"title","press","body"
"<기고>민간 기업이 개척하는 에너지 新시장","문화일보","강남훈 한국에너지공단 이사장위대한 어머니의 강. 라오스에는 동남아시아의 젖줄인 메콩강이 흐른다. 메콩강 유역 국가들 중심에 위치한 라오스는 동남아시아 관광산업 발전의 교두보 역할을 하고 있다.최근에는 ‘아시아의 배터리’라는 명성에 걸맞게 에너지 산업 인프라 구축에 적극적이다. 특히, 메콩강 유역의 풍부한 수력 자원을 활용해 전력을 생산하고, 생산한 전기를 태국, 베트남 등 주변국으로 수출하고 있다. 수력발전소 건설은 주로 BOT 방식(Build-Operate-Transfer)으로 외국자본을 끌어들여 추진한다. 얼마 전 우리나라 SK건설과 한국서부발전이 세남노이에 수력발전소(410㎿)를 완공했고, 포스코건설도 비엔티안 인근에 수력발전소(65㎿) 건설을 추진하는 등 국내 기업의 라오스 에너지 시장 진출이 활발하다.한국에너지공단은 소규모 지역에서 전력을 자급자족할 수 있도록 신재생에너지와 마이크로그리드 시스템을 결합한 에너지 신산업 사업 모델인 ‘친환경에너지타운’의 국내외 보급을 추진하고 있다. 지난해 전력 공급이 취약한 라오스 오지에 태양광·풍력 등 신재생 에너지 발전설비와 에너지 저장장치(ESS)를 설치해 에너지 자립 마을을 조성하기 위한 타당성 조사를 실시했다.지난 6일에는 라오스 에너지광산부 차관을 비롯한 아시아개발은행(ADB), 기업 관계자들이 라오스 비엔티안에 모여 타당성 조사 결과를 공유하고 향후 상호 협력 방안을 모색했다. 라오스 오지 전력난 해소와 지역 주민의 삶의 질 향상에 기여하고 우리 기업의 라오스 및 주변국 진출 기반을 다지는 뜻깊은 시간이었다.또한, 작년에 하루 8시간만 제한적으로 전력을 공급받던 필리핀의 작은 섬 코브라도에 태양광 발전설비와 ESS를 설치해 현지 주민들이 24시간 전기를 쓸 수 있는 에너지 자립 섬을 구축했다. 공단과 금융기관, 우리 기업이 타당성 조사부터 실증사업에 이르기까지 전 사업 진행 과정을 상호 협력해 이뤄낸 성과다. 이러한 프로젝트를 에너지 신산업 해외 진출 성공 사례로 삼아 우리 기업의 우수한 기술력을 알리고 해외 수출시장으로 나아갈 수 있는 다양한 활로를 확보하는 것이 중요하다.이에 한국에너지공단은 올해 초 해외 진출을 희망하는 기업의 수출 활로 확보를 위해 ‘에너지신산업 해외진출지원센터’를 신설했다. 해외 진출 기업에 꼭 필요한 자금 조달 지원부터 해외 에너지시장 정보 및 컨설팅 교육을 제공하고, 민·관 동반 진출 기회를 마련하는 등 전주기적인 종합 지원을 펼치고 있다.한편, 에너지 전용 금융 상품 개발 등 금융 투자와 기업들의 생산설비 증설, 제품 신뢰성 제고 노력 등 자발적인 투자 계획을 바탕으로 지난해 4조4000억 원 대비 올해 에너지 신산업 민간투자는 약 66% 증가한 총 7조3000억 원으로 예측된다. 올해 1분기 수출입 동향을 살펴보면 에너지 신산업 수출 실적은 14억 달러로 전년 동기(6억6000만 달러) 대비 111% 증가했다. 정부 차원의 적극적인 지원과 진취적인 기업 투자를 통해 에너지 신산업이 활성화되고 수출 호조세를 보이고 있다. 이처럼 정부의 산업 육성 정책과 더불어 민간기업의 기업가적 노력이 이어져 바다 건너 수주 낭보가 지속적으로 들려올 것으로 기대된다.오스트리아 경제학자 조지프 슘페터는 기업가에 의해 혁신이 일어나고 새로운 시장이 창출되며, 이것이 바로 경제 발전의 원동력이 된다고 말했다. 끊임없이 도전하고 혁신을 추구하는 ‘기업가정신(Entrepreneurship)’을 발휘해 에너지 신시장 개척에 나설 시점이다.[ 문화닷컴 바로가기 | 소설 서유기 | 모바일 웹 ][Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지(구독신청:02)3701-5555)]"
"<여론마당>규정과 다른 국기게양대 높이·규격… 國旗法 적극 홍보를","문화일보","공공기관, 일반 기업체 등에 설치돼 있는 국기게양대 높이가 달라 혼란을 초래하고 있다. 관할 당국과 지자체 등에서는 대한민국 국기법에 대한 홍보를 적극적으로 했으면 싶다. 우리나라 ‘대한민국 국기법(이하 국기법)’에는 대한민국을 상징하는 국기의 제작·게양 및 관리 등에 관한 기본적인 사항을 규정하고 있다.국기법시행령 제11조 3항에는 국기게양대를 다른 기의 게양대와 같이 설치하는 때에는 국기게양대를 다른 기의 게양대보다 높게 설치하고, 시행령 제5항에는 제3항에 따라 국기게양대를 설치하는 때에는 국기게양대의 높이는 다른 게양대보다 깃면의 너비(세로)만큼 높게, 그 간격은 깃면의 길이(가로)보다 넓게 하고 부칙 제2조(국기게양대 설치에 관한 적용례)에는 제11조 3항의 개정 규정은 이 영 시행 후 국기게양대를 새로 설치하거나 다시 설치하는 경우부터 적용한다고 돼 있다.(2008. 7. 17 개정)국기법 시행령이 개정된 2008년 7월 이후 설치된 국기게양대는 반드시 다른 기의 게양대보다 높게 설치돼야 하지만 국기법에 대한 홍보가 부족해 관공서와 일반 기업체 등에서는 대부분 국기게양대를 3개(홀수) 설치하고 있으나, 새로 설치되는 국기게양대들이 실제 법에서 정하고 있는 규정과 다른 사례가 많아 안타깝다.김경규·서울경찰청 202경비단[ 문화닷컴 바로가기 | 소설 서유기 | 모바일 웹 ][Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지(구독신청:02)3701-5555)]"
"이은재, 바른정당 탈당 ""오래전부터 홍준표 응원해와""","이데일리","- 28일 국회 정론관 기자회견- ""홍준표 집권시 국가발전""- ""사모님과 오래전부터 교감""[이데일리 조진영 기자] 이은재 바른정당 의원이 28일 “홍 후보는 스토리가 있는 분이다. 집권하면 국가발전이 있을 것이라고 본다”고 말했다. 바른정당 소속인 이 의원은 탈당해 자유한국당에 합류하기로 했다.이 의원은 이날 국회 정론관 기자회견 직후 기자들과 만나 “한 몸 열심히 뛰어서 보수를 살리고 좌파정권이 되는 것은 막아야겠다고 생각했다”며 탈당의 변을 밝혔다. 이어 “홍준표 후보가 자유한국당 후보가 되는 순간부터 홍 후보를 지원해야겠다는 생각을 해왔다”고 설명했다.홍 후보와 교감이 있었냐는 질문에 이 의원은 “원내 18대 국회에서 제가 원내부대표를 할 때 홍 후보를 모셨고, 그분이 당 대표일 때 제가 북한 인권위원장으로 있었다”고 말했다. 이어 “홍 후보 사모님과 직접 통화를 했다”며 “홍 후보가 지역구(강남) 옆에 살아서 사모님과 자주 뵈어왔다”고 말했다.친박 청산이 되지 않은 상태에서 자유한국당으로 복귀한다는 지적에 대해서는 “바른정당을 만들 때 개혁적인 보수를 만들겠다는 큰 뜻을 가지고 왔지만 뜻대로 되지 않았다”며 “보수는 우리나라에서 없어서는 안되기 때문에 다시 (자유한국당으로) 돌아가 제 잘못을 인정하고 보수를 하나로 만드는데 기여하겠다”고 말했다.박근혜 전 대통령 탄핵 결정을 잘못한 것이냐는 질문에는 “잘못했다고 말하기는 어렵다”면서도 “친박 일부의 당원권이 정지됐고 박 대통령은 구속수감됐기 때문에 친박 청산문제를 더이상 거론하고 싶지는 않다”고 말했다.바른정당 이은재 의원이 28일 오후 국회 정론관에서 바른정당을 탈당, 자유한국당으로 입당한다고 밝히고 있다. [사진=연합뉴스]조진영 (listen@edaily.co.kr)＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
"[한줌뉴스] 부처님 오신 날 '지혜의 연등' 밝힐 청계천","머니S","현대인은 바쁘다. 주변을 돌아볼 틈이 없다. 하지만 우리가 무심코 스쳐지나가는 순간에도 한번쯤 우리를 돌아보게 하는(zoom) 무언가가 있다. ‘한줌뉴스’는 우리 주변에서 지나치기 쉬운 소소한 풍경을 담아(zoom) 독자에게 전달한다.본문 이미지 영역서울 광화문 청계천에 불을 밝힌 연등./사진=김노향 기자5월1일 근로자의 날, 5월3일 석가탄신일, 5월5일 어린이날. 즐거운 ‘가정의 달’ 5월보다 더 반가운 황금연휴가 다가왔다. 서울 도심 속 청계천이 불교계 최대행사인 초파일을 기념해 형형색색의 연등으로 아름답게 물들었다. 연등은 번뇌로 가득한 어둠의 세계를 부처님의 지혜로 밝게 비춤을 상징한다. 대한민국이 처한 현실도 그 어느 때보다 어둠을 몰아낼 빛이 절실한 상황이다. 헌정사상 첫 대통령 탄핵이라는 아픔을 겪은 국민들은 다음 19대 대통령의 지혜를 기대하고 있다. 더 나은 대한민국을 희망하는 우리의 마음이 연등에 전해지기를 바라며 황금연휴보다 중요한 ‘5월9일 투표의 날’을 잊지 말자.실시간 재테크 경제뉴스│창업정보의 모든 것김노향 기자 merry@mt.co.kr"
"[전문] 이은재 ""보수통합 마중물 되겠다""..바른정당 떠나 한국당으로","이데일리","- 28일 국회 정론관 기자회견- ""바른정당과 자유한국당 이념과 가치 같아""[이데일리 조진영 기자] 바른정당 소속의 이은재 의원이 탈당해 자유한국당에 합류한다.이 의원은 28일 국회 정론관에서 기자회견을 열고 “좌파의 집권을 막기 위해 바른정당을 떠나 홍준표 자유한국당 후보를 지지하고자 한다”며 탈당의 변을 밝혔다.그는 “박근혜 대통령에 대한 탄핵을 거치면서 보수가 욕을 먹었지만 결코 좌파정당에게 이 나라를 맡길 수는 없다”면서 “분열된 보수를 하나로 합치고 자존심을 회복하기 위해 친정인 자유한국당으로 돌아간다”고 설명했다.이 의원은 “바른정당과 자유한국당의 이념과 가치가 다를게 없다”며 “보수진영의 분열은 좌파를 도와주는 꼴 밖에 아무것도 없다”고 덧붙였다.다음은 기자회견 전문좌파의 집권을 막기 위해 바른정당을 탈당합니다.존경하는 국민 여러분! 서울 강남병 국회의원 이은재 입니다.저는 오늘 바른정당을 떠나 자유한국당 홍준표 후보를 지지하고자 합니다.제가 바른정당을 떠나 홍준표 후보를 지지하기로 한 이유는 다음과 같습니다.무엇보다도 좌파의 집권을 저지하기 위해서는 분열된 보수가 다시 하나로 합쳐야하기 때문입니다.이번 제19대 대통령선거 운동과정에서 분명해 진 것은 박근혜 대통령에 대한 탄핵을 거치면서 아무리 보수가 욕을 먹을지언정 결코 좌파정당에게 이 나라를 맡길 수 없다는 것입니다. 그래서 저는 분열된 보수를 하나로 합치고 새로운 보수를 다시 세우는데 벽돌 한 장을 쌓겠다는 마음으로, 그리고 보수의 자존심 회복을 위해 친정인 자유한국당으로 돌아가는 것을 고뇌 끝에 결심을 한 것입니다. 바른정당 이은재 의원이 28일 국회 정론관에서 바른정당을 탈당, 자유한국당으로 입당한다고 밝히고 있다. [사진=연합뉴스]또한 바른정당과 자유한국당의 이념과 가치가 다를 것이 없기 때문에 용기를 내서 홍준표 후보를 지지하기로 했습니다. 보수진영의 분열은 좌파의 집권을 도와주는 꼴 밖에 아무것도 없습니다. 이제 더 이상 시간이 없습니다. 이에 저는 강남지역유권자와 당원들의 뜻을 받들어 바른정당을 떠나 자유한국당 홍준표 후보에 대한 지지를 밝히는 것입니다. 저의 첫 걸음이 마중물이 되어 보수대통합을 이뤄내고 반드시 보수정권 재창출이 반드시 이루어지기를 간절히 염원하며, 좌파세력 집권을 저지하기 위해 제 한 몸 기꺼이 던지겠습니다. 바른정당을 창당하고 지난 3개월 여간 함께 한 둥지를 떠나게 되어 마음이 매우 무겁지만, 좌파세력의 집권저지에 힘을 모을 수 있도록 보수세력 모두가 하나로 힘을 모으기를 촉구합니다. 감사합니다.조진영 (listen@edaily.co.kr)＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
"[마음코칭] 웃고만 있는 후보들 보며 드는 생각","서울경제","이상화 드림의교회 담임목사·한국기독교목회자협의회 사무총장19대 대통령 후보들 내놓은 공약몰이해·실행 불가능한 내용 난무'내 의견만 옳다'는 생각 버리고이해·협력·실천하는 자세 갖춰야[서울경제] 모임 때마다 자주 경험하는 상황이 있다. 전체 마무리를 할 즈음 누군가의 스마트폰이 ‘웅웅’ 소리를 내며 전화 왔다는 신호를 보낸다. 짧은 순간 받을지 말지 고민해보지만 스팸메일이라는 표시가 액정에 나타나지 않으면 ‘누굴까’ 하는 호기심 때문에 결국 전화를 받는다. 한 사람이 전화를 받는 즉시 모임 분위기는 일순간 와장창 깨지고 그 순간 모임에 참석했던 사람들의 손은 일제히 자신의 스마트폰을 향해 그동안 들어온 소셜네트워크시스템(SNS) 메시지와 부재중 전화를 확인하며 쌓였던 마음의 근심을 덜어낸다. 전화받은 이의 통화가 길어지고 소리가 높아지기라도 하면 그 순간을 참지 못하고 다른 이들도 역시 전화통화를 시도한다. 이러는 과정에서 마무리돼야 할 모임은 흐지부지 끝나고 만약 집중력이 필요한 모임이었다면 진행해온 내용을 다시 정리해야 하는 상황이 연출된다.또 이런 상황도 있다. 회의 시작 시간에 참석자들이 하나둘 모이는데 회의장소에 들어오는 이들 가운데 몇 사람이 전화를 하면서 들어온다. 통화에 열중하는 이들의 소리가 가득 찬 가운데 회의는 열리지도 못한 채 시간이 마구 줄달음친다. 자기 세계에만 갇혀 그 자리에 온 궁극적인 목적이 완전히 상실된 모습이다. 게다가 함께 참여해 아까운 시간을 버리는 이들에 대한 배려는 없다. 어디 이뿐이랴. 정말 혀를 ‘끌끌’ 차게 할 수밖에 없는 장면들이 주변을 돌아보면 부지기수다. 오랜만에 만난 커플 같은데 한결같이 자기 스마트폰만 연신 들여다보고 각자의 세계에 갇혀 있는 커플이며 음악회든 영화관이든 심지어는 예배하러 와서도 스마트폰이 “나 좀 건드리고 만져주세요” 하면서 온몸을 떨면 여지없이 큰소리를 치며 나가는 이들과 마주친다. 안하무인 그 자체다.  모두가 자신의 선택만 옳고 자신의 의견만이 ‘가장 중요한 가치’이며 ‘궁극적인 가치’라고 소리 지르는 형국이다. 그런데 문제는 이런 자기 주장이 범위를 확대해 극단적인 공동체적 상대주의로 진화한 양상을 보인다는 점이다. 이른바 자신이 속한 공동체의 신념이나 양식에 입각한 논리와 내용만이 진리라고 한껏 목소리를 높인다. 자기 공동체의 방식으로 행동하고 말하는 것만이 참이기 때문에 타 공동체의 입장에 대해서는 이해하려는 자세가 거의 보이지 않는다. 때로 정말 극단적인 자세를 보이는 공동체나 개인들의 경우에는 아예 자신이나 자기 공동체의 입장과 다른 것은 뿌리째 뽑아버려야 하는 대상으로 대하는 심각한 태도도 종종 발견한다. 일차적으로 자기중심성에 함몰돼 타인과 다른 공동체에 대한 이해가 없다면 그다음 차원인 협력이라든가 공동선 실천 같은 것은 언감생심 꿈도 꾸지 못할 일인 것임이 분명하다. 오래전 한국 기독교계의 존경받는 원로 한 분으로부터 공동체가 발전하고 미래가 있으려면 공동체 구성원들 사이에 세 가지가 필요하다는 이야기를 들은 적이 있다. 첫 번째는 상호이해, 두 번째는 상호협력, 그리고 두 가지를 바탕으로 한 상호실천이 필요하다는 것이다. 그 이야기를 들으면서 따져보니 ‘이해·협력·실천’이라는 세 단계는 공동선을 추구하는 현장이라면 어디에서나 적용돼야 할 사안이라는 생각이 들어 크게 공감했었다.  사실 내 목소리가 크면 만족하고 그것이 바로 진리라고 인식해버리는 풍토 속에 자기 목소리를 높이기보다 먼저 자세를 낮춰 이해하고 협력하며, 그것을 바탕으로 공통의 목적을 향해 한마음으로 달려가는 사랑의 자세를 갖는 것이 쉽고 녹록한 일은 아닌 것이 분명하다. 그러나 아무리 생각해도 공동체 내에서 이 일이 선행되지 않는 한 그 공동체의 미래는 암담할 것이 불 보듯 뻔하다. 몰이해, 의도적 거부, 실행 불가능할 것이 분명해 보이는 공약(空約)들이 난무하는 19대 대통령선거 과정을 보면서 그분의 말씀이 계속 머릿속을 맴돈다. 아파트 벽에 붙어 있는 선거후보 벽보를 마주해 ‘이해·협력·실천’을 진지하게 당부해보지만 사진 속 후보들은 그저 웃고만 있다. 이상화 드림의교회 담임목사·한국기독교목회자협의회 사무총장[서울경제 바로가기]'장미전쟁'의 승자는...5월 대선 실황중계 [바로가기]서울경제의 모든 연재물!... 서경Cube [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
"<시론>4차혁명 시대의 ‘전환시대 논리’","문화일보","이용식 논설주간대선에서 누가 당선되든 임기 첫날부터 어려움에 봉착할 것이다. 2위와의 격차가 확대된다고 해서 흔쾌한 승복을 기대하기는 어렵다. 반대세력은 탄핵과 촛불을 대갚음하려  벼르고 있다. 패배가 자명한데도 후보 단일화가 난망한 것은, 1년 뒤 지방선거를 노리고 야당 선명성 경쟁에 나서겠다는 예고다. 이러니 연정이나 합당도 어렵다. 모든 정당이 과반에 한참 못 미치는 의석뿐인 데다, 국회선진화법까지 있으니 ‘약체 정권’은 숙명이다. 국무총리 임명동의와 장관 인사청문회, 정부조직 개편부터 야당 손에 달렸다. 국무회의 정족수(15∼30명) 충족을 위해 현 장관(국무위원)들에게 머물러 달라고 부탁해야 할 판이다. 내년 6월 지방선거 때 개헌 국민투표도 공약했으니, 개헌 논의까지 겹친다. 안보·경제 난제는 몰아치는데 정국은 1년 이상 혼미를 거듭할 것이다.이런 불길한 전망을 고려하면 다음 대통령의 가장 중요한 요건은 ‘통합’이다. 그런데 구호만 요란할 뿐 실상은 정반대다. 중도 후보들은 위축되고, ‘적폐 대청소’ ‘좌파 대척결’식의 양극단이 세를 확산시키고 있기 때문이다. 게다가 보수를 대변하는 정치세력의 분열과 몰락으로 좌우 균형이 무너지고, 국가의 정향(正向) 이탈도 막기 어렵게 됐다. 개표가 끝날 때까지 선거가 끝난 것은 아니지만 대세가 바뀔지는 의문이다. 좋든 싫든 이젠 대선 이후도 생각해야 할 때다.43년 전 출간돼 기억조차 아득한 ‘전환시대의 논리’가 홀연히 나타났다. 지난 25일 TV 토론에서 홍준표 후보가 문재인 후보의 자서전 ‘운명’의 내용이라면서 이렇게 물었다. “이영희 선생 책 ‘전환시대의 논리’를 인용해 미국 패배와 월남 패망은 진실의 승리이고, 희열을 느꼈다고 나와 있다. 우리 장병 5000명이 죽고, 공산주의가 승리한 건데 희열을 느꼈나?” 문 후보는 “베트남 전쟁 논문 3부작의 수미일관을 높이 평가한다는 의미”라고 답했고, 토론 시간에 쫓겨 설전은 흐지부지 끝났다. 며칠 앞서 문 후보는 ‘국민과 함께 읽고 싶은 책’으로 이 책을 추천했다(동아일보 24일 자 23면 톱기사). 문 후보는 물론 노무현 전 대통령에게 ‘의식화’의 출발이었다고 했다. 그 책은 1970년대 후반과 1980년대 대학생들에게 널리 읽혔으나 민주화와 경제 발전, 사회주의 붕괴를 거치며 실효성을 잃었다. 2006년 개정판 서문에서 저자 역시 “전론(轉論)을 절판시켜도 아깝지 않은 때”라고 했다.이런 상황을 장황하게 짚어본 이유는, 문 후보가 ‘전환시대’에 머무르는 것으로 보이기 때문이다. 양산 자택 서재에도 이런 유(類)의 책이 많다. 최근 발언을 봐도 문 후보의 인식은 ‘노무현 시즌Ⅱ’로 비친다. 북한 인권 문제, 사드, 개성공단, 금강산 관광 등 대북 인식이 그렇다. 또 국가보안법, 국가정보원, 재벌, 복지, 정부 역할, 대기업·부자증세 등에 대한 생각도 그렇다.노 정부 5년 동안 ‘코드 인사’라는 말이 신어자료집에 등록될 정도로 인사 왜곡이 심했다. ‘청와대 386’이 실세로 등장했고, 공공기관 감사 자리가 전리품으로 본격 등장한 것도 이때다. 대통령이 “미국 바짓가랑이” “북핵은 방어용” “동북아 균형자” “반미면 어떠냐”라고 하면서 한·미 동맹은 최악으로 치달았다. 이석기 특별사면, 일심회 수사 중단 등 ‘종북’ 사례도 많다. 강남 집값은 폭등했고, 소득 불평등도 확대됐다. “그놈의 헌법” “군대 가서 썩는다”는 등 대한민국을 비하하는 대통령 발언도 잇달았다.문 후보는 준비된 후보라고 말한다. 그러나 노 정부 때의 역할을 ‘준비’로 본다면 착각이다. 역사상 가장 큰 표차로 정권을 넘기고 ‘폐족’을 자처해야 했음을 잊어선 안 된다. 문 후보가 이긴다면 본인 역량 때문이 아니라 상대의 자멸 때문이다. 게다가 한국만 미·일 등 세계의 보수 기조와 거꾸로 갈 수 있다. 문 후보가 당장 해야 할 일은 ‘탈(脫) 전환시대’다. 냉전이 한창일 때의 저작이 탈냉전과 세계화도 넘어 4차 산업혁명시대의 기준이 될 수는 없다. 그런 생각, 그런 세력과 선을 그어야 한다. ‘자주’로 위장해 종북 행태를 보였던 사람들이 여전히 문 후보 주변에 많다. 박근혜 전 대통령의 문고리 3인방 같은 인사들도 있다. 이들부터 물리쳐야 한다. 문 후보가 선두지만 언제든 훅 갈 수 있다. 혹 대통령이 된다면 더 선명하게 정리해야 한다. 그러지 않으면 박 정부나 ‘노 정부 시즌Ⅰ’보다 더 어렵게 될지도 모른다.[ 문화닷컴 바로가기 | 소설 서유기 | 모바일 웹 ][Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지(구독신청:02)3701-5555)]"
"<오후여담>飛行 택시","문화일보","황성규 논설위원1924년 6월 잡지 ‘개벽’에 발표된 현진건의 단편 ‘운수 좋은 날’은 사실주의 문학의 대표작으로 꼽힌다. 서울 동소문 안의 인력거꾼 김 첨지의 얘기가 실화처럼 느껴진다는 말이다. 그는 요새로 치면 개인택시 운전기사다. 택시와 다른 점은, 인력거에 타고서 운전을 하는 게 아니라 스스로 엔진 기능을 해야 한다는 것이다. 맨손으로 인력거 채를 잡고 두 발로 땅을 밟고 내달려야 몇 푼 수입이라도 올릴 수 있다. 인력거에는 브레이크도 액셀러레이터도 없으니, 그의 몸이 단속기요 가속기다. 게다가 요금 미터기 역할도 해야 한다. 표정 연기를 곁들인 그의 입심은 곧 태코미터다. 그리고 승객을 찾고 지름길을 고르는 그의 눈과 귀와 직관은 인간 내비게이션이다.김 첨지가 인력거 영업을 하던 1924년으로부터 4년 뒤, 서울에 택시가 들어왔다. 처음 3년 동안은 서울 시내를 한 바퀴 도는 데 3원으로, 균일 요금이었다. ‘그날’ 김 첨지는 운 좋게도 동광학교 앞에서 남대문 정거장까지 1원 50전에 학생 승객 1명을 태웠다지만, 평소엔 하루 단돈 몇십 전 벌기도 어려웠다. 당시 쌀 한 가마 값이 6원쯤 했다니, 택시 요금의 무게가 느껴진다. 김 첨지 얘기가 장안에 회자될 즈음 택시들이 바람을 가르며 서울 시내를 오가기 시작했다. 그 첫 모습은 보잘것없었지만, 차차 요금 계산기에 히터와 에어컨과 오디오 세트를 갖추었다. 최근에는 좌석 열선 시트에다 내비게이션과 블랙박스 등 각종 전기·전자 장비로 무장했다. 동력은 인력에서 엔진으로 바뀌었고, 그 에너지도 전기-경유·휘발유-LPG-하이브리드로 변하는 추세다.지난 24일 미국에서 시험비행 동영상이 공개된 하늘을 나는 자동차(플라잉 카)는 택시의 운행 공간이 무한 확장될 것임을 시사한다. 또, 오는 2020년부터는 수직이착륙(VTOL) 비행 택시를 시승할 수 있을 것이란 뉴스도 있었다. 비행기 택시 아닌 하늘을 나는 자동차 택시, 곧 ‘비행(飛行) 택시’가 등장할 날이 머지않았다. 택시의 업역이 육상·수상에 이어 공중으로까지 넓어지는 것이다. 택시는, 요금 측정기가 달려 있는 자동차 ‘택시캡’(taxicab)을 줄인 외래어다. 앞으로 ‘땅 위를 움직이도록’ 만들었다는 승용차·자동차 같은 택시 관련 용어의 풀이도 바뀔 것이다. 인공지능(AI)으로 무장하는 4차 산업혁명은 국어사전의 풀이도 판올림을 요구한다.[ 문화닷컴 바로가기 | 소설 서유기 | 모바일 웹 ][Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지(구독신청:02)3701-5555)]"
"<뉴스와 시각>공수처보다 검찰개혁 먼저다","문화일보","김세동 사회부 부장검찰이 위기다. 박근혜 대통령 탄핵에 일조하고 전직 대통령이 된 그를 구속해 기소까지 하는 엄청난 능력을 보여줬지만 지금 검찰은 전례 없는 위기에 처했다. 5·9 대통령 선거 유력 후보들이 고위공직자비리수사처 신설과 검경 수사권 분리를 공약으로 제시했고, 이에 대한 여론 지지도 높다. 두 사안 모두 검찰이 사활을 걸고 반대해 온 것이다. 청와대 고위관계자, 장차관, 국회의원, 판검사 등의 부패범죄를 전담하는 공수처에 대한 여론의 뜨거운 지지는 검찰에 대한 불신에서 비롯됐다. 친구 회사의 주식을 공짜로 받아 130억 원대의 차익을 남긴 진경준 검사장, 수백억 원대의 수임 비리에 얽힌 검사장 출신 홍만표 변호사 사건에 이어 우병우 전 청와대 민정수석의 불구속 기소를 거치면서 형성된 검찰 비판 여론이 공수처 지지로 이어졌다.하지만 공수처가 설치된다고 지금 검찰이 보여주는 문제들이 해결될지는 의문이다. 현재 발의된 공수처 관련 법에 따르면 국회가 실질적인 구성권을 행사하고 재적 의원 10분의 1 이상으로 수사 요청도 가능하기에 공수처도 정치적 중립성을 지키기 쉽지 않아 보인다. 무엇보다 수사권·기소권을 쥔 공수처의 출현은 검찰 체계를 흔들게 된다. 특별검사제도까지 합치면 1국가에 3개 검찰을 두는 셈이다. 대통령 임기 말에 대통령 친인척이나 측근에 대한 수사가 제대로 이뤄지는 건 우연이 아니다. 권력이 약해져 검찰 통제가 잘 안 되기 때문이다. 이는 역으로 권력으로부터 독립시켜주면 검찰이 권력형 부정부패에 제대로 칼을 댈 수 있다는 말이다. 검찰총장을 비롯해 주요 보직은 대통령 입맛대로 임명되며, 부장검사 이상 간부들을 1년마다 인사 발령 하고, 승진하지 못하면 사표를 내야 하는 구조에선 검사들에게 ‘소신에 따른 수사를 하라’고 요구하기 힘든 게 엄연한 현실이다.공수처 신설보다 검찰의 정치적 중립성과 공정성을 강화할 수 있는 방향으로 검찰제도를 개혁하는 게 더 쉽고 합리적인 방안으로 보인다. 검찰총장후보추천위원회에 국회 추천인사와 검찰 안팎의 전문가를 넣는 등 총장추천위의 대폭 확대, 검찰총장 임명 시 본회의 표결 등 국회동의 전제, 2년인 검찰총장 임기를 4∼5년으로 연장 등을 통해 검찰총장의 대통령으로부터의 독립성을 강화할 필요가 있다. 검사장 이상 인사 때 외부 전문가 및 중간 간부 이하 검사가 대폭 참여하는 인사위원회 구성 등도 검토해 볼 수 있을 것이다. 전관예우나 현직 검사에 대한 봐주기 수사 등은 검찰 독립성이 확보된다고 해도 여전히 남는 문제다. 이와 관련, 경찰이 법원에 직접 영장을 청구할 수 있는 권한을 주는 방안을 고민해볼 만하다. 유독 검사가 얽힌 사건에 대해 경찰이 신청한 영장을 검찰이 기각하거나 사건을 억지로 넘겨받아 뭉개버린다는 게 경찰의 주장이다. 검찰은 경찰이 영장청구권을 가지면 인권침해가 우려된다며 반대하지만, 경찰이 청구한 영장도 검찰 청구 영장처럼 법원에서 발부 여부를 결정하기 때문에 안전장치가 없는 게 아니다. 정 걱정스럽다면 인신 구속영장은 제외하고 시급성이 요구되는 압수수색영장만큼은 경찰도 판사에게 직접 청구할 수 있도록 하는 방법도 있다. 수사에서도 견제와 균형은 필요하다.  sdgim@[ 문화닷컴 바로가기 | 소설 서유기 | 모바일 웹 ][Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지(구독신청:02)3701-5555)]"
"[주요 신문 사설](28일 석간)","연합뉴스","▲ 문화일보 = 문재인ㆍ안철수 '통합' 경쟁이 진정성을 갖기 위한 조건                  기업 外豊에 밀려 지주회사 전환 포기한 삼성전자                  부산교육청 '初校 객관식 시험 폐지' 옳은 방향이다    ▲ 내일신문 = 문재인의 나라, 안철수의 나라    ▲ 헤럴드경제 = 삼성이 지주사 전환 철회할 수밖에 없는 기업환경                    1분기 흑자 대우조선, 알짜회사 재탄생의 출발점 돼야(서울=연합뉴스)최신 유행 트렌드 총집결 #흥(클릭!)"
