"title","press","body"
"[길섶에서] 봄바람/손성진 논설실장","서울신문","[서울신문] 바람이 분다. 그것도 온기 품은 봄바람이다. 봄바람은 가을바람처럼 스산하지 않고 피부 속까지 따스하다. 봄바람은 휙휙, 쏴쏴도 아니고 산들산들, 살랑살랑이다. 산에 들에 뽀얀 물감을 풀어놓는 봄바람은 붉지도 않고 누렇지도 않다. 봄바람의 색깔은 분홍 같을까, 연두 같을까.물길 따라 걸으며 봄바람을 만난다. 지천으로 핀 들꽃, 물오른 이파리를 흔들며 휘늘어진 수양버들. 자르르 윤기가 흐르는 냇물은 끊임없이 저 강, 저 바다로 흘러간다. 아스라이 추억도 냇물을 따라 흐른다. 봄인데도 봄을 느낄 수 없는 그때. 봄은 참 잔인했다. 수십 번도 더 되는 봄이 지나가는 동안 봄은 한 번도 빠지지 않고 나를 불러냈다. 그런데도 왠지 모르게 봄 앞에 설 수 없었다. 왔는지도 모르게 봄은 지나가고 세월도 그렇게 흘렀다.낙화는 이별일까. 그렇지 않다. 첫 꽃잎이 떨어져도 여름이 오기까지 차례로 봄꽃들이 잔치를 열 게다. 그보다 연초록 새순이 무럭무럭 자라 공허한 가슴을 먼저 채워 준다. 세상이 온통 푸르르다. 오호, 신록의 계절이다. 다시 찾아온 봄, 그냥 좋다.손성진 논설실장▶  재미있는 세상[나우뉴스], [웰 메이드 N] ▶ [인기 무료만화] [페이스북]ⓒ 서울신문(www.seoul.co.kr), 무단전재 및 재배포금지"
"[한 컷 세상] 후보의 목은  소중하니까요","서울신문","[서울신문]후보의 목은  소중하니까요 - 서울 관악노인종합복지센터에 주차된 한 대선 후보의 차량에 목 보호를 위한 다양한 캔디와 껌 등이 놓여 있다. 다른 후보들의 차량 내부 모습도 비슷할 것으로 생각된다. 보름 정도 뒤면 대통령 선거가 치러진다. 당선 유무와 정치 성향 등을 떠나 선거 기간 동안 최선을 다했을 후보들의 노고에는 박수를 쳐줘야 할 것 같다.도준석 기자 pado@seoul.co.kr서울 관악노인종합복지센터에 주차된 한 대선 후보의 차량에 목 보호를 위한 다양한 캔디와 껌 등이 놓여 있다. 다른 후보들의 차량 내부 모습도 비슷할 것으로 생각된다. 보름 정도 뒤면 대통령 선거가 치러진다. 당선 유무와 정치 성향 등을 떠나 선거 기간 동안 최선을 다했을 후보들의 노고에는 박수를 쳐줘야 할 것 같다.도준석 기자 pado@seoul.co.kr▶  재미있는 세상[나우뉴스], [웰 메이드 N] ▶ [인기 무료만화] [페이스북]ⓒ 서울신문(www.seoul.co.kr), 무단전재 및 재배포금지"
"[주성하 기자의 서울과 평양사이]“공주님 오셨습니다”","동아일보","[동아일보]4월 15일 평양 김일성광장에서 열린 열병식 도중 김여정이 오빠 김정은을 보좌하는 장면이 북한 중앙방송 화면에 여러 차례 등장했다.주성하 기자2013년 겨울 어느 날, 북한에서 내로라하는 부친을 둔 20대 자녀들이 강원도 마식령스키장에서 신나게 놀고 있었다. 갑자기 사복 입은 건장한 남성들이 우르르 들어와 사람들을 내쫓기 시작했다. 하지만 세상 무서운 줄 모르고 자란 ‘금수저’들이 순순히 응할 리 만무했다. 어렵게 평양에서 마식령까지 몇 시간 동안 달려와 겨우 좀 놀아보려 했는데 영문도 모르고 내쫓기기에는 자존심이 허락하지 않았다. 화가 난 한 젊은이가 나서 소리쳤다. “당신들 누구야. 우리 아버지가 누군지 알아? 중앙당 아무개야.” 요즘 남쪽에선 이런 짓이 항간의 분노를 자아낼 일이지만, 북한에선 아직도 이런 허세가 아주 진지하게 잘 먹힌다. 한 양복쟁이가 그에게 다가가 속삭였다. “공주님 오셨습니다.” 젊은이가 목을 빼 살펴보니 저쪽에 검은 세단 몇 대가 서 있었다. 북한에서 권력자의 자녀로 살아가려면 눈치 또한 기막히게 빨라야 한다. 금수저들은 즉시 상황을 파악했다. 김여정이 친지들과 스키 타러 온 것이다. 그리고 이 사복 남성들은 김정은 가계를 호위하는 호위사령부 7국 소속일 터이다. 찍소리 못 내고 ‘공주님’에게 쫓겨나 자존심이 상한 금수저들은 원산의 한 호텔에서 밤새워 술을 퍼마셨다. 여정이 지금도 북한에서 공주님으로 불리는지는 알 수 없다. 하지만 그가 점점 오빠의 그늘 아래 무서운 권력자로 커가고 있다는 정황은 자주 목격된다. 이달 평양에서 진행된 태양절 관련 행사에서 여정은 여러 차례 모습을 드러냈다. 13일 열린 여명거리 준공식에선 여정이 경호담당으로 보이는 중장 계급 군인과 이야기하며 나란히 행사장으로 들어오다 갑자기 멈춰 서서 뭔가를 지시하는 듯한 모습이 TV 카메라에 포착됐다. 지시를 받은 중장이 뒤돌아서 다시 부하에게 지시사항을 전달하며 “공주님 지시야” 했을지는 알 수 없다. 여정은 15일 열병식이 거행된 김일성광장 주석단에서도 화제의 인물이었다. 그는 주석단 뒤쪽을 부지런히 오가며 행사를 챙겼고, 최룡해 등 고위 간부들에게 거리낌 없이 접근해 이야기를 나누었다. 아버지가 사망했을 때 22세에 불과했던 천진난만했던 공주는 28세인 지금은 권력의 맛을 충분히 깨달은 무서운 공주로 변했을지 모른다. 국정원은 지난해 10월 국회 정보위원회 국정감사에서 “김여정이 최근 간부의 사소한 실수도 수시로 처벌하는 등 권력남용 행태를 보인다”고 보고한 바 있다. 이쯤 되면 간부들도 자기들끼리 공주님이라고 함부로 부르기 어렵게 될 수밖에 없다. 앞으로 여정의 호칭은 공주님에서 ‘김여정 동지’로 바뀌게 될 것이다. 여정에 앞서 북한 고위급이 아는 공주는 두 명 더 있다. 김정일이 본처인 김영숙과의 사이에서 낳은 딸이자 여정의 이복언니 김설송도 한때 무서운 공주였던 시절이 있었다. 김정일은 2008년 8월 뇌중풍(뇌졸중)으로 쓰러졌다 깨어난 뒤 거동이 불편해지자 설송에게 자신을 부축하게 했다. 당시 간부들 사이에선 “누가 설송의 눈에 잘못 보여 목이 날아갔다”는 소문이 자주 퍼졌다. 설송에게도 착했던 시절이 있다. 설송이 1989년 김일성대 생물학부에 입학해 처음 등교할 때 일화다. 당시 중앙당에서 근무했다가 은퇴한 남성이 대학 경비원이었는데, 그는 “대학총장 선생님께 전화해 달라”는 설송을 잡고 오지랖 넓게 굴었다. “아버지가 누군데 총장을 불러? 그냥 중앙당에서 일한다고? 과장급이냐, 부부장급이냐. 과장급이면 입학할 때 2000달러쯤 뇌물 줬을 것이고, 부부장급 정도면 그냥 붙었겠네….” 하지만 뒤늦게 총장과 당 비서가 달려와 설송을 황송하게 영접하는 모습을 본 경비원은 사태를 파악하고 그 자리에서 얼어붙었다. 이때 설송이 “아저씨, 괜찮아요” 하고 싱긋 웃고 넘어갔고, 경비원도 처벌받지 않았다는 소문이 대학에서 알 만한 사람들 사이에 퍼졌다. 여담이지만 설송이 생물학부에 입학했단 사실이 알려지자, 생물학부에 자녀를 둔 고위 간부들은 자식을 다른 학부에 옮기기 위해 열심히 뛰어다녔다. 간부들은 “태양의 주변에 가면 타 죽을 가능성이 높다”는 것을 알고 있었던 것이다. 여정이 등장한 이후 설송이 어떻게 됐는지는 듣지 못했다. 김정일이 죽은 뒤 그를 챙겨주는 사람은 없을 것이다. 북한의 ‘원조공주’이자 여정의 고모인 김경희는 생사조차 파악되지 않고 있다. 조카의 손에 남편과 시댁 가문이 멸족되는 수모를 당한 경희의 생존 여부는 이제 와 사실 별 의미도 없다. 오빠와 부친이 죽자 비운의 공주로 전락한 고모와 이복언니와 달리 여정은 북한의 새 실세로 등극했다. 하지만 그의 미래 역시 오빠 김정은의 수명에 달렸을 뿐이다. 여정이 훗날 역사책에 ‘잔혹한 오누이’, ‘마녀공주’로 기록되는 일은 없었으면 좋겠다.주성하 기자 zsh75@donga.com▶ 동아일보 단독 / 동아일보 공식 페이스북▶ ""아직도 당신만 모르나 VODA""ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지"
"[횡설수설/이진]대통령의 외로움","동아일보","[동아일보]대한민국 대통령의 임기 초반에는 점심·저녁식사를 희망하는 사람들로 미어터져 비서실이 교통정리를 하느라 진땀을 흘린다. 집권 4년 차가 넘어가면 이젠 대통령이 누구누구를 부르라고 해야 할 정도로 한산해진다. 그때 초청받아 오는 손님들도 입이 나와 있다고 한다. ‘잘나갈 땐 안 부르더니 이제야 불러….’ 김영삼 전 대통령도 정권 말 ‘저녁에 썰물 빠지듯 사람들이 떠나버린 청와대 넓은 관저에 노부부만 남아 있으면 외로움이 밀물처럼 밀려온다’고 했다는 전언이다. ▷노무현 정부에서 대통령정책실장을 지낸 김병준 국민대 교수가 대통령 주변을 도로에 비유했다. ‘집권 초기에는 마주 오는 차들만 보인다. 나를 봐 달라고 경적까지 울린다. 중반에 접어들면 오는 차도 있고 가는 차도 눈에 띈다. 임기 말이 되면 모두 떠나는 차들뿐이다. 행여 붙잡힐세라 가속 페달을 힘껏 밟아 도망가는 차들도 적지 않다.’ 오죽했으면 노 전 대통령이 정권 말에 자신만 말하고 아무 토론이 없던 청와대 회의를 끝낸 뒤 이렇게 탄식했을까. “오늘도 원맨쇼 했네.” ▷비선 실세 최순실 씨의 단골 성형외과 의사였던 김영재 원장의 부인 박채윤 씨가 25일 법정에서 “박근혜 전 대통령이 굉장히 외로워했다”고 증언했다. 청와대를 드나들며 박 전 대통령의 개인적 고민 등을 나눴고 관저 침실에 들어가 대화도 했다는 것이다. 박 전 대통령이 ‘혼밥’을 먹는 이유에 대해 ‘부모님을 잃은 뒤 소화기관이 안 좋아 밥을 잘 못 먹는다’고 설명했다고도 한다. “국민 여러분이 가족이고 일하느라 외로울 틈이 없다”는 박 전 대통령의 말은 더없이 외롭다는 뜻으로 새겨들어야 했던 것 아닌가 싶다. ▷대통령도 외로울 수 있다. 그러나 대통령의 고독과 그로 인한 정서 불안은 국정에 직접적 영향을 미친다. 대통령이 아무에게나 위로와 위안을 얻으려다가는 국정이 산으로 간다. 우리는 그 폐해를 여러 대통령에게서 보았다. 국가와 국민의 명운을 좌우할 결정을 내릴 대통령은 국정 능력 못지않게 정서적 안정감이 필수조건이다. 곧 새 대통령을 뽑을 유권자 모두 유의했으면 한다.이진 논설위원 leej@donga.com▶ 동아일보 단독 / 동아일보 공식 페이스북▶ ""아직도 당신만 모르나 VODA""ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지"
"[서울만평] 조기영 세상터치","서울신문","[서울신문]▶  재미있는 세상[나우뉴스], [웰 메이드 N] ▶ [인기 무료만화] [페이스북]ⓒ 서울신문(www.seoul.co.kr), 무단전재 및 재배포금지"
"[사설] 일자리 창출, 포퓰리즘식 접근은 절대 금물","세계일보","실업문제가 우리의 숨통을 죄어온 지는 오래됐다. 대졸실업자가 50만 명을 넘어서고 청년 실업률은 두 자릿수다. 취업 절벽에 절망한 청년 두 명이 며칠 사이 잇따라 극단의 선택을 했다. 이처럼 일자리는 생존의 문제다. 좋은 일자리를 많이 만드는 것은 대통령의 주요한 책무다. 하지만 그제 열린 대선후보 4차 TV 토론에서 일자리 정책에 대한 문재인 더불어민주당 후보의 안이한 자세는 실망스럽다.문 후보는 공공부문 81만 개 일자리를 만든다는 정책을 내놓았다. 이 중 17만 개가 공무원이며 정부 예산은 연간 4조2000억원, 5년간 21조원이면 된다고 발표했다. 유승민 바른정당 후보는 “21조원을 5년간 투입해 일자리 81만 개를 만들면 월급여 40만원짜리밖에 못 만든다”며 “공무원 17만명에게 9급 공무원 초봉만 적용해도 1년에 4조3000억원이 들어가므로 계산이 안 맞는다”고 정책의 비현실성을 따졌다. 주요 일자리 정책이 정교하지 않고 주먹구구라는 지적은 TV토론에서 너무나 자연스럽다. 그러나 문 후보는 “세세한 건 우리 캠프 정책본부장하고 토론하라”고 묵살하는 등 감정적으로 대응했다. 문 후보가 정책토론에서 불만 표출을 넘어 상대 후보에게 모멸감까지 준 것은 유력한 대통령 후보로서 무책임한 태도다.문 후보가 진즉에 발표한 국가주도 일자리 정책은 여러 차례 재원 마련의 적실성과 정책의 실효성을 두고 지적이 있었다. 그래서 문 후보 캠프의 일자리특위 위원장인 김진표 의원이 비판을 수용, 5년간 40조원, 연간으로는 8조원으로 정책을 수정 보완했다고 한다. 그럼에도 문 후보는 TV 토론에서 종전의 수치를 들고 설명해 논란을 키웠다는 것이다. 대통령이 되고자 하는 대선후보는 주요정책에 대해선 국민적 동의를 이끌어내는 역량을 갖춰야 한다. 그럴 때 비로소 추진 동력이 확보된다. 양질의 일자리는 기업 투자를 통해 만들어져야 지속가능하다. 나라 곳간을 헐어 청년을 고용하면 당장은 좋겠지만 더 큰 후유증이 돌아온다. 국가 부채가 눈덩이처럼 불어나면서 결국 그리스와 같은 국가 부도의 사태를 맞지 않는다는 보장이 없다. 이런 뻔한 이치를 외면하고 공공 일자리 공약을 강행한다면 포퓰리즘이란 소리를 들을 것이다.ⓒ 세상을 보는 눈, 글로벌 미디어 세계일보"
"[이광표의 근대를 걷는다]통의동 보안여관과 ‘시인부락’의 추억","동아일보","[동아일보]서울 종로구 통의동 보안여관. 지금은 전시공간이지만 1930년대부터 2004년까지 여관으로 사용되었다.1936년 11월 시 전문지 ‘시인부락(詩人部落)’ 창간호가 나왔다. 편집인 겸 발행인은 21세의 젊은 시인 서정주였다. 판권에 적힌 그의 주소는 서울 통의동 보안여관. 당시 서정주는 여관에 머물며 시를 쓰고 있었다. 보안여관은 종로구 통의동 그 자리에 그대로 있다. 경복궁의 영추문(迎秋門) 바로 앞, 청와대 가는 길목이다. 하얀 바탕에 파란색 글씨로 된 보안여관 간판이 고풍스러운 분위기를 풍긴다. 김이 모락모락 오르는 욕탕 표시도 정겹다. 서정주 시대와 다른 점이 있다면 지금은 숙박공간이 아니라 전시공간이라는 사실.  내부로 들어가면 새로운 풍경이 펼쳐진다. 미술 전시의 효과를 위해 천장을 드러내고 목조 가구(架構)를 옛날 모습 그대로 노출시켜 놓았다. 위아래로 둥둥 떠다니는 듯한 목조 뼈대, 촘촘하게 얽혀 있는 전선과 애자들, 중간중간 속을 드러낸 누런 흙벽, 빛바랜 옛날 벽지, ‘객주 구수명’이라 쓰인 일제강점기 상량문…. 창문 밖 영추문 너머로 쫙 펼쳐지는 경복궁 풍경 또한 매력적이다. 보안여관은 1930년대 초에 생겼다. 서정주의 이야기가 널리 알려지자 지방에서 상경한 작가 지망생들이 보안여관에 장기 투숙하며 ‘문청(文靑)’의 꿈을 키웠다. 1960, 70년대 통행금지 시절엔 청와대 직원들이 이곳에서 하룻밤을 묵기도 했다. 문화공보부 공무원이었던 김동호 부산국제영화제 이사장도 보안여관에서 새벽까지 연설문을 작성한 적이 있다고 한다. 당시엔 경복궁에 청와대 경호부대가 주둔했다. 그래서 보안여관은 군인들의 면회 장소로 인기가 높았다. 면회객이 몰리는 날이면 여관에 통닭 냄새가 진동했다는 이야기도 전한다. 국립중앙박물관이 경복궁에 있던 1980년대, 밤늦게까지 전시 준비를 하느라 집에 갈 수 없었던 직원들은 이곳에서 잠을 청하기도 했다. 보안여관은 그렇게 2004년까지 여관으로 사용되었다. 보안여관은 2007년 일맥문화재단이 인수해 갤러리로 쓰고 있다. 최근엔 보안여관과 연결되는 신관 건물을 짓고 숙박 및 문화공간으로 활용할 예정이다. 최성우 일맥문화재단 이사장의 말. “1930년대 시인부락의 기억을 불러내고 싶었습니다. 여관을 운영했던 주인들, 여관에 묵었던 사람들의 기록과 스토리를 계속 찾아내야지요. 여기에 우리 시대의 이야기를 덧붙여 보안여관의 역사를 이어나갈 생각입니다.”이광표 오피니언팀장·문화유산학 박사▶ 동아일보 단독 / 동아일보 공식 페이스북▶ ""아직도 당신만 모르나 VODA""ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지"
"[동아광장/신세돈]성장률 전망 상향에도 낙관할 수 없는 이유","동아일보","[동아일보]韓銀·KDI 올 성장률 2.6% 전망… 설비투자·수출 늘었다지만 일시적 현상에 그칠 우려성장전략엔 재정역할 중요지지율 50% 미만의 새 대통령이 정부 지출 우선순위 놓고 국회 동의 받을 수 있겠나신세돈 객원논설위원 숙명여대 경제학과 교수한국은행과 한국개발연구원(KDI)이 올해 경제성장 전망치를 상향 조정했다. 한국은행은 2.5%에서 2.6%로, KDI는 2.4%에서 2.6%로 성장 전망치를 업그레이드시켰다. 두 기관이 성장 전망치를 동시에 올렸으나 그 근거는 사뭇 달랐다.  한국은행은 상향 조정 배경으로 설비투자의 개선을 꼽았다. 1월에는 설비투자가 금년 중 2.5%밖에 증가하지 않을 것으로 봤으나 이번에 6.3% 상승할 것으로 예측하면서 경제성장 전망치가 크게 올랐다. 설비투자가 전체 경제의 8%이므로 이것을 3.8%포인트 상향 조정하면 성장률이 0.3%포인트 올라가는 효과가 나온다. 반면 KDI는 수출 증가 때문에 성장 전망치가 달라졌다. 작년 말에 금년 수출이 1.5% 증가할 것이라고 봤던 것을 이번에는 4.9%로 본 것이 성장률 전망치 상승에 결정적인 원인이 되었다. 결국 한국은행은 성장률 전망의 상향 조정 이유로 설비투자를 든 셈이고 KDI는 수출 증가를 근거로 본 셈이다. 그러면 향후 경제는 한국은행과 KDI가 전망한 대로 나아질 것인가? 지난 10여 년간 설비투자는 매우 부진했다. 최근 10여 년간 설비투자 증가율은 연평균 3.1%에 불과했다. 특히 작년에는 2.3%나 감소했다. 따라서 한국은행의 설비투자 증가율 전망치 6.3%는 조금 과도하다는 느낌이 든다. 특히 미국 금리가 하반기 이후 올라간다면 설비투자 증가율은 침체될 것이 확실하다.  최근에 수출이 증가하는 데는 확실한 이유가 있다. 2015년 가을 달러당 122엔이던 일본 엔화가 브렉시트(영국의 유럽연합 탈퇴) 우려가 절정에 달했던 2016년 6월에 101엔까지 강세로 반전되었다. 엔화 강세는 전기전자, 자동차는 물론이고 석유화학제품의 국제 가격경쟁력을 크게 높임으로써 약 1년의 시차를 두고 최근의 우리나라 수출 증가를 견인했던 것이 확실하다.  그러나 2016년 6월 이후 최근까지 9개월 동안의 엔화 환율 움직임은 크게 우려스럽다. 달러당 101엔에서 최근 111엔대까지로 상승한 것이다. 그에 반해 원화는 오히려 달러당 1200원에서 1100원대로 하락하였다. 이렇게 되면 우리 수출 제품의 가격경쟁력은 일본에 비해 다시 떨어지고 그것이 약 1년의 시차를 두고 금년 하반기부터 수출 부진으로 나타나게 될 것이다. 결론적으로 설비투자의 확장에 따른 한국은행의 성장률 전망 상향 조정이나 수출 확장에 따른 KDI의 전망 조정 모두 일시적인 현상이지 장기적인 트렌드라고 보기 어렵다. 그렇다면 새 정부의 성장전략은 어떻게 짜야 하는가? 중소기업 중심의 새로운 수출투자전략이 보다 중요해졌지만 재정의 역할도 매우 중요해졌다. 재정의 역할을 강조한 국제통화기금(IMF)이나 미국 재무부의 권고는 옳은 지적이다.  문제의 핵심은 어느 부문에 재정투입을 집중하느냐 하는 선택이다. 낙후된 도시 시설의 재정비 등 사회 인프라 투자에 재정지출을 집중할 수도 있고, 고령자 복지나 청년실업자 수당에 집중할 수도 있으며, 연구개발(R&D) 투자에 재정을 투입할 수도 있고, 중소기업의 경쟁력을 근본적으로 강화하는 데 재정지출을 집중할 수도 있다. 아니면 과거 미국 로널드 레이건 정부처럼 국방지출을 획기적으로 확대할 수도 있다. 여러 재정지출 부문 중에서 어디에 우선순위를 두느냐 하는 문제는 가장 중요하면서도 어려운 문제다. 그것이 어려운 첫 번째 이유는 어떤 재정정책이 가성비, 즉 드는 비용에 비해 가장 효과가 크고 빠른 정책인지 잘 모르기 때문이다. 경제정책 전문가라고 해도 그들에게 여러 가지 재정정책 수단의 효과와 신속성에 대한 정확한 지식을 기대하기는 어렵다.  둘째로는 하나의 정책을 취하면 사실상 다른 여럿을 미루거나 포기해야 하는데 이 경우 형평성을 이유로 들어 배제되는 그룹에서 집단 반발이 일어나기 쉽기 때문이다. 셋째로는 어떤 재정정책이라도 대통령이나 행정부가 독단적으로 결정할 수 있는 문제가 아니기 때문이다. 이제는 대통령이나 행정부가 밀어붙인다고 되는 일이 거의 없다. 국회가 동의를 해야 하고 또 국민도 수긍해야 한다.  전체 유권자의 절반도 못 되는 지지를 받고서 된 대통령이 나머지 절반 이상의 동의와 지지를 받는 일이 어찌 쉽겠는가. 성장률 상향 조정에도 불구하고 향후 경제를 낙관하지 못하는 궁극적인 이유가 여기에 있다.신세돈 객원논설위원 숙명여대 경제학과 교수▶ 동아일보 단독 / 동아일보 공식 페이스북▶ ""아직도 당신만 모르나 VODA""ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지"
"[사설] 정치권, 안보위기 벼랑 끝에서도 사드 중단 외치나","세계일보","주한미군 사드 전격 배치는국민 생존권 위한 최소 수단설치 둘러싼 갑론을박 접어야주한미군이 어제 새벽 경북 성주골프장에 사드(THAAD·고고도미사일방어체계) 장비를 전격 반입했다. 사드 발사대와 요격미사일, 사격통제레이더, 교전통제소 등 핵심 장비를 옮겼다. 모두 완성품으로, 연결만 하면 시험운용을 거쳐 실전 대응에 들어갈 수 있다고 한다. 사드 배치 결정을 한 지 9개월, 사드 장비를 오산기지에 들여온 지 51일 만이다. 국방부는 끝내지 못한 환경영향평가를 배치와 관계없이 진행하겠다고 했다.사드 전격 배치는 한반도 안보위기가 그만큼 위중하다는 뜻을 담고 있다. 북한이 6차 핵실험 준비를 끝내면서 한반도는 화약고로 변했다. ‘4월 북폭설’까지 나돌았다. 미·중의 고강도 압박에 북핵 도발은 일어나지 않았지만 그렇다고 포기한 것도 아니다. 버튼만 누르면 6차 핵실험은 언제든 가능하다. 미국이 항모 칼빈슨호, 핵 잠수함 미시간호 등 전략무기를 집결시킨 것은 이 때문이다. 중국군도 북·중 접경지대에 1급 전비태세를 발동해 놓은 상태다.북한은 그제 강원도 원산 해변에 수백대의 자주포를 집결시켜 무력시위를 했다. 수도권을 불바다로 만들겠다는 위협이다. 미 국무부는 그제 “핵·미사일 도발을 계속하는 북한에 대해 바른 행동을 기다리는 시간은 이제 지났다”고 다시 못 박았다. 트럼프 정부는 어제 백악관에서 상원의원 100명을 초청, 대북 브리핑을 가졌다. 미 상원 국방위원장인 존 매케인 의원은 “트럼프 대통령이 북한을 선제타격하는 방안을 포함한 모든 옵션을 고려 중”이라고 전했다. 모두가 일촉즉발의 군사충돌 위기를 알리는 적신호다. 이런 상황에서 사드 배치는 피할 수 없는 일이다.안보위기의 벼랑 끝에서 정치권은 나라를 어찌 지킬지에 대해 지혜를 모아야 한다. 하지만 대선후보 진영에선 엉뚱한 소리만 터져나온다. 문재인 더불어민주당 대선후보 선대위는 “차기 정부의 정치적 판단 여지를 원천 차단한 것”이라며 배치 중단을 요구했다. 문 후보는 어제 국방안보특보단 출정식에서 “안보를 제자리에 놓을 진짜 안보세력은 저”라고 했다. 그 말을 믿어도 되는지 의구심을 갖게 된다. 심상정 후보의 정의당은 “사드 장비를 밀수한 것도 모자라 안방에 도둑 숨어들 듯 배치했다”고 소리쳤다. 안철수 국민의당 후보 측도 유감을 표했다. 대선공약집에는 물론 TV토론에서도 북핵을 어찌 해결할지 실질적인 방안 하나 내놓지 못한 채 “사드 철회”만 요란하게 외치니 무엇으로 나라를 지키겠다는 것인가. 한반도 전쟁 위기는 갈수록 고조되고 있다. 자격 있는 대선후보라면 더 이상 사드 논란을 키워서는 안 된다. 어찌 나라를 지킬지를 국민 앞에 제시해야 한다.ⓒ 세상을 보는 눈, 글로벌 미디어 세계일보"
"[세종로의 아침] 소통과 상식의 공직 문화/박찬구 정책뉴스부 선임기자","서울신문","[서울신문]박찬구 정책뉴스부 선임기자“어쩌다가 국정 농단 세력에 부역했다는 낙인이 찍혔는지?.”최순실 사태를 겪으면서 무엇보다 충격적인 일은 최고 엘리트 집단으로 여겨지는 공직 사회가 거의 무방비 상태에서 비리와 사기 행각에 놀아났다는 점이다. 위로는 장관에서부터 아래로는 담당 공무원에 이르기까지 국정의 게이트 키퍼 역할을 제대로 하지 못했고, 그 결과 정권의 몰락이라는 비극적인 결말에 일조했다는 비판에서 자유로울 수 없게 됐다. 최순실 사태에 연루된 세종청사 모 부처의 과장급 공무원은 “집단의 방관과 침묵이 결국 사태를 이 지경에 이르도록 했다”며 한숨을 내쉬었다.물론 1차적인 책임이 관련 부처를 통할하고 지휘해야 할 장관에게 있다는 사실은 두말할 나위도 없다. 하지만 담당 공무원을 비롯해 일부 간부들까지 국정 농단에 알게 모르게 개입하거나 비위에 눈을 감고 때로는 부역의 총대를 멨다는 사실이 속속 드러난 이후 대다수 공무원들은 자괴와 자책에서 좀처럼 헤어나지 못하고 있다.더구나 사법적인 책임을 지게 된 장관이 국정 농단의 잘못을 부하 직원에게 떠넘기는 형국에 이르러서는 공직이 어쩌다 이렇게 무기력하고 허술하게 무너져 내렸는지 참담할 따름이다. 또 다른 공무원은 “하루하루 늦은 밤까지 힘든 일과에도 소명의식과 사명감으로 버텨 왔는데 부끄럽고 괴로워 고개를 제대로 못 들고 다닐 지경”이라고 한탄했다.잘못을 지적하고 협조를 거부하다 끝내 버티지 못하고 조직 바깥으로 밀려난 이들도 있다. 진작에 이들과 그 주변에서 용기 있게 시시비비를 공론화하거나 비위의 조짐을 바깥으로 알리지 못했다는 점은 두고 두고 아쉬움으로 남는다.비단 일부 부처만의 문제로 치부할 일이 아니다. 날마다 쏟아지는 각종 정책이 수요자인 국민으로 향하고 있는지는 공직자 모두가 곰곰이 되새겨 볼 일이다. 관행처럼 또는 암묵의 카르텔처럼 소수의 대기업이나 재벌, 특정 이익집단의 입김에 시달리고 뒤틀리는 정책 사안들이 없는지, 그래서 공직 사회가 또 다른 국정 농단 사태에 휘말릴 여지는 없는지 곱씹고 또 곱씹어 봐야 한다.공무원 헌장은 ‘헌법이 지향하는 가치를 실현하며 국가에 헌신하고 국민에게 봉사한다’고 적시하고 있다. 또 공익 우선과 투명성, 공정성, 청렴의 생활화, 규범과 건전한 상식에 따른 행동을 공직자의 마땅한 도리로 제시하고 있다. 굳이 공무원 헌장을 거론하지 않더라도, 제2·제3의 부역의 오명에 발을 들이지 않으려면 초심으로 돌아가야 한다.근본적으로는 이번 사태를 폐쇄적이고 수직적인 현재의 공직 문화를 바꿔 나가는 계기로 삼아야 한다는 목소리가 일선 공무원들 사이에서 나오고 있다. 오랜 기간 켜켜이 쌓여 온 권위주의적인 상명하복과 무사안일 풍토가 공직 생태계를 좀먹고 고사시키는 내부 요인으로 작용하고 있다는 문제의식에서다. 소통의 빈자리에 상명하복이 자리잡고, 실적과 근무평가 위주의 경쟁 체제가 개인의 소신과 창의성을 억누르는 현재의 공직 문화로는 진정한 공복 정신을 기대하기 어렵다는 얘기다. 만시지탄이지만, 뼈아픈 자성이다. ckpark@seoul.co.kr▶  재미있는 세상[나우뉴스], [웰 메이드 N] ▶ [인기 무료만화] [페이스북]ⓒ 서울신문(www.seoul.co.kr), 무단전재 및 재배포금지"
