"title","press","body"
"[사설] ""자유의 나라를 만들라""는 지성들의 주문","한국경제","몽펠르랭 서울총회 D-10이번 대통령 선거도 퍼주기 경쟁으로 치닫고 있다. 중앙선거관리위원회에 따르면 각 후보들이 내놓은 공약 실행을 위해선 5년간 200조원이 든다. ‘성장’을 말하지 않으면서 이 돈을 어디서 마련하겠다는 것인가. 결국 국민 세금을 쓰게 될 것이고 약탈적 징세를 피할 수 없게 된다. 세금을 더 걷기 위해 부자의 노력을 부정하고 기업 혁신을 매도하는 반(反)부자·반기업 정서가 더욱 퍼질 것이다. 복지란 이름으로 포장된 정치 포퓰리즘으로 인해 한국은 이미 남미행 급행열차에 올라탄 형국이다.전체주의와 사회주의는 대중을 솔깃하게 한다. 개인의 노력을 부인하는 결과적 평등을 선(善)으로 여기고, 자신의 책임을 다하지 않으면서도 불평등을 시정하라는 목소리가 높아진다. 그런 대중 사이를 파고드는 것이 포퓰리즘이다. ‘거둬서 나눠주는’ 국가의 힘은 더 강해지고 보편적 법치는 무시된다. 2차대전 직후의 유럽이 꼭 그랬다. 사회주의가 빠른 속도로 번져가자 그 종말은 결국 ‘노예의 길’이라고 믿은 프리드리히 하이에크 등 자유주의 석학 36명이 분연히 일어섰다. 이들은 1947년 4월 스위스의 작은 도시 몽펠르랭에 모여 ‘몽펠르랭소사이어티(MPS)’를 결성하고 자유를 지키기 위한 지성의 투쟁을 시작했다. 소유권, 법치 그리고 작은 정부가 이들이 믿은 번영의 조건이었다. 자유주의는 마침내 1980년대 미국 레이거노믹스와 영국 대처리즘으로 꽃을 피웠다. MPS 석학들의 예언대로 사회주의는 결국 1990년대에 몰락했다.대선일 전후로 열리는 ‘2017 몽펠르랭소사이어티 서울총회’(5월7~10일)가 갖는 의미는 지대하다. ‘자유의 나라’로 성공한 한국이 과연 계속 발전할 수 있는가라는 근본적인 질문을 우리 사회에 던질 것이다. 하지만 현실은 절망적이다. 법치는 형해화하고 아무 법이나 마구 찍어내는 국회, 무소불위 검찰, 그리고 대중민주주의에 휩쓸려가는 모습이다. 대선후보들은 모든 것을 다 해주겠다는 큰 정부를 내걸고 있다. ‘경제적 자유’만이 번영의 길이라는 MPS 지성들의 호소가 한국 사회에 큰 울림을 주기를 기대한다.[한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
"[CEO 인사이트] 최태원 회장의 백묘론","매일경제","지난 20일 연세대 백주년기념관에서는 '사회성과인센티브 어워드'라는 이색 행사가 열렸다. 사회적 가치와 재무 성과를 동시에 높인 사회적 기업들에 상을 주는 자리였다. 눈길을 끌었던 장면은 최태원 SK 회장이 직접 참여한 토크 콘서트다. 그는 평소 사회적 기업이 소외계층 지원과 양극화 해소 등 당면 문제를 해결할 열쇠라고 주장해 왔는데 이날도 같은 견해를 피력했다. ""기업은 돈 버는 것 외에 다른 가치를 가지고 있다. 착한 일도 그중 하나다. 이를 평가해 인센티브를 주면 더 많은 사회적 기업이 생길 것이다."" 사회적 기업이 지속 가능하려면 임금 등 고정비를 충당할 정도의 수익을 내야 한다. 인재 영입과 판로 확보 측면에서 불리한 사회적 기업들에는 쉽지 않은 일이다. 최 회장이 사회성과인센티브가 필요하다고 강조하는 이유다.그는 2014년 발간한 '새로운 모색, 사회적 기업'이라는 저서에서 '흰 고양이 이론(백묘론)'을 통해 사회적 기업이 어떤 존재이고, 사회성과인센티브가 무엇인지 설명했다. ""마을에 쥐들이 창궐하고 있다. 사자와 개는 쥐를 잡지 못한다. 고양이가 제격인데 특히 흰 고양이는 새끼를 낳을 수 있는 어미 쥐를 잘 잡는다. 흰 고양이가 쥐를 잡을 때마다 많은 생선을 준다면 문제를 해결할 수 있지 않을까."" 쥐는 우리 사회가 직면한 각종 문제를 뜻한다. 사자는 국가를 지키는 정부, 개는 영리 기업이다. 고양이는 사회적 기업이고 생선은 인센티브다. 흰 고양이는 사회가치를 극대화하는 기업을 말한다. 최 회장은 SK 같은 대기업이 흰 고양이들에게 생선을 줄 여력이 크다고 확신한다. ""사회적 기업과 많은 자산을 공유한다면 대기업도 지평을 넓힐 수 있다."" SK 주요 계열사들이 정관에 '사회적가치 창출'이라는 문구를 넣은 것도 이런 철학을 반영한 것이다.SK하이닉스는 올해 1분기 2조5000억원에 육박하는 영업이익을 올렸다. 전년 동기 대비 339.2% 증가한 수치다. 최 회장은 하이닉스를 인수한 뒤 '딥 체인지(근본적 변화)'를 주문하며 투자를 확대했다. 이런 노력은 반도체 호황과 맞물려 사상 최대 실적으로 이어졌다. SK이노베이션 등 다른 주력사도 비슷한 성과를 내고 있다. 하지만 최 회장의 궁극적 비전은 사회적 가치를 높이는 기업의 '딥 체인지'다. 그는 이윤을 위해 환경을 파괴하고 근로자를 착취하며 인간을 소외시키는 기업이 아닌 인류 행복에 기여하는 기업이 넘치는 세상을 꿈꾼다. 착한 개와 흰 고양이가 늘어난다면 실현될 수 있는 꿈이라고 믿는다.  [장박원 논설위원][매일경제 공식 페이스북] [오늘의 인기뉴스] [매경 프리미엄][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
"[천자 칼럼] 워커 장군과 워커 전투화·워커힐호텔…","한국경제","고두현 논설위원 kdh@hankyung.com서울 지하철 1호선 도봉역 건너 길가에 조그마한 표석이 있다. 6·25 발발 6개월 뒤인 1950년 12월23일 전사한 주한 미 8군사령관 월턴 워커 장군 추모비다. 낙동강 전선을 사수해 대한민국을 풍전등화의 위기에서 구한 그가 세상을 떠난지 59년 만인 2009년 한 노병이 사재를 털어 세운 것이다.그가 없었다면 전쟁의 흐름을 반전시킨 맥아더의 인천상륙작전도 불가능했다. ‘워커 라인’으로 불리는 낙동강 전선을 지킨 덕분에 북진의 계기도 마련할 수 있었다. 그는 “부산으로 밀리면 대살육이 일어난다. 오직 사수하느냐 죽느냐(stand or die)의 선택밖에 없다”며 장병들을 독려했다. 자신의 의지를 보여주기 위해 한국 육군본부가 부산으로 내려간 상황에서도 미 8군사령부를 대구에서 후퇴시키지 않았다그는 늘 헬멧을 쓰고 야전 현장을 뛰어다녔다. 그해 크리스마스를 앞두고 중공군 방어에 정신이 없던 미 24사단과 영연방 27여단을 방문하러 지프를 타고 가던 그는 반대편에서 오던 한국군 트럭에 부딪혀 유명을 달리했다. 24사단 중대장이던 외아들 샘 워커 대위가 은성무공훈장을 받게 되자 부대를 찾아가 직접 달아 줄 계획이었기에 안타까움은 더 컸다. 아들 샘은 아버지의 시신을 미국으로 운구하라는 지시를 거부하며 끝까지 적과 싸우겠다고 고집하다 맥아더의 ‘명령’을 듣고서야 운구에 나섰다.백선엽 장군은 훗날 “전장의 불길을 제압하는 최고 소방수였던 워커 장군은 지뢰 폭발에 대비해 지프에 항상 모래 자루를 깔고 다녔는데, 한시도 가만히 있지 않던 그의 지프가 지뢰 아닌 충돌 사고로 주인을 보낼 줄이야…”라며 애통해했다. 워커의 흔적은 지금도 곳곳에 남아 있다. 재래식 군화의 안전성을 높이기 위해 앞부분을 강화한 전투화 이름이 그에게서 유래했다. 1963년 지은 워커힐호텔도 그의 이름을 딴 것이다. 1987년 이곳에서 진행된 추모비 제막식에는 아들 샘 예비역 육군대장이 참석했다.2009년에는 주한 미 8군사령부에 그의 동상이 세워졌다. 그저께 그 동상의 이전 기념식이 열렸다. 새로 조성된 평택 미군기지로 옮겨가는 행사였다. 이 자리에서 밴덜 미 8군사령관은 “장군의 동상은 옮겨가지만 한·미동맹을 상징하는 ‘Go together(같이 갑시다)’ 정신은 강력하게 유지될 것”이라고 말했다.그 시각 도봉동 길섶의 추모비를 찾는 사람은 없었다. 어른 허리만 한 높이의 표지석에 빛 바랜 플라스틱 조화만 덩그러니 놓여 있었다. 행인들도 무심히 지나기만 했다.고두현 논설위원 kdh@hankyung.com[한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
"[사설] 사드 실전배치, 국익 위해 논란 이쯤에서 끝내자","서울경제","[서울경제] 주한미군이 26일 새벽 고고도미사일방어체계(THAAD·사드) 포대의 실전 배치 절차를 시작했다. 미군은 이날 0시부터 4시간여 만에 경북 성주골프장에 사드 발사대 2~3기, 사격통제레이더, 교전통제소 등 핵심장비 대부분을 반입했다. 장비가 한국에 도착한 지 51일 만이다. 한국에 핵심인 사격통제레이더는 해체하지 않고 완성품으로 들어왔으며 신속한 이동이 가능하도록 트레일러 차량 형태인 것으로 확인됐다. 반입된 장비를 연결해 북한 미사일에 대한 실제 대응능력을 갖추기까지 오래 걸리지 않을 것이라는 게 군 관계자들의 예상이다.  사드의 주한미군 실전 배치는 북한의 핵 도발 위협이 고조되는 한반도 주변 국제 정세에 영향을 미칠 주요 변수다. 이달 초 미중 정상회담 이후 전례 없이 대북 압박을 강화하는 모습을 보여온 중국이 어떤 반응을 보일지, 대북 압박 기조에 변화가 있을지가 핵심이다. 우리로서는 안보를 챙기는 한편 중국이 사드와 관련한 경제보복 강도를 높일 가능성에 대한 대비책을 마련해야 하는 입장이다. 중국은 이날 첫 자국산 항공모함의 진수식 성공을 대대적으로 선전하면서도 사드의 한반도 실전 배치와 관련해 이렇다 할 반응을 내놓고 있지 않다. 오히려 중국 관영매체는 추가 도발을 하지 않은 북한에 대해 “채찍 대신 당근을 줘야 한다”며 대북 유화 기조로 선회하는 조짐을 보이고 있다.  대선후보들은 이날 사드의 주한미군 배치 시작에 대해 ‘환영’ ‘원천 무효’ ‘유감’ 등으로 엇갈린 반응을 내놓고 있다. 그러나 이미 실전 배치된 사드를 반대하거나 철회를 주장하는 것은 ‘국익’에 하등 도움이 되지 않는다. 특히 북한의 도발 위협이 여전하고 이와 관련한 우리 주변 국제 정세의 유동성이 지금처럼 큰 상황에서 이는 자칫 ‘적전 분열’로 비칠 수 있다. 진정 국익을 생각한다면 우리 내부에서 사드와 관련한 더 이상의 논란은 바람직하지 않다.[서울경제 바로가기]'장미전쟁'의 승자는...5월 대선 실황중계 [바로가기]서울경제의 모든 연재물!... 서경Cube [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
"[무언설태] 문재인 '동성애 반대' 발언에 시끌시끌","서울경제","[서울경제]  ▲문재인 더불어민주당 대선후보가 동성애 반대 입장을 밝힌 것에 대해 사과를 요구하며 시위를 벌인 젊은이들이 경찰에 연행됐다고 합니다. 서울 영등포경찰서는 26일 서울 여의도 국회 본관 앞에서 기습시위를 한 혐의(집회 및 시위에 관한 법률 위반)로 20∼30대로 보이는 남녀 13명을 붙잡아 조사하고 있습니다. 이들의 혐의는 문 후보가 참석한 국회 기자회견장에서 “성 소수자에 대한 견해를 밝히라” 등 구호를 외친 것입니다. 외국에서는 이미 선거의 주요 쟁점이 됐던 동성애 문제가 이제 우리 선거에서도 ‘핫이슈’로 떠오르는 것인가요.   ▲심상정 정의당 대선 후보가 TV 토론 효과를 톡톡히 보는가 봅니다. 24~25일 실시된 여론조사 결과에 따르면 심상정 후보의 지지도는 8.0%를 기록했습니다. 이전의 다른 여론조사 지지도가 5%대 안팎에 머문 것을 보면 발군의 실력을 보여준 TV 토론 효과라는 분석이 지배적입니다. 정의당은 후원금도 덩달아 늘어나고 있다고 한껏 고무된 표정이네요. 국회의석 6석에 불과한 군소정당인 정의당으로서는 홍보 효과가 그만인 심 후보가 대선 완주만 하더라도 손해 볼 것 없는 게임이네요.  ▲우리나라 국민들이 국민연금과 연금저축 등을 통해 받는 노후 연금 수령액이 한달에 60만원에 불과한 것으로 나타났습니다. 26일 금융감독원에 따르면 지난해 연금저축 가입자 1인당 월평균 수령액은 26만원에 그쳤습니다. 여기에 국민연금 월평균 수령액이 34만원인 점을 고려하면 국민연금과 연금저축에 동시에 가입한 경우라도 노후에 받는 연금 규모가 60만원으로, 국민연금연구원이 산출한 1인 기준 최소 노후생활비(104만원)의 58%에 불과했습니다. 정부는 연금 수령액을 늘리기 위해 세제지원 확대 방안을 검토하겠다고 밝혔는데요, ‘푼돈 연금’ 논란이 일 때마다 등장하는 재탕삼탕 대책으로 노후 연금 문제가 해결될지 의문이네요. ▲국내 500대 기업 직원의 평균 연봉이 전년보다 2% 증가한 7,400만 원으로 집계됐습니다. 기업경영사이트 CEO스코어가 지난해 사업보고서를 제출한 334개 기업을 조사한 결과인데요. 평균 연봉이 1억 원을 넘은 곳도 12곳이나 됐습니다.  경기회복이 더딘 가운데도 직장인들의 연봉이 올랐다니 솔깃하긴 하는데요. 그렇지만 연봉 5,000만 원도 못 받는 샐러리맨이 수두룩 한 게 현실입니다. 이 수치에 공감하는 직장인이 과연 얼마나 될까요.   [서울경제 바로가기]'장미전쟁'의 승자는...5월 대선 실황중계 [바로가기]서울경제의 모든 연재물!... 서경Cube [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
"[포토 카페] 아름다운 동행","국민일보","마라토너 김미순(56)씨와 남편 김효근(56)씨가 인천 문학경기장에서 손을 잡고 걷고 있습니다. 희귀병인 베체트병을 앓는 미순씨는 1급 시각장애인입니다. 그녀의 눈인 남편은 가이드러너가 됐습니다. 그들의 ‘아름다운 동행’을 응원합니다. 인천=글·사진 윤성호 기자[국민일보 홈페이지] [페이스북] [트위터][취재대행소 왱!(클릭)]GoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 재배포금지"
"문재인, 악재 밀려오는데 낙관론 넘쳐","이데일리","- 샤이 안철수 감안하면 지지율 격차 5%포인트 불과- TV토론서 고압적 태도 보이고 선대위 낙관론 팽배- 실수나 네거티브 변수, 아들 취업특혜 의혹 커질 듯[이데일리 선상원 기자] 더불어민주당 일부에서 문재인 후보의 대선승리를 낙관하는 모습을 경계하는 목소리가 나오고 있다. 지난 주말을 전후로 문 후보가 지지율에서 안철수 국민의당 후보보다 10%포인트 가량 앞서가자, 이대로 가면 5월 9일 대선승리는 확실한 것 아니냐는 낙관론이 퍼졌다.지지율 1위를 달리자, 문 후보와 선거대책위원회에서 국민들의 눈살을 찌푸리게 하고 대통령이 다 된 것처럼 행동하는 현상이 나타나고 있다. 문 후보가 직접 민주당 대의원들에게 ‘승리가 피부로 느껴진다. 요즘 행복하다’는 문자를 보내는가 하면, 25일 열린 TV토론에서는 상대 후보의 질문에 대한 답변을 회피하거나 고압적인 태도를 보여 대통령이 다 된 것처럼 행동한다는 비판을 받았다. 홍준표 자유한국당 후보가 노무현 전 대통령의 640만달러 수수의혹을 묻자 “이보세요”라고 반말을 했고, 유승민 바른정당 후보가 공공부문 일자리 81만개 공약의 재원대책을 질문하자 “우리 정책본부장하고 토론하라”고 하면서 유 후보를 깎아내렸다. 지난 24일 천안 유세에서는 왕관 헌정식까지 가졌던 것으로 알려져 오만하다는 인상을 주고 있다.◇선대위 핵심들 대세 결정됐다고 생각, 당 일부서 낙관론 경계 목소리 = 선대위 분위기도 마찬가지다. 송영길 총괄본부장은 26일 평화방송 라디오에 나와 “토론을 할수록 유승민과 홍준표 후보의 지지도가 올라가고 안철수 후보의 지지도가 가라앉아서 저는 잘못하면 (안철수 후보가) 3등이 될 수도 있다고 생각한다”고 말했다.전병헌 전략본부장은 25일 서울 여의도 당사에서 브리핑을 갖고 “본격적인 선거캠페인 일주일이 지나며 2강 3약 구도에서 1강 1중 3약 구도로 재편되고 있다”며 “이같은 구도가 강화되며 주 후반에 가면 사실상 비가역적 불가역적 상황으로 굳혀질 것”이라고 문 후보의 대선승리를 확신했다. 우상호 공동선대위원장은 24일 YTN 라디오에 나와 “분명히 숨겨진 샤이 보수층은 있지만, 여론 조사가 10% 이상 벌어졌다면 샤이층이 대세를 바꿀 수준은 아니다”라고 단언했다. 대선이 보름 가량 남았는데, 이미 대세는 결정됐고 문 후보가 승리할 거라는 얘기다.과연 그럴까. 각종 여론조사 결과를 종합하면 문 후보와 안 후보간 지지율 격차가 10%포인트 가량 벌어진 것으로 나온다. 하지만 급상승한 안 후보의 지지율이 조정기에 들어갔고 중도보수층에서 샤이 안철수 지지자가 있다는 것을 감안해야 한다. 당 내부에서도 3~5%의 샤이 안철수 지지층이 있다고 보고, 문 후보가 안 후보다 5%포인트 정도 앞서는 것으로 판단하고 있다.5%포인트 격차는 언제든지 뒤집어질 수 있다. 당 일부에서 방심은 금물이라는 얘기가 나오는 이유이다. 이철희 의원은 26일 동료 의원들에게 보낸 이메일을 통해 “우리에게는 낙관과 방심이 최대의 적이다. 각종 여론조사에서 문 후보가 큰 흐름을 잡은 건 확실하지만, 선거는 한 표 때문에 지고 한 표 때문에 이긴다고 했다. 절대 방심하면 안 된다”며 “남은 기간 초긴장 상태에서 할 수 있는 모든 노력을 다하고 가용한 모든 자원을 투입해야 한다”고 강조했다. ◇준용씨 출근 첫날 상급기관 파견근무 발령, 양심선언 나올 수도 = 선대위 내부 실수나 후보를 둘러싼 네거티브도 변수다. 오만하고 방심하게 되면 선대위와 주변 지지자들 사이에서 크고 작은 실수가 발생한다. 이는 지지율을 출렁이게 만들 악재다. 문 후보의 아들인 준용씨의 취업특혜 의혹이 일파만파 커지고 있는 것도 부담이다. 준용씨의 취업특혜 의혹이 노무현 정부 전반의 도덕성 문제로 확대되고 있다. 국민의당은 준용씨 외에 대통령 비서실의 직원이었거나 노동부, 중앙노동위원회 관료들의 청탁으로 이뤄진 9건의 특혜채용 사례를 추가 폭로했다. 또 주승용 원내대표가 25일 한국고용정보원을 방문해 확인한 결과, 준용씨 취업으로 인해 예정돼 있던 비정규직 근로자 2명의 정규직 전환이 취소됐고 준용씨는 출근 첫날 고용정보원인 상급기관인 ‘노동부 종합직업체험관설립추진기획단’에 파견근무 발령을 받은 것으로 드러났다. 만약 이러한 정황을 입증할 증언자가 양심선언이라도 하면 지지율 1위는 물거품이 되고 말 것이다. 이해찬 공동선대위원장은 이날 서울 여의도 당사에서 열린 선대위 회의에서 “우리가 좀 앞서간다고 해서 자칫 자만했다가는 금방 뒤집어진다. 대통령 선거는 굉장히 민감한 선거라서 일주일 사이에도 뒤집어지는 수가 있다. 그렇기에 이번주에는 가장 신중하고 정중한 자세로 임해주기를 간곡히 부탁 드린다”고 했다. 국민들은  오만한 정치인과 권력을 절대 용납하지 않는다. 지금은 샴페인을 터트릴 때가 아니다.인사하는 문재인-황교안   (포천 국회사진기자단=연합뉴스) 황교안 대통령 권한대행 국무총리(왼쪽)와 더불어민주당 문재인 대선후보가 26일 오후 경기도 포천 승진과학화훈련장에서 열린 통합화력 격멸훈련에서 만나 인사하고 있다.선상원 (won610@edaily.co.kr)＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
"[사설] 북핵 뚫고 최고치 치닫는 코스피, 기업 실적만이 답이다","한국경제","코스피지수 상승세가 거침없다. 엊그제 6년 만에 최고치를 기록하더니 어제는 2200선을 넘어서며 사상 최고치 (2011년 5월2일 2228.96)마저 갈아치울 기세다. 5년간 지루하게 이어진 박스피(1850~2100)를 마침내 상향 돌파할 것이란 기대도 커지고 있다. 일각에서는 “강세장은 이제부터 시작”이라며 대세 상승이 시작됐다는 분석까지 나온다.주가가 가파르게 오르자 다양한 분석이 나온다. 북한의 도발, 미국의 환율조작국 지정, 유럽 정치 불확실성 등 증시를 둘러싼 악재가 해소되거나 약해지면서 호재가 다시 부각됐다는 설명도 그중 하나다. 글로벌 경기 회복, 수출 증가, 기업 실적 개선, 미국 기준금리 인상으로 인한 ‘그레이트 로테이션’(채권에서 주식으로 자금 이동) 등이 주가를 끌어올리는 대표적 호재로 꼽힌다.이처럼 주가를 좌우하는 요인은 무수히 많다. 그럼에도 주가를 결정짓는 가장 기본적이면서 본질적인 것은 역시 기업가치라고 하지 않을 수 없다. 단기적인 변동은 몰라도 장기적 추세는 결국 기업의 가치를 반영하는 게 주가다. 최근 코스피지수 상승세도 그런 점에서 살펴볼 필요가 있다. 지난해 국내 주요 상장사 200곳의 순이익은 사상 처음 100조원을 돌파하며 종전 최고치를 갈아치웠다. 전기·전자 업종의 호황과 철강 화학 에너지 업종의 회복, 수년간의 기업 구조조정과 혁신의 결과였다. 올해 주가 상승세가 지난해 이미 어느 정도 예견됐던 셈이다.기업이익이 급증했던 2004년과 2010년의 다음해인 2005년과 2011년, 주가는 한 단계 레벨업됐다. 기업실적 호조는 올 들어서도 이어지고 있다. 금융정보업체 에프앤가이드에 따르면 유가증권시장 상장사의 1분기 영업이익 추정치는 44조8000억원으로 분기별 사상 최고치였던 지난해 2분기를 넘어설 것이라고 한다. 올 들어 코스피지수는 8.5%가량 올랐지만 기업 순이익 증가세에는 못 미치고 있다. 주가의 추가 상승을 예상해 볼 만한 대목이다. 외국인들이 올 들어서만 6조원이 넘는 주식을 쓸어담는 이유이기도 하다.북핵 위기를 뚫고 오르는 주가를 보며 ‘기업실적 호조→주가 상승→경기회복’의 선순환이 지속되기를 기대해 본다.[한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
"[목요일아침에] 대선 TV토론과 후보의 품격","서울경제","온종훈 논설위원네거티브 공세·5자 토론 '덫' 빠져사회문제 진단·해법 제시 의무 소홀대선후보, 성숙한 자세로 토론 임해수준 높은 정책 공론화의 場 삼아야[서울경제] 흔히들 대통령선거의 성패는 누가 ‘시대 정신’을 잡느냐에 달렸다고 한다. 거창하게 얘기할 것 없이 국민, 그것도 투표권이 있는 유권자의 관심과 공감을 이끌어내는 것이 대선후보들이 하는 선거운동의 요체다. 그리고 국가단위의 선거이기 때문에 정치, 외교·안보, 경제, 사회 등 분야별로 다양한 사안들에 대해 후보들은 해법(공약)을 제시한다. 유권자 입장에서 이들을 요약정리하고 후보 간 차이를 비교해볼 수 있는 공간이 대선 TV토론이다.  25일 저녁 JTBC와 중앙일보·한국정치학회가 공동주최한 토론까지 합쳐 네 번의 대선 TV토론이 있었다. 앞으로 오는 5월9일 선거일 전까지 두 번 정도의 TV토론이 남아 있으나 현재까지 나타난 토론의 수준과 격(格)은 실망스럽기 그지없다. 후보들 모두 이 ‘기회’를 이용해 자신의 비교우위를 강조하는 ‘포지티브’ 방식이 아니라 상대를 깎아내리는 ‘네거티브’에 집중했기 때문이다. 특히 그중 국민 10명 중 4명 가까이 봤다는 지난 23일 있었던 3차 TV토론은 역대 최악이라는 평가를 받았다. 쟁점이 된 ‘주적(主敵)’ 논란은 차치하더라도 ‘돼지흥분제’와 ‘갑철수’ 등 몇몇 논란은 아이들이 볼까 두렵고 민망할 정도였다. 당연히 국민들 사이에서는 “유치함의 극을 달렸다” “이게 토론이냐”는 비판이 터져 나왔다. 문제는 대선 TV토론이 앞으로 개선될 여지가 별로 없다는 것이다. 낯선 5자 토론 형식도 문제지만 토론 참여 후보의 발상이나 입장의 극적인 전환을 하지 않으면 결국 이런 방식으로 끝날 공산이 크다. 그나마 나았다는 4차 TV토론은 이전 토론에 대한 비판을 의식해 후보들이 ‘네거티브’를 자제했다고 긍정적인 평가도 있지만 이번에는 ‘내용’이 없었다는 비판을 받았다. 일자리 해법과 북핵 책임론 등을 놓고 후보 간 정책 대결도 있었지만 제한된 시간과 토론형식의 제약 등으로 논의가 깊이 있게 들어가지 못한 아쉬움을 남겼다. 대선 TV토론이 후보들의 네거티브 아니면 5자 토론으로 한계에 봉착하며 ‘덫’에 갇히고 만 것이다.  TV 대선토론은 매스미디어 시대의 주요한 공론의 장(場)이다. 선거의 선택지가 된 후보들은 지지하는 유권자들을 대리해서 우리 사회가 안고 있는 문제를 진단하고 나름의 해법을 제시해야 마땅하다. 또 토론과정을 지켜보는 국민의 평가가 상호작용을 하면서 자연스럽게 공론(公論)이 형성되는 것이다. 그리고 이는 누가 대통령이 되든 차기 정부의 주요 국정 기조로 자연스럽게 이어진다.  현재 판세대로라면 차기 정부는 여소야대의 국면에서 출범하는 소수파 정부가 불가피하다. 다자 구도로 치러진 지난 1987년 대선에서 노태우 전 대통령이 얻은 표는 고작 36.6%였다. 결국 여소야대로 출범하게 된 노태우 정부는 강한 야당의 견제로 어느 것 하나 제대로 해보지 못하고 집권 초반의 중요한 시기를 허송세월했다. 이 때문에 집권 2년 후인 1990년 성향과 뿌리가 전혀 다른 민주정의당·통일민주당·신민주공화당이 3당이 합당하는 정계개편이 촉발된다. 그 당시보다 대통령의 국정 운영에 국회의 협조 여부는 더욱 중요해졌다. 어떻게 보면 국회의 입법협조가 없으면 국정 운영은 사실상 불가능할 정도다. 다수당으로 출발했던 박근혜 정부조차 국회와 사사건건 대립하면서 제대로 된 국정운영을 하지 못했다는 것이 대표적 반면교사다. 결국 현재 정치 구도라면 차기 정부가 성공적으로 출범하고 꾸려가기 위해서는 다양한 정책 사안에 대해 선거공간을 이용한 공론화(公論化) 과정이 더욱 절실하다.  그러기 위해서는 대선 TV토론은 좀 더 생산적으로 바뀌어야 한다. 더 이상 검증이라는 명분으로 네거티브를 이어가서도 5자 토론의 한계에 기대 쟁점을 피해가거나 흐려서도 안 된다. 또 토론문화에 취약한 우리 사회와 미래세대에게 새로운 전범(典範)을 보인다는 차원에서 대선후보들도 성숙한 자세로 토론에 임해야 한다. 대한민국의 대통령이 되겠다고 나선 사람들이라면 그 정도의 품격은 있어야 하지 않겠는가. jhohn@sedaily.com [서울경제 바로가기]'장미전쟁'의 승자는...5월 대선 실황중계 [바로가기]서울경제의 모든 연재물!... 서경Cube [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
"安측 “고용정보원 文아들 특혜채용 무마 위해 해고직원 재채용”","이데일리","- ""文아들 출근 첫날 상급기관으로 파견…특혜보직""△이용주 국민의당 공명선거추진단 단장이 24일 오후 서울 여의도 당사에서 권재철 초대 한국고용정보원장 재임 시절 특혜채용 의혹 10여건이 발견됐다고 밝히고 있다. [사진=연합뉴스][이데일리 정다슬 기자] 한국고용정보원이 문재인 더불어민주당 대선후보의 아들 준용 씨의 특혜채용을 무마하기 위해 계약 해지된 직원들은 비밀리에 다시 재채용했다는 주장이 나왔다.국민의당 선거대책위원회 이용주 공명선거추진단장은 26일 여의도 당사에서 기자회견을 열고 “한국고용정보원은 낙하산 인사로 부당해고된 직원들의 외부활동으로 문 씨의 특혜채용이 사회 공론화되는 것을 무마하기 위해 재계약 불가 방침을 번복하고 40여일을 지나 소급 재계약하는 비밀계약을 했다”고 밝혔다.국민의당에 따르면 2006년 12월 29일 종무식 직후 기존 계약직 중 ‘재계약자 대상자 명단’을 발표하면서 14명을 제외했고 이 직원들은 노동부와 고용정보원 등을 상대로 대책 마련을 촉구했다. 그러나 당시 고용정보원은 복지 불가 입장을 밝혔다고 설명했다.그러나 해고당한 직원들이 문제를 공론화시키기 위해 당시 단병호 민주노동당 의원 측과 연계해 문 씨 프로필 등을 요구하자 고용정보원은 2007년 2월 8일 재계약을 소급하고 ‘문건 유출 시 (합의를) 무효’로 하는 ‘비밀각서’를 작성했다고 한다. 다만 단 전 의원 측은 “10년 전 일이라 정확한 당시 상황을 확인해줄 수 없다”고 전해왔다.이에 따라 이미 다른 회사에 재취업한 사람 등 재입사 의사가 없는 사람을 제외한 8명이 재입사했고 이 가운데 현재까지 아직 3명이 고용정보원에서 근무하고 있다.국민의당은 또 문 씨가 특혜채용을 넘어 특혜보직을 받았다고 주장했다. 이 단장은 “상급기관 파견은 사내업무에 통달하고 능숙한 사람을 보내는 것이 통례”라며 “그런데도 수습직원으로 처음 출근한 사람을 상급기관에 파견한 것은 특혜보직”이라고 주장했다.정다슬 (yamye@edaily.co.kr)＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
