"title","press","body"
"[사설] 한미동맹만 믿고 있다 뒤통수 맞은 무능한 정부","한국일보","도널드 트럼프 미국 대통령의 사드(고고도미사일방어체계) 배치 비용 한국 부담과 한미자유무역협정(FTA) 재협상 발언에 정부가 발칵 뒤집혔다. 뒤늦게 정부는 입장을 정리해 대응에 나서고 있으나 별 대책은 없어 보인다. 오로지 한미동맹만 믿고 미국의 ‘선의’에 기대해온 박근혜 정권 외교의 예견된 참사란 지적이 나온다.  김관진 국가안보실장은 30일 맥매스터 미국 백악관 국가안보보좌관과 전화통화를 하고 사드 전개 및 운영유지 비용은 미국이 부담한다는 양국 합의내용을 재확인했다고 청와대가 밝혔다. 트럼프의 발언으로 논란이 커지자 안보 컨트롤 타워 채널을 가동해 진의를 해명하는 절차를 밟은 것이다. 이런 가운데 트럼프 대통령은 28일 로이터통신과 인터뷰에 이어 29일 워싱턴타임스와의 인터뷰에서도 같은 발언을 해 논란을 키우고 있다. 트럼프의 잇단 발언은 연말 주한미군 방위비 협상을 염두에 둔 전술일 가능성이 커 보이지만 실제 사드 배치 비용의 공동 분담을 요구하는 것일 수도 있다. 그 진의가 무엇이든 트럼프의 예측 불가능함보다 정부의 안이함과 무책임한 태도가 국민을 더 분노케 한다. 그 동안 정부는 사드 배치 비용은 전적으로 미국 부담이란 입장만 고수한 채 이번과 같은 사태에 전혀 대비하지 않았다. 사드가 본격 가동하면 비용의 상당부분을 한국에 전가하리란 지적이 많았으나 “그런 일은 없을 것”이라며 오히려 사드 ‘대못 박기’에 열을 올렸다. 그러니 비용 부담과 관련해 한미간 모종의 이면합의가 있었던 것 아니냐는 의혹까지 일고 있는 것이다. 미국의 한미FTA 재협상 방침과 관련해서도 정부의 안이한 대응은 비판 받아 마땅하다. 미국무역대표부(USTR)는 지난달 보고서에서 한미FTA 재검토 방침을 사실상 공식화했다. 마이크 펜스 미국 부통령도 최근 방한해 “한미FTA를 손질하겠다”고 밝혔다. 그러나 우리 정부는 “재협상이 아니라 조정을 하자는 것”이라며 의미를 축소하는 데 급급했다. 트럼프 발언이 나온 후에도 정부는 “발언의 취지와 배경을 확인하고 있다”는 말만 되풀이하고 있다. 한미FTA 재협상은 시간문제라는 전문가들의 지적에 귀 막고 있다 이제야 진의를 파악한다는 것은 정부의 직무유기나 다름없다. 지금이라도 황교안 대통령 권한대행과 김관진 청와대안보실장은 사드 배치 결정 과정을 국민 앞에 소상히 밝혀야 한다. 한미FTA도 통상업무를 총괄하는 범정부 조직을 만들어 치밀한 대응책을 마련해야 한다. 차기 정부에 떠맡기려 하지 말고 끝까지 책임을 지고 문제를 풀어나가는 게 옳은 자세다.   ▶한국일보 [페이스북] [카카오 친구맺기]▶자동차의 모든 것! [모클][ⓒ 한국일보(hankookilbo.com), 무단 전재 및 재배포 금지]"
" [편집국에서] 촛불은 우병우 앞에서 멈췄다 / 이재성 ","한겨레","[한겨레]   이재성    사회에디터    지난해 가을 광화문 거리에서 누군가 도화지에 써서 들고 다니던 글귀 하나가 기억난다. ‘우병우 너 쫌 건방지다.’ 그 무렵 만난 한 국립대 의대 ㄱ교수는 아픈 사람처럼 한 가지 질문을 반복했다. “우병우 구속될까요?”  구속 여부로 유무죄를 판단해 버리는 한국 사회의 저열한 수준에 대해 말하고 싶었지만 차마 그럴 수 없었다. 그는 절박해 보였다. 나는 주워들은 얘기와 ‘감’에 기대어 말했다. “구속되지 않을 것 같다”고. 함께 있던 다른 이들도 거들었다. ㄱ교수는 여러 차례 한숨을 쉬었다. 그는 마치 이 나라의 정의가 우병우 전 청와대 민정수석의 구속 여부에 달려 있다고 생각하는 것 같았다. 물론 그는 우병우와 아무런 인연이 없었고, 개인적인 감정도 없었다. 당시 그는 학내 권력을 상대로 외로운 싸움을 벌이고 있었는데, 만약 우병우가 구속되지 않는다면, 싸움을 접고 싶어 하는 것 같다는 느낌을 받았다. 그는 줄을 잘 못 섰다고 생각하는 것 같았다.  그리고 어설픈 예상은 현실이 되었다. 우병우 인맥이 장악한 검찰은 물론이고 성역이 없어 보였던 특검마저 그 앞에선 주춤거렸다. ‘원조 법꾸라지’와 ‘유신 공주’와 ‘삼성 황태자’ 위에, 우병우가 있었다. 촛불은 우병우 앞에서 멈췄다.  촛불이 만든 조기 대선에서 우병우에 대한 관심은 생각보다 크지 않은 것 같다. 대선 후보들의 검찰 개혁 논의는 공허하게 들린다. 회의적인 여론이 많은 이유는 ㄱ교수가 내쉰 한숨과 관련이 있을 것이다. 우병우는 시대가 낳은 우연한 괴물이 아니라 한국 사회라는 시스템의 일부이자 또한 그 이상이기 때문이다. 그만큼 바꾸기 어렵다.  우병우는 ‘잘 드는 칼’이었고, 멈출 줄을 몰랐다. 그는 검찰과 국가정보원 등 권력기관 곳곳에 자기 사람을 심고 정보와 법이라는 칼로 걸림돌을 쳐냈다. 유력 신문사도 그에게 맞서다 하루아침에 ‘부패 기득권세력’으로 전락했다. 너무 잘 드는 칼이 ‘지배블록’을 찢어버린 것이다. 뉴스에 민감한 독자들은 우병우와 건곤일척의 싸움을 벌였던 이 신문사가 이제 그의 실명을 거의 거론하지 않는다는 걸 알아차렸을 것이다. 이 신문사가 보기에 우병우는 예외적 존재였다. 시스템 자체는 그대로다. 시스템이 무너진 게 아니라 시스템 자체가 문제였다. 우병우라는 비범한 개인 탓에 충돌이 도드라졌을 뿐이다. 거악은 사라진 게 아니라 아직 시스템 속에 똬리를 틀고 있다.  박근혜·최순실 게이트는 견제와 균형이라는 대의민주주의 원리가 제대로 작동하지 않은 결과다. 그 핵심에 우병우의 검찰 농단이 있다. 우 전 수석이 검찰 수뇌부와 1천번 넘게 통화하면서 무슨 모의를 했는지, 무엇을 감추고 무엇을 만들었는지 밝혀야 한다. 검찰 개혁의 첫 시험대는 ‘우병우 특검법’ 통과일 것이다.  오항녕 전주대 교수는 최근 펴낸 이라는 책에서 간신에 관한 우리의 선입견을 깬다. 몇 가닥 안 되는 얌체 수염을 달고 손을 비비며 아첨하는 게 간신의 참모습이 아니라는 얘기다. 간신은 기본적으로 “아주 똑똑하고 치밀하고 집요”하며, 너무나 유능해서 자신과 나라를 망친다. 물론 간신 뒤엔 혼군이 있다. 여불위에게 효문왕이 있었고, 조고에게는 진시황의 아들 이세가 있었다. 우병우와 김기춘에겐 박정희의 딸 박근혜가 있었다. 지금은 왕조시대가 아니므로 우리에겐 두 가지 의무가 있다. 누가 혼군인지 가려내는 것, 그리고 간신이 전횡할 수 없는 시스템을 만드는 것. 그것이 ㄱ교수 같은 사람이 직장에서 두려움 없이 일상의 민주주의를 실천할 수 있는 토대가 될 것이다.   san@hani.co.kr ▶ 한겨레 절친이 되어 주세요! [신문구독] [주주신청][▶ 대선 팩트체크] [페이스북] [카카오톡] [정치BAR][ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
"[아침향기] 비누 예찬","부산일보","/유홍준 시인 베트남에 다녀온 지인으로부터 비누 선물을 받았다. 무슨 식물로 만든 거라는 설명을 들었는데, 모르겠다. 그 식물이 무엇인지 건성으로 들어 기억이 나지 않는다. 하여간 샤워를 하며 써 보았더니 향이 좋았다. 외국 여행을 단 한 번도 해 보지 않은 나는 아마도 이 비누 향기로 베트남을 기억할 것 같다. 영화 '그린파파야 향기'와 함께.천연비누를 몇 번 선물 받은 적이 있고 그런 비누를 직접 만들어 쓰는 이들이 있다는 걸 알고 있었지만 사실 나에게 비누는 그냥 아무것이나 쓰면 그뿐, 특별한 기호나 취향이 있는 것은 아니었다. 돌이켜 보면 함민복 시인의 시처럼 '쥐가 갉아먹은 비누로 머리를 감으며' 어린 시절을 보낸 터이다. 공장엘 다니던 때도 그랬다. 기름때 묻은 손을 빨랫비누로 빡빡 문질러 닦고 그 손으로 나는 무엇이든 했다. 나는 값싸고 단단한, 잘 녹지 않는 싸구려 비누로 머리를 감고 세수를 하며 살았지만 아무렇지도 않았다.나도, 비누도 서로 씻겨 주고 있어 씻음은 산뜻하고 가볍게 되는 것 현대인은 예외 없이 오염돼 있다 우리 모두 깨끗이 씻고 한 표 찍자최근에 비누를 사러 마트엘 갔다가 알았다. 비누 종류가 정말로 다양하고 또 다양하다는 것을. 그리고 그중 하나를 고르는 것이 결코 쉽지 않다는 것을. 이렇게 다양한 물건들 중 하나를 고르는 여자들의 안목에 나는 새삼 놀라움과 경의를 느낄 수밖에 없었다. 비누, 비누라는 이름이 언제 어떻게 지어졌는지 궁금해졌다.비누는 더러움을 날아가게 한다는 뜻 비루(飛陋)에서 유래되었다고도 하고, 순천 김씨 묘출토간찰에서 등장한 비노(녹두나 팥 따위를 갈아서 만든 가루비누)가 1653년 제주도로 표류한 하멜이 가져온 비누를 가리키는 말이 되면서 비누가 되었다는 설도 있다.이제 비누는 우리와 떼려야 뗄 수가 없는 물건. 그나저나 당신은 하루에 몇 번이나 비누로 손을 씻는지? 아침에 일어나 세수를 할 때에도, 점심을 먹으러 식당엘 갔을 때에도 우리는 손바닥과 손바닥 사이에 이 비누를 쥐고 문질러 거품을 내고 손을 씻는다. 일과를 마치고 집으로 돌아와 훌훌 옷들을 벗고 샤워를 하면서 온몸에 비누칠을 한다. 맞아, 선진국, 문명국은 어릴 적 나에겐 깨끗한 거라는 고정관념이 있다.비누라는 이 물건, 조그맣고 매끄럽고 좋다. 하얀 거품이 나는 게 좋다. '비누'라는 말도 좋지만 '거품'이라는 말도 좋다. 비누는 무겁지 않다. 비누는 가볍다. 비누는 휘발성을 지닌 것 같다. 비누는 닳아 없어진다. 비누는 구속이 없다. 비누는 제 온몸이 닳아 없어지도록 우리 인간을 씻겨 주고 또 씻겨 준다.'비누가/나를 씻어준다고 믿었는데/그렇게 믿고서 살아왔는데/나도 비누를 씻어주고 있다는 걸!/알게 되었다/몸 다 닳아져야 가서 닿을 수 있는 곳,/그 아름다운 消耗(소모)를 위해/내가 복무하고 있다는 걸/알게 되었다/비누도 그걸 하고 있다는 걸/그리로 가고 있다는 걸/알게 되었다/(중략)/나도 누군가를 씻어주고 있다는/이 발견이 이 복무가/이렇게 기쁠 따름이다 눈물이 날 따름이다'(정진규 '비누' 중에서).나는 비누를 쥘 때마다, 비누로 거품을 잔뜩 만들어 내 몸을 씻을 때마다 이 시를 떠올린다. 햐, 좋다는 생각이 든다. 적어도 이 시엔 발견이 있다. 비누가 나를 씻어 준다고 믿었는데 나도 비누를 씻어 주고 있다는 발견! 그렇다. 이 시의 화자는 '알게 되었다'는 말을 세 번이나 쓴다. 시를 쓰는 것도, 시를 읽는 것도 그간 잘 몰랐던 걸 '알게 되는 것'일지도 모른다. 그리고 그건 대체로 역발상으로 얻어지는 것이고 이 시에선 나도 '비누를 씻어주고 있다는 발견'이다.하여간 이런 시를 읽으면 금방 몸을 씻은 듯 기분이 산뜻해진다. 더러운 내 몸에서도 향기가 나는 듯하다. 산뜻하고 경쾌한 기분, 그것은 시인의 말에 의하면 '아름다운 소모'에 의해 얻어진다. 아시다시피 현대인들을 지칭하고 표상하는 말은 '더러움' '추악함' '오염됨' 등이다. 누구나 예외 없이 더러워져 있고 추악해져 있고 오염되어 있다. 그런데 비누가 그걸 씻어 준다.너도 나도 씻어야 한다. 민주주의여. 곧 선거가 다가오고 있다. 나는 이번 투표를 위해 깨끗이 씻고 갈 거다. 그리고 깨끗한 손으로 꾹, 한 표를 행사할 거다."
" 5월 1일 한겨레 그림판 ","한겨레","[한겨레] 권범철  kartoon@hani.co.kr한겨레 그림판 보러가기            ▶ 한겨레 절친이 되어 주세요! [신문구독] [주주신청][▶ 대선 팩트체크] [페이스북] [카카오톡] [정치BAR][ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
" [한겨레 프리즘] 피디 어머니의 눈물 / 남지은 ","한겨레","남지은   문화부 대중문화팀     고백하자면, 이 글은 반성문이다. 지난해 10월 스스로 세상을 떠난 고 이한빛 피디. 일면식도 없던 그의 죽음에 죄책감과 책임감을 느낀다. 유서에 이렇게 썼다. “하루 20시간 넘는 노동을 부과하고, 두세 시간 재운 뒤 다시 현장으로 노동자를 불러내고… 제가 가장 경멸했던 삶이기에 더 이어가긴 어려웠어요.”  내가 가장 경멸하는 것이기도 했다. 방송사를 출입하면서 놀랐던 것은 그들의 ‘노동 문제 불감증’이다. ‘열정 페이’를 논하고 비정규직 문제를 비판하던 방송사는, 정작 스스로가 거대한 비정규직 백화점이었다. 프로그램별로 많게는 100명 가까이 되는 스태프 중에서 정규직은 피디 몇 명뿐이었다. 이 피디가 참여한 <혼술남녀>도 피디 네 명만 정규직이다. 보통 나머지 스태프는 하청업체(카메라팀·조명팀 등), 파견노동자(에프디 등), 프리랜서(작가 등) 등 모두 비정규직으로 이루어져 있다.  외주제작이 일반화된 현 시스템에서 단순히 ‘비정규직’인 것을 문제 삼기는 애매한 측면이 있다. 방송국의 권력 독점을 막으려면 외국처럼 편성권만 갖게 해야 한다는 의견도 많다. 외주 인력 중에서 베테랑 고참급은 상당한 수입을 올린다. 능력에 따라 여러 프로그램을 동시에 맡을 수도 있다. “개천에서 용 날 수 있는 유일한 곳이 방송연예계”라는 소리까지 나온다.  그렇다고 원칙 없는 계약과 과도한 노동을 당연한 것으로 여겨야 할까? 이 피디가 가슴 아파했던 것 중의 하나도, 방송사가 관리자라는 이유로 입맛대로 주무르는 부당한 갑을 관계였을 것이다. <혼술남녀> 쪽은 결과물이 마음에 들지 않는다며 촬영 중간 외주업체들을 하루아침에 잘랐다. 선지급한 돈까지 일부 돌려받으려고 했다. 방송사가 뉴스에서 비판해온 일들을 앞장서서 행했다.  하루 서너시간밖에 못 자는 과한 노동 환경도 어떤 이유로도 용납될 수 없다. 스태프들은 촬영이 시작되면 서너 달 인간 이하의 삶을 산다. 밤을 새우기 일쑤이고, 길바닥에 앉아, 벽에 기대어 쪽잠을 청한다. 잡일까지 도맡는 막내의 노동강도는 더 세다. 막내 스태프들 사이에서는 ‘열정 페이’ 논란도 늘상 벌어진다. 하청업체들은 막내급을 한시적인 계약직이나 아르바이트 인력으로 충원하는 경우가 많다. 대표가 돈을 많이 받아도 막내급은 월 150만원, 많아야 200만원 정도다. 3개월 꼬박 잠 못 잔 대가다.  방송사도 스태프도 노동 환경과 처우의 문제점을 잘 안다. 외주화가 시작된 2000년대 이후 끊임없이 지적돼 왔지만, 바뀌지 않는 것이 문제다. 외주화를 되돌릴 수도 없고, 작품이 끝나면 여유도 있는, 일반 회사와는 다른 특성이 이들을 체념하게 한다. 다행히 몇 해 전부터 현실적인 대안을 찾자는 움직임이 일고 있다. 사전 제작을 일반화하고, 촬영 시간에 제한을 두는 등 열악한 환경을 개선하자는 목소리가 나온다. 2015년에는 언론노조 산하 ‘미디어 비정규 노동자 권리찾기 사업단’이 출범하기도 했다.  이 피디 가족들은 회사의 사과와 재발 방지를 위한 노동 환경 개선을 요구한다. 씨제이이앤엠 관계자는 “현실적인 방법을 찾는 게 쉽지 않다”고 토로한다. 찾으면 있다. 업종별로 처한 상황과 고용 형식 등을 조사해야 한다. 방송제작 표준계약서에 분야별로 임금 단가와 각종 수당, 촬영 시간 등을 자세하게 명시하고 지키는 게 시작이다. 이를 토대로 하나하나 만들어가면 된다. 그게 이 피디와 가족에 대한 최소한의 양심일 것이다.  방송사는 겉으로는 아주 화려한 곳이다. 하지만 자본의 논리가 가장 깊게 투영된 곳도 그곳이다. 눈감으면 안 보인다. 피디 어머니의 눈물이 잊혀지지 않는다.  남지은 기자 myviollet@hani.co.kr[▶네이버 메인에서 한겨레 보기][▶한겨레 정기구독] [▶좀 더 생생한 뉴스, 한겨레 라이브][ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
" [김민예숙의 마음의 집] 공감능력과 육아정책 ","한겨레","[한겨레]    김민예숙     여성주의상담가·춘해보건대 교수  ‘공감’은 상담심리학자 칼 로저스가 인간중심치료라는 상담이론을 만들면서 그 중요성을 강조해 유명해진 개념이다. 1940년대에 미국에서 문제를 가진 사람들을 대하는 대표적인 방법은 ‘충고’였는데, 로저스는 효과가 별로 없다는 것을 관찰하였고 새 통찰을 얻는 경험을 하게 된다. 상담하고 있는 아동의 어머니를 만나 이야기를 나누었는데, 대화가 끝난 뒤 나가던 어머니가 되돌아와 “나의 이야기를 해도 될까요?”라고 물었다. 뜻밖의 요청이었으나 로저스는 경청하며 그녀를 어머니가 아닌 한 인간으로 이해하고 공감했다. 그러자 그녀는 자신을 사랑하고 존중하게 되고 어머니로서의 어려움도 해결해가게 되었다. 그 경험으로 로저스는 이해와 공감을 하면, 사람은 방어를 풀고 스스로 자신과 상황을 객관적으로 보고 문제를 해결해간다는 이론을 만들었다.  이처럼 공감능력은 사람이 변화하는 데 중요하기에 성장을 조력하는 상담자로서 반드시 갖추어야 할 능력이다. 또한 대인관계에서 사람들이 가장 원하는 것은 상대가 자신의 말을 경청하고 공감하고 반응해주는 것이기에, 인간관계를 잘하려는 사람들도 갖추어야 하는 능력이다. 나아가 다양한 사람들의 문제해결을 책임지는 지도자는 반드시 갖추어야 하는 능력이라고 할 것이다.  공감하려면 타인의 감정을 일시적으로 내 감정처럼 느끼는 것이 필요하다. 타인과 나 사이의 심리적 거리를 좁힐 줄 알아야 한다. 세월호 참사로 자녀를 먼저 보낸 부모들의 감정을 공감한다는 것은 상황을 이해하고 심리적 거리를 좁혀 부모처럼 그 감정을 내 것처럼 느끼는 것이다. 심리적 거리를 좁히지 못하면 타인의 아픔과 슬픔을 같이 느낄 수 없다. 공감을 못할 때 세월호 진상을 요구하며 단식하는 분 옆에서 폭식 등의 비인간적인 일을 할 수 있는 것이다.  타인과 나 사이의 심리적 거리를 어떻게 조절하느냐가 공감을 얼마나 잘할 수 있느냐를 결정한다. 아이는 태어나서 얼마 동안 주양육자와 하나인 듯이 공생하는데, 여성심리학자 낸시 초도로는 공감은 양육방식에 의해 영향받는다고 설명한다. 여성인 어머니가 주양육자로 육아를 하는 현 양육관습에서 아이는 어머니와 하나처럼 경험한다. 아이는 유아로서 하나같았던 어머니와 심리적으로 분리되어 자아를 형성해야 개체로서 성장할 수 있다. 그런데 주양육자가 여성이어서 남아와 여아의 자아발달 과정은 다르다. 남아는 성이 다른 어머니와 구별하며 타인을 멀리 두는 자아를 만든다. 여아는 성이 같은 어머니와 덜 구별하며 타인을 멀리 두지 않는 자아를 만든다. 그래서 대체로 남성이 여성보다 공감을 잘하지 못하게 된다. 성별에 따른 공감능력의 차이를 해소하는 방법으로 초도로는 남녀가 같이 참여하는 양육을 제시한다.  대선 후보들은 육아정책으로 ‘아빠휴직보너스제’, ‘배우자 출산휴가의 유급휴일 증가’, ‘부부 출산휴가 의무제’, ‘부부 육아휴직 의무할당제’ 등을 제시하고 있다. 부부공동육아에 대한 관심은 두 가지 이유에서 크게 환영할 만한 일이다. 하나는 남녀 모두의 공감능력 향상에 기여하여 평화로운 사회를 가져올 수 있는 일이기 때문이다. 또 하나는 양육의 평등을 가져와 양육과 돌봄이 여성의 일이라는 성역할 고정관념을 줄여나가는 일이기 때문이다. 그런 훌륭한 효과를 가져오는 일이기에 아빠육아휴직 사용 시 발생하는 승진에서의 차별 같은 불이익을 없앨 뿐만 아니라 승진 등에 가산점을 준다면 어떨까. ▶ 한겨레 절친이 되어 주세요! [신문구독] [주주신청][▶ 대선 팩트체크] [페이스북] [카카오톡] [정치BAR][ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
" [포토 에세이] 인간답게 살고 싶다 / 강재훈 ","한겨레","[한겨레] 저마다 대통령이 되겠다고 나선 19대 대선 후보들이 앞다퉈 노동자들의 ‘저녁이 있는 삶’을 실현하겠다고 목소리를 내고 있다. 법정 노동시간을 단축하고 최저시급을 현실화하겠다고 공약하고 있다. 5월1일 노동절을 맞아 후보들에게 요구한다. 이들이 진정으로 바라는 것은 비정규직 없는 세상에서 “인간답게 살고 싶다”는 것이라고. 건설노조 총파업 결의대회에서. 강재훈 선임기자 khan@hani.co.kr   ▶ 한겨레 절친이 되어 주세요! [신문구독] [주주신청][▶ 대선 팩트체크] [페이스북] [카카오톡] [정치BAR][ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
"[편집국에서] 지방분권 공약이 안 보인다","부산일보","/김진 경제부장 ""누가 될지는 알겠는데, 누굴 찍을지는 글쎄….""5월 9일. 선택의 시간이 일주일여 앞으로 다가왔다. 대한민국의 새 대통령으로 마음을 정한 사람도 있고 아직 결정을 못한 사람도 있을 것이다. 주요 후보에 대한 5차례에 걸친 TV토론은 대체로 하나를 보면 열을 알 수 있는 시간이었다.지방자치 시행 22년 지났지만 결정권과 세원 여전히 중앙에 지방 자원과 자산 활용 안 되니 국가경쟁력·성장 한계치 달해 대선 후보 지방분권 공약 미흡 절박성 깨닫고 성장틀 활용을국가의 지도자를 고르는 데는 여러가지 잣대가 있을 수 있다. 경제와 안보 등 국가 비전 제시와 도덕성 청렴성 등 지도자 자격 여부가 중요하다. 정책과 자질면에서 적합한 사람을 고르게 되겠지만 개개인이 가중치를 두는 우선항목도 있겠다.기자는 눈여겨봐야 할 부분으로 지방분권을 꼽고자 한다. 각 후보들의 지방분권에 대한 생각과 이를 실천하려는 의지 정도를 가늠해 봐야 한다는 것이다. 단순히 지방에 살고 있기 때문만은 아니다. 지방분권은 지방과 수도권의 문제가 아니라 국가의 경쟁력과 직결된다.적폐청산도 선결돼야 하고, 국민소통도 필요하고, 한반도 안보도 중차대하다. 그러나 한계치에 달한 대한민국의 성장동력을 마련하는 게 무엇보다 중요하다. 현재 한국의 위기는 단순히 경기가 나빠져서 나오는 순환문제가 아니다. 국가 성장 정책의 기본틀을 바꿔야 할 때다. 땜질식 처방으로는 건강성을 회복하기가 불가능하다. 4차산업 등 산업구조 전환기에 이른 만큼 시기적으로도 이에 대한 체질 개선이 필요하다. 국가적 관점에서 지역이 더불어 상생할 수 있는 로드맵이 시급하다. 수도권만으로는 대한민국 전체 발전을 도모하지 못한다. 지방이 살아야 나라가 살 수 있다. 마치 대기업 정책만으로 나라 경제를 이끌 수 없는 상황과 마찬가지다. 더 이상 저성장의 늪에 빠져 선진국의 문턱에서 자빠질 수는 없는 노릇이다. 지방자치제도가 도입된 지 22년이 지났지만 여전히 결정권과 세원의 대부분은 중앙 정부가 쥐고 있는 중앙집권주의 국가다. 그렇다 보니 중앙정부와 지자체 간 갈등은 호남과 영남 등으로 나눠지던 지역주의를 대체하는 더 큰 지역주의를 낳았다. 중앙집권주의는 심지어 지역끼리 싸워야 하는 경우도 방치하거나 조장하고 있다. 동남권신공항을 바라보는 중앙의 시각은 심각했다. 연간 1000만 명 이상이 이용하는 동남권신공항을 단순한 지방공항으로 치부해 필요없다고 하거나, 부산과 대구가 입지를 놓고 싸우도록 방치했다. 지방분권은 이 같은 갈등은 물론 국가가 처한 경제위기에서 벗어나 지속적 발전을 이뤄가기 위한 시대적 과제다.지방분권의 첫걸음은 지방의 자산을 활용하는 데서 시작하면 된다. 현재는 중앙에서 통제를 하면 지방자산을 쓸 수가 없는 구조다. 중앙기관으로부터 확진판결을 받느라 보름씩이나 걸렸던 AI사태는 지방이 못 하도록 묶어 놓는 바람에 국가적 낭비를 초래한 경우다. 중앙에서 할 일은 하고 지방은 지방의 자산을 쓰도록 국가 운영시스템을 마련해야 한다. 자원과 자산에 대한 권한이 주어질 때 지방분권이 가능하다.불행히도 현재 대통령 후보들은 지방분권에 대한 공약이 미흡하다. 표를 의식한 구색갖추기용 공약만 내놓고 있다. 이는 지방분권을 바라보는 후보들의 마인드가 부족한 데서 기인하는 듯하다. 국가 백년대계에 대한 기본적인 철학이 없는 지 지방분권이 가지는 시대적 절박성도 모르는 것 같다.이와 관련, 부산분권혁신운동본부는 8개의 시민의제를 내놓아 주목을 받았다.국가적 관점에서 모든 지역이 더불어 상생할 수 있는 방안이다. 지방분권형 헌법개정 및 헌법개정 국민참여 절차법 제정, 풀뿌리 주민자치 강화를 위한 주민자치회법 제정, 시민참여정치 활성화를 위한 정당법 및 공직선거법 개정, 강력한 지방분권추진기구 설치를 담고 있다. 또 지방정부 자율성 확대를 위한 지방자치제도 및 지방재정제도 개편, 에너지 정책의 자치권 강화, 항만자치권 강화, 지역대학 발전시스템 구축 등도 포함돼 있다.거듭 강조컨대 지방분권을 중앙에 대한 반대급부로 접근하자는 게 아니다. 단순히 중앙과 지방의 권력 나눠 먹기로 보는 시각도 위험하다. 대선 후보들도 권력 나눠 먹기 게임이나 실용적 분권론으로 보는 것은 잘못이다. 지방분권은 죽느냐 사느냐의 국가 경쟁력 문제다. 사회적 자원을 가장 최적으로 분배하는 게 필요하다. 대선을 계기로 분권을 통한 국가 성장틀을 새롭게 짜야 한다. 근데 누굴 찍지? jin92@busan.com"
"[독자광장] 국민의 삶 위한 비전 제시를","부산일보","19대 대선이 다가오면서 대선 후보 초청 TV 토론회가 자주 열리고 있다. 유권자들은 TV 토론회에서 후보들의 말에 관심을 기울이고 있다. 그런데 토론회에서 후보들이 상대방 후보에 대해 네거티브 공방을 하는 모습을 보니 씁쓸했다. 당선을 위해 상대를 무너뜨려야 한다는 생각으로 상대방 후보를 헐뜯고 막말을 하는 모습이 안타깝다.차기 대통령 후보는 정책과 실천 가능한 공약을 내세워 국민의 지지를 얻어 낼 수 있어야 한다. 각 당 대선후보들은 국민 앞에 국가의 안전과 재산을 보호하며 국민의 삶의 질 향상을 위한 비전과 정책을 확실히 보여 줬으면 한다. 정용길·부산 수영구 광안동"
"[강홍식의 명연설문 따라잡기]윈스턴 처칠의 철의 장막 연설","경향신문","On the other hand, ladies and gentlemen, I repulse the idea that a new war is inevitable; still more that it is imminent. It is because I am sure that our fortunes are still in our own hands and that we hold the power to save the future.해석 : 하지만 신사 숙녀 여러분, 저는 전쟁은 불가피하며 더 나아가 전쟁이 임박했다는 주장을 반대합니다. 우리의 운명은 아직 우리 손안에 있고, 우리에겐 미래를 구할 힘이 있다고 확신하기 때문입니다. 어휘 : repulse(반대하다, 거부하다), inevitable(불가피한), imminent(임박한)<제공 : 박정 어학원>▶ 경향신문 SNS [트위터] [페이스북]▶ [인기 무료만화 보기]©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
