"title","press","body"
"[사설] 경제교류·협력 확대, 급할수록 기반 조성이 먼저다","매일신문","[매일신문] 사드 문제로 중국과의 무역 마찰이 커지자 대구경북이 중국 이외 국가와의 경제협력과 통상교류 확대 등 돌파구 마련에 고심하고 있다. 주력 시장인 일본`대만`베트남과의 협력 관계를 더욱 다지는 한편 상대적으로 교류가 적은 아세안 국가와의 교류 확대 목소리가 날로 높아지는 현실에서 지역 통상구조 변화와 경제위기 대응책 마련을 서둘러야 할 시점이다. 시장 다변화 전략은 무엇보다 중국에 편중된 지역 경제구조를 바꾸는 기회인 동시에 지속 가능한 성장, 발전을 위해서라도 반드시 해결해야 할 과제다. 대구시는 일본과의 협력 확대에 초점을 맞추고 있다. 도쿄와 오사카, 후쿠오카 등 직항 노선이 연결된 5개 도시를 중심으로 통상교류를 넓혀나가고 문화`관광 등 다방면에서 협력 관계를 다진다는 계획이다. 최근 무역사절단 파견과 투자 유치 설명회 개최, 전시회 참가 등을 통해 교류 기반을 확대한다는 방침은 올바른 방향 설정이다.경북도의 경우 11월 호찌민-경주세계문화엑스포를 계기로 베트남과의 통상교류 확대에 기대를 걸고 있다. 베트남이 동남아 한류 확산의 중심지라는 점을 활용해 현지에 경북도 통상투자지원센터를 열고 한류 우수 상품전 개최, 글로벌 청년 보부상 등 구체적인 계획을 수립 중이다. 베트남을 아세안 시장 진출의 교두보로 적극 활용해 아세안 국가와의 교류 확대를 서둘러야 한다. 또 한국 방문 촉진 등을 위해 입국 제도 개선 등 국가적 지원책도 뒤따라야 한다.  2020년 외국인 방문객 4천만 명 유치를 목표로 공격적인 마케팅에 나선 일본의 사례는 시사하는 바가 크다. 현재 일본 정부는 외국인 입국 절차 간소화 등을 서두르고 있다. 종전 중국 부유층에 국한된 복수 관광비자를 최근 중산층까지 확대 방침을 발표한 것만 봐도 문화`관광교류 확대가 경제에 미치는 파급 효과가 어느 정도인지를 짐작게 한다.  제3국과의 경제협력 확대는 눈앞의 이익만 생각해 건성으로 추진할 일은 아니다. 양국 관계나 상호 이익은 고려하지 않고 단편적이고 일회적 교류에만 매달리는 것은 오히려 마이너스다. 당장은 성과를 내지 못하더라도 꾸준히 관계를 넓혀가는 중장기 전략 등 차분한 접근법이 필요한 이유다.ⓒ매일신문 - www.imaeil.com"
"[사설] 송민순 문건 난타전, 두개의 본질적 궁금증 해소못한 답답함","매일경제","이른바 '송민순 문건'에 대해 23일 더불어민주당이 반박 문건을 내놓았고 TV 토론에서 문재인·유승민·심상정 후보가 난타전을 벌였지만 여전히 답답함이 남는다. 노무현정부가 2007년 11월 유엔 북한인권결의안 표결에 앞서 북한 의견을 미리 구한 뒤 기권했느냐가 핵심 쟁점이다. 주권국가로서 자주적·독립적 외교 결정을 내렸는지 그리고 문재인 더불어민주당 대선 후보가 그동안 진실되게 해명해 왔는지와 연관된 문제이다. 그런데 문재인 후보와 심상정 정의당 후보는 23일 TV토론에서 이 문제가 제기되자 당시 상황에 대한 의혹을 풀어가기보다는 '구태의연한 색깔론'이라고 몰아세우기 바빴다. 이에 앞서 더불어민주당은 23일 '북한인권결의안 대북 사전문의 의혹'과 관련해 제2의 북풍 공작, 비열한 색깔론이라고 반박하면서 2007년 11월 16일 청와대 회의 자료와 11월 18일 외교안보 간담회 자료 등을 공개했다. 노무현 전 대통령이 11월 16일 회의에서 이미 기권을 결정한 뒤 11월 19일 북한에 통지문을 보냈다는 설명으로 송민순 전 외교통상부 장관이 지난해 10월 회고록에서 주장한 내용과는 크게 어긋난다. 송 전 장관은 회고록에서 ""김만복 당시 국가정보원장이 북한 입장을 확인하자고 했고, 문재인 당시 청와대 비서실장이 수용했으며, 북한의 반대를 확인한 노무현정부가 그해 11월 20일 기권을 결정했다""고 주장했다. 송 전 장관은 23일에도 ""2007년 11월 16일 회의에서 기권 쪽으로 정해졌을 수 있지만 당시 주무장관이었던 내가 반대해 논의가 11월 20일까지 계속됐다""고 기존 주장을 굽히지 않았다. 유승민 바른정당 후보는 ""11월 16일 회의에서 이미 결론이 났으면 왜 그 이후에도 이 문제에 관한 회의가 계속 열렸겠느냐""고 반문했지만 문재인 후보의 답변은 제자리에서 맴돌았다. 이 문제가 대선 정국에서 이처럼 큰 관심을 끄는 이유는 북한 정권의 도발과 인권 문제에 유력한 대선주자가 어떤 원칙과 자세로 대응할 것인지 궁금하기 때문이다. 문 후보는 애초 '기억이 나지 않는다'고 했다가 TV토론을 거듭하면서 조금씩 답변을 바꿔왔다. 그러면서도 북한 인권 문제에 대해 가해자인 북한 정권을 질타하지 못하고 또 북한 인권 문제를 어떻게 해결할 것인지 속시원하게 밝히지 않아 논란을 지속시키고 있다. 오죽하면 심상정 후보마저 '문 후보의 모호한 태도가 정쟁을 키운다'고 했겠는가. 이런 논란을 종식시키려면 문 후보는 당시 모든 회의자료를 공개하고 북한 인권 문제 해결에 대해 분명한 원칙과 방안을 제시해야 할 것이다.[매일경제 공식 페이스북] [오늘의 인기뉴스] [매경 프리미엄][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
"[열린마당] 인형뽑기방 불법영업 ‘단속 사각’… 대책 마련해야","세계일보","요즘 거리를 걷다보면 으레 보이는 곳이 인형뽑기방이다. 특히 젊은 사람이 몰리는 번화가에서 인형뽑기방 한두 곳쯤은 쉽게 볼 수 있다. 지난해부터 본격적으로 생기기 시작한 인형뽑기방이 사행성을 조장한다는 지적을 받아왔지만 단속의 손길이 미치지 않고 있다고 한다. 전국에 우후죽순 생기는 인형뽑기방은 다른 업종에 비해 적은 비용으로 할 수 있는 부업이라는 점 때문에 꾸준히 늘고 있다.현재 관련 법률은 소비자가격 기준으로 5000원 이하의 경품을 지급하도록 규정하고 있지만, 이를 지키지 않는 업주가 상당수라고 한다. 손님을 끌기 위해 경품 가액을 높여 드론이나 블랙박스 등 비싼 상품과 청소년 유해물품인 라이터 등을 뽑기 아이템으로 내놓는 경우도 있다고 한다. 또 규정에는 오후 10시 이후 청소년 출입을 금지하고 있지만 대부분 인형뽑기방이 무인으로 영업하다보니 청소년 출입을 제재할 마땅한 방법이 없어 유명무실하다고 한다. 설상가상 단속해야 할 지자체는 인력 부족 등을 이유로 단속에 소극적이라고 하니, 사행성 인형뽑기방은 단속 사각지대에 놓여 있는 셈이다. 무등록 영업을 하거나, 경품 가액 5000원 기준을 벗어나거나, 청소년 유해물품을 아이템으로 사용하는 경우는 철저히 단속해 처벌해야 한다. 그런데 업주들은 정품 인형을 사용하라고 권장하면서 5000원 기준을 지키라는 것은 모순이며, 오후 10시 이후 청소년 출입 금지도 현실과 동떨어진 규정이라고 반발하고 있다. 비록 사행성 조장을 막기 위한 규정이지만, 정부의 일자리 창출 문제 등도 고려해 업주나 이를 이용하는 사람들이 함께 윈윈할 수 있는 해법이 마련되길 바란다.김한영·경기 안산시 한양대학로ⓒ 세상을 보는 눈, 글로벌 미디어 세계일보"
"[강원포럼]봄이 말하는 인내와 겸손","강원일보","최명희 강릉시장다시 봄이 왔다. 봄은 잠자던 것들이 깨어나고, 보이지 않던 것들이 솟아나고, 시들었던 것들이 다시 살아나는 생기에 찬 계절이다.  놀이터에 할머니와 함께 나온 어린아이의 입술에도, 무거운 짐을 메고 걷는 젊은이의 어깨 위에도, 밭갈이하는 농부의 땀방울에도, 집 앞 텃밭을 정리하는 노모의 깊은 주름에도 봄은 왔다. 하지만 봄다운 봄이 사라지고 있다. 이러다 포근함과 따사로움이라는 말이 사라지면 어쩌나 싶은 마음이다. 눈송이처럼 핀 벚꽃이 화려한 자태를 뽐내며 사람의 마음을 설레게 하더니 어느새 꽃잎이 다 떨어진 걸 보니, `봄은 짧다'라는 말이 더욱 실감난다.  봄은 인내로 말한다. 언제나 겨울을 인내하며 태어나 부활을 꽃피운다. 눈덩이가 뿌리를 덮어버리고 가지에 무게를 더할 때에도 꽃 피울 봄날을 바라보며 기다린다. 꽃 피는 봄은 기다림의 유산인 셈이다.우리의 인생도 기다림의 연속이다. 누구나 크고 작은 기다림을 통해 자기를 반추하고 더 나은 미래를 그리며 내면을 성숙시켜 나간다.  이렇듯 인내라는 것은 뭔가를 희생하고 포기하는 것이 아니고 더 좋은 무언가를 위해 노력하는 것이다.  그리고 내면의 깊이로 무엇이 정말 자신이 달성해야 하는 목표인지 고민하는 시간이기도 하다. 비록 지금은 어려움이 있다 해도 절망하여 주저앉지 않고, 기다리고 끈기 있게 행동하면 기쁨의 결실을 맺을 수 있다. 당신이 누구든, 어디에서 왔든 꿈을 이룰 수 있는 것이다.  어떤 꿈이든 인내하며 노력하면 이룰 수 있다는 믿음을 봄에 피는 꽃들이 말해주고 있다. 봄은 겸손으로 말한다. 발걸음을 멈추고 허리를 숙여 자세히 봐야 만날 수 있는 작은 들꽃들은 뻣뻣하게 머리를 들고 높은 곳만 바라보는 사람들은 절대로 볼 수 없다는 겸손함을 가르쳐 준다.나이가 들수록 개화도 아름답지만 낙화에 더 마음이 가게 된다. 따뜻한 봄날 활짝 피어 사람의 마음을 기쁘게 하고 난 후 빗방울에 바람에 꽃잎이 하나하나 떨어지고 사라져가는 걸 보면 마음이 애잔하고 처연하다.  어여쁜 초록빛 잎새에 남은 봄을 기꺼이 내어 주고 온몸을 던져 꽃답게 지는 꽃은 교만하게 행동하지 말라고 일러준다. 아무도 알아주지 않아도 누군가 시키지 않아도 자기 본분을 다하는 것들은 늘 아름답다. 봄은 온몸으로 말한다. 우리에게 생기를 주고 새로운 도전의 용기도 주지만 아름다운 이별의 의미와 존재의 소중함을 깨우쳐 준다. 꽃은 지지만 오히려 그 잎들은 더 푸르름을 간직하고 강성해지듯이, 하나를 잃으면 또 다른 하나를 얻게 되고 다 끝난 듯하지만 그것은 또 다른 시작임을 알려준다.  끊임없이 다시 반복되는 순환이지만 한 해 한 해가 같지 않음을 온몸으로 깨닫게 해주는 봄은 경이로움 그 자체다.해마다 봄은 오고 가고 꽃은 피고 지지만, 겸손과 인내의 소중함을 일깨워 주는 봄은 언제나 큰 축복이다.  이번에 못 피면 다음의 봄에 다시 필 것이라는 희망을 품으면 언젠가는 꽃처럼 아름다운 인생을 살아갈 수도 있을 것이다."
"[매일희평] 영화같은 실화?","매일신문","[김경수] [매일희평] 영화같은 실화?ⓒ매일신문 - www.imaeil.com"
"[사설] 중국, 북핵 해결에 ‘大國’다운 전향적인 모습 보여야","매일신문","[매일신문] 중국이 미국의 북한 핵시설 타격을 용인하고, 대북 원유 공급을 축소하는 등의 초강경 메시지를 내놓아 주목된다. 이 메시지가 관영 매체를 통해 나온 것인 만큼 실현 가능한지는 좀 더 지켜봐야 하겠지만, 지금까지 나온 중국의 조치 가운데 초유의 강경책임에는 분명해 보인다. 북한 핵실험으로 한반도를 둘러싼 긴장이 고조되는 가운데, 중국이 북핵 저지에 적극적인 역할을 하겠다는 강한 의지를 표명하고 있는 만큼 그 어느 때보다 기대감을 갖게 한다. 중국 관영 환구시보는 사평(社評`사설)에서 “중국이 취할 수 있는 북핵 문제 해결책에는 한계가 있다”며 북한과 한미 양측 모두에게 중국의 선택 가능한 방안을 제시했다. 외교적 설득에 총력을 기울이되, 여의치 않을 경우 북한 정권 붕괴나 지상 전면전은 용인할 수 없지만, 대북 원유 공급 축소와 북한 핵시설에 대한 제한적 타격은 용인하겠다는 것이다.환구시보가 민감한 외교 사안에 대해 중국 당국의 입장을 대변해 온 매체임을 감안하면 ‘북한 핵시설 타격 용인’이라는 문구는 임의로 쓸 수 있는 입장이 아니다. 중국이 미국의 압박에 밀린 탓인지 모르겠으나. 북한 핵실험과 한반도 긴장 상태를 엄중한 사태로 규정하고, 이번에는 반드시 해결해야 한다는 부담감을 갖고 있음을 보여준다. 중국이 북한 핵시설 타격에 군사적 개입을 하지 않겠다고 밝힌 것은 북한을 강하게 압박하기 위해서다. 아무리 좁게 해석하더라도, 제재와 대화 사이에서 줄타기를 하던 중국이 고강도 제재 방향으로 선회한 것은 확실해 보인다. 중국은 북핵과 관련해 어정쩡한 태도를 고수하다 북한을 제어하는 데 번번이 실패한 전력이 있다. 중국은 한국과 국제사회의 기대에는 전혀 부응하지 못하면서 북핵 문제의 주도권만 잡으려는 이중적인 모습을 보였다. 북한이 핵실험을 일삼고, 한반도 긴장이 이만큼 높아진 데는 중국의 책임이 절대적으로 크다. 중국은 한반도 문제에 ‘굴기(崛起`우뚝 섬)만 있을 뿐, 화평(和平)은 없는’ 어설픈 외교 전략만 보여준 채 체면을 구겨왔다. 이번만큼은 실효성 있는 제재와 조치로 북핵 문제를 해결해 ‘대국’(大國)다운 모습을 보여주기 바란다.ⓒ매일신문 - www.imaeil.com"
"[한성열의마음건강] 즐겁게 일하고 진지하게 놀자","세계일보","힘들게 일하고 무의미하게 노는 일 반복 / 다른 사람과 재미있게 살아야 마음 건강지그문트 프로이트와 쌍벽을 이루는 정신의학자 카를 융은 마음이 건강하게 잘 살기 위해서는 ‘work playfully, play seriously’ 하라고 충고한다. 별로 어려운 단어가 아니어서 그 겉뜻은 쉽게 해독이 되지만, 그 깊은 뜻을 이해하고 우리말로 매끄럽게 옮기기는 쉽지 않다. 먼저, ‘일과 놀이’가 서로 대구로 돼 있다. 아마도 우리 삶은 일과 놀이로 구성돼 있고, 이 일과 놀이를 얼마나 잘하느냐에 따라 행과 불행이 달려있다는 뜻이 함축돼 있는 듯하다. 그리고 ‘쾌활하게 또는 즐겁게(playfully)’와 ‘진지하게, 심각하게 또는 중요하게(seriously)’가 각각 일과 놀이를 꾸며주고 있다. 우리말로 옮기자면 ‘노는 것처럼 일하고, 일하는 것처럼 놀아라’ 또는 ‘재미있게 일하고 진지하게 놀아라’가 될 것이다. 그런데 이 낱말의 조합이 우리가 일상적으로 생각하는 것과는 사뭇 다르다. 우리는 보통 ‘진지하게 일하고, 가볍게 노는 것’이 당연하다고 생각하고 있지 않는가. 즉, 우리는 대부분 융의 충고와는 반대로 살고 있다. 그 결과 힘들게 일하고 재미없이 노는 일이 반복된다. 덕분에 사는 일 자체가 힘겹고 무의미하게 느껴진다.융의 충고가 맞았다는 것은 다양한 연구에서 경험적으로 입증되고 있다. 20대 초반의 하버드대 학생들을 30여년 추적하며 연구한 ‘그랜트 연구’(Grant Study)는 이미 중년의 나이에 이른 연구 참가자 중에 적응을 잘한 사람 30명과 적응을 못한 사람 30명을 뽑아 그들이 살아가는 모습을 비교해 봤다. 그 결과, 적응을 잘하는 사람들은 친구와 배우자와 휴가를 즐기며 살아가고 있다는 것이다. 동시에 이들은 자신의 일에서 승진도 빨리 되는 것으로 나타났다.21세기 지식정보화 사회는 인간을 ‘호모 루덴스’ 즉 ‘놀이하는 인간’으로 정의한다. 그렇다면 잘 노는 것이 잘 사는 것이 된다. 그리고 보기에 따라서는 놀지 않고 일만 하면서 사는 것은 오히려 잘 못 사는 것이다. 한국의 석학 중 한 분인 이어령 교수의 말을 빌리면, “20세기에는 ‘일하기 위해’ 놀고 21세기에는 ‘놀기 위해’ 일한다”. 이런 시대적 흐름을 그는 다른 말로도 재미있게 표현했다. 그에 의하면, “과거에는 밥을 먹기 위해 반찬을 먹었다면 앞으로는 반찬을 먹기 위해 밥을 먹을 것이다”. 오늘날 쌀의 소비가 줄어 재고가 늘어나서 고민이 되는 현실이고 보면 그의 혜안이 돋보인다. 이런 의미에서 융은 시대를 앞서간 선각자이다. 그랜트 연구에 의하면, 한마디로 마음의 건강을 정확하고도 쉽게 식별한 수 있는 척도는 ‘원만한 대인관계’라는 것이다. 마음이 건강한 사람들은 배우자와 행복한 결혼생활을 지속하고, 친구관계가 원만하며, 휴가를 즐긴다는 결과를 보면 쉽게 이해가 간다. 마음이 건강한 사람의 삶은 한마디로 다른 사람들과 재미있게 산다는 것이 특징이다. 마음이 건강하지 못한 사람들이 만난 적도 없는 사람을 무작위로 괴롭히는 사건이 갈수록 빈번하게 일어나는 현실은 이제는 ‘건강한 마음’의 문제를 더 이상 뒤로 미뤄서는 안 된다는 경각심을 일깨워준다. 한성열 고려대 명예교수·만남과풀림상담교육원장ⓒ 세상을 보는 눈, 글로벌 미디어 세계일보"
"[관풍루] 바른정당 유승민 대선 후보, 자전거 선거유세단 출범시켜…","매일신문","[매일신문] ○…박지원 대표, 23일 “김대중 전 대통령의 영원한 비서실장”이라며 ‘안철수 상왕론’ 일축. 김일성·정일 부자에 기댄 북한 유훈 정치와 남한의 상왕론, 지금 한반도는 조선왕조?　○…일본 정부, 북한의 핵실험 가능성 등으로 한국 체류 일본인 대피 문제 논의하며 한반도 위기론 부채질. 아베, 남의 불행은 곧 나의 행복이라는 말, 딱 맞네.　○…바른정당 유승민 대선 후보, 자전거 선거유세단 출범시켜 선거비도 아끼고 유권자 관심도 끄는 ‘두 토끼 사냥’. 이왕 아낀 선거비, 나라에 바치면 그야말로 일석삼조!ⓒ매일신문 - www.imaeil.com"
"[기고]스마트 워터시티","강원일보","김수명 K-water 강원지역지사 본부장동해안 발전소 해수담수 비용노후 상수도 개선에 투입 제안발전용수·시설 현대화 1석2조올해도 강원도에 충분한 비가 내리지 않고 있다. 강원지방기상청에 따르면 올 2월 영동지역 강수량은 3.4㎜로 평년 대비 7% 수준이고, 건조특보가 무려 22일간 계속되었다고 한다. 3월부터 반가운 봄비가 내리긴 했으나 아직 평년 대비 70% 수준으로 충분하지 않다. 다행히 도내 저수지와 댐 덕분에 농업용수와 생활용수 공급에는 문제가 없다는 것이 그나마 위안이다. 최근 동해안 지역에는 늘어나는 전력수요를 충족하고, 비상시를 대비한 전원분산 정책에 따라 많은 수의 발전소가 들어설 계획이다. 그러나 경사가 심하고, 하천 구간이 짧은 영동지역의 지형적 특성상 발전소에 필요한 물을 구하기가 쉽지 않다. 하천과 저수지에서 물을 사용할 경우 생활 및 농업용수 공급에 지장을 줄 수 있고, 그렇다고 새로운 댐을 만들자니 백두대간 개발 제약과 각종 민원이 우려된다. 이렇게 물이 귀하다 보니 발전소에서는 차선책으로 막대한 투자비와 운영관리비가 드는 해수담수화를 통해 물을 확보할 수밖에 없다. 경제적 파급효과가 지대한 제조업, 특히 많은 물이 필요한 장치산업도 사정은 비슷하다. 이렇게 동해안 지역의 지속적인 발전을 위해 필수적인 물을 확보할 수 있는 새로운 대책은 없는 것일까? 2015년 기준 동해안 지역의 6개 지자체의 상수도 유수율(상수도 요금수량/생산량)을 보면 강릉시와 고성군을 제외한 4개 지자체는 70%가 되지 않는다. 즉, 평균적으로 30% 이상의 수돗물이 누수 등으로 시·군민에게 배달되지 않고 땅속으로 사라지고 있는 것이다. 누수의 주요한 원인은 오래된 수도관로를 적기에 교체하지 못하기 때문인데, 지하에 매설된 상수관로 교체를 위한 공사가 통행불편, 단수 발생 등 때문에 쉽지 않고, 요금수입으로 해결하기에는 사업비가 많이 소요된다는 현실적인 문제 때문이다. 하지만 발전소의 해수담수화 시설비를 지자체 유수율 제고사업에 투자해 발전소에서 필요한 물을 지자체 상수도에서 유수율을 높여 공급한다면 어떨까? 지자체는 노후관로 정비에 필요한 투자비를 확보해 관로 등을 정비하고 첨단 IT기술을 활용, 누수와 수질문제를 해결하는 일명 스마트 워터 시티(Smart Water City)를 구축하고, 누수되던 물을 다시 판매함에 따라 상수도 재정도 개선할 수 있다. 발전소의 입장에서는 해수담수화 시설투자비 정도만 부담하면 해수담수화 시설을 통해서 물을 생산하는 비용보다 저렴한 상수도를 이용할 수 있는 기회를 얻게 되므로 개별적으로 사업을 추진할 때보다 확실히 서로에게 이익을 줄 수 있다.   위에서 예로 든 발전용수 외에도 지역 내 물 사용자와 물 공급자의 현황과 정보를 공유하고 상황을 분석, 지역현황에 적합하고 바람직한 물 사용방안을 마련하는 것이 통합물관리의 목적 중 하나다. K-water는 지역 물 정책의 발굴 및 결정에 시민 참여를 확대하고 수요와 공급 간의 균형을 맞춰 통합물관리 수준을 높이기 위해 지속적으로 노력하고 있다. 물과 관련한 현안이 있는 지자체나 기관이 있다면 K-water는 도내 물현안의 해결을 위해 협력의 장을 만들고 적극적으로 해결방안을 찾을 준비가 돼 있으니 언제든지 함께 논의할 수 있기를 바란다."
"[매일춘추] 란쯔게마인데와 정치축제","매일신문","[김경호 군위 사라온 마을 운영소장] 매년 4월 마지막 주와 5월 첫째 주 일요일은 스위스의 아펜첼인너로데주(州))와 글라루스주, 두 곳에서 1년에 한 번 정치축제인 ‘란쯔게마인데’(주민총회)가 열린다. 이 란쯔게마인데가 국내에 알려진 건 어림잡아 2010년쯤이다. 이후 국내서도 심심찮게 란쯔게마인데식의 직접민주주의가 현실화되고 있다. 서울 은평구의 공무원 대상 참여예산 제안사업이나 수원시의 대학생 기숙사 건립 문제를 찬반투표로 결정한 바 있다. 아펜첼인너로데주의 주도(州都)인 아펜첼의 인구는 5천여 명이고 주 인구라 해봤자 1만5천 명이 고작이다. 스위스에선 가장 작은 주이다. 실제 란쯔게마인데가 열리는 광장을 찾아가면 축구 운동장만 한 광장에는 중앙에 있는 나무 한 그루와 벤치가 전부다. 광장 어디에도 그 흔한 플래카드 하나 없이 세계적인 정치 현장이라는 명성에 비해 평소엔 한적한 공간일 뿐이다. 그러나 이곳에서 그들은 자신의 미래를 거수 찬반투표로 결정한다. 이 외에도 스위스 유권자들은 현안마다 1년에 평균 24번 직접투표를 한다. ‘마을 주택의 외벽은 어떤 색으로 할까’ ‘노동자의 유급휴가를 4주에서 6주로’ ‘상점의 폐점 시간은 6시에서 7시로’라는 자잘한 문제부터 크게는 ‘올림픽을 개최할까 말까’ 등을 결정한다. 스위스에만 이런 제도가 있는 건 아니다. 유럽의 지방자치단체 곳곳에서 이런 시시콜콜한 소식을 듣는 건 그리 신기한 일이 아니다. 우리에게는 낯선 모습이다. 대의민주주의에 밀려 몇 년에 한 번씩 정치적인 결정만 하는 소외된 주인으로 전락한 우리와는 사뭇 다르다. 하지만, 우리에게도 이런 민주집중제적인 직접민주제도가 있었다. 해방 정국에서 중앙정부가 없는 가운데 ‘면 위원회’에서 지방의 정치, 치안과 행정을 직접민주주의를 통해 안정화했던 역사가 있다. ‘면 위원회’나 ‘란쯔게마인데’와 같은 직접민주주의가 성공하려면 그 전제조건으로 ‘3+1’이 필요하다. 충분한 공간, 지역 주민들의 공공성에 대한 의지, 결과에 대한 존중 등이다. 이 세 가지 조건을 바탕으로 한 가지 더 중요한 사실은 ‘주민 리더십’ 형성이다. 직접민주제가 언뜻 보면 권한과 권력의 평등으로 이해되고, 이론적으로 맞더라도 ‘직접민주제’의 성공은 ‘선의와 공공성이 우선되는 주민 리더십’을 전제로 한다. 몇몇 기득권자들이 사욕을 채우고자 주민들을 선동하거나 왜곡하더라도 흔들리지 않는 민의가 중요하다는 뜻이다. 또한, 지역의 모든 현안을 주장하는 이들은 현안과 어떤 이해관계인지 제대로 살피는 게 중요하다. 그러려면 상황을 심층적으로 고민하고 상대방과의 적극적인 토론이 필요하다. 자기주장을 맘껏 펼치는 거리 시위도 좋지만, 토론문화를 곁들인 차분한 ‘정치축제’에서 나의 권력을 확인하는 방식이 더 낫다.ⓒ매일신문 - www.imaeil.com"
