"title","press","body"
"[사설]증세 앞서 '소득있는 곳에 세금' 원칙부터 세워야","서울경제","[서울경제] 문재인 더불어민주당 대선후보가 공약 실행 방안의 일환으로 증세 카드를 꺼낼 모양이다. 문재인 대선캠프는 법인세를 인상하고 소득세도 부자에 한해 더 많이 내도록 하는 방안을 조만간 공약집 형태로 제시한다고 한다. 구체적인 세제개편 구상은 좀 더 지켜봐야겠지만 법인세는 최저한세율을 인상하고 소득세는 과표 최고구간을 낮추면서 세율도 인상하는 방식이 유력하게 검토된다는 소식이다.    문 후보의 증세 방안은 ‘증세 없는 복지’를 외치다 뒤늦게 사실상 증세로 방향을 튼 박근혜 정부에 비해 차라리 솔직한 측면이 있긴 하다. 그럼에도 공약 이행을 위한 증세 방안이 초래할 여러 부작용을 걱정하지 않을 수 없다. 소득세 개편안만 보더라도 공평과세 측면에서 고개를 갸우뚱거리게 된다. 1,700만명에 이르는 근로소득자 가운데 절반이 세금을 한 푼도 내지 않는 현실을 외면한 채 고소득 직장인에게 세금을 더 내라고 한다는 것은 ‘소득 있는 곳에 세금 있다’는 국민개세(皆稅)주의 원칙에 어긋난다. 득표에 도움이 되지 않는 계층만 타깃으로 삼아 쉬운 증세라는 의심도 간다. 소득이 많으니 더 내라는 주장이 일견 타당해 보이지만 소득 상위 10%가 전체 소득세의 85%를 부담하는 실상에 비춰보면 딱히 설득력이 있는 것도 아니다. 더구나 법인세 인상안은 세계적인 법인세 인하 경쟁과 거꾸로 가는 발상이다. 그제 발표된 미국 도널드 트럼프 행정부의 법인세율 인하 방안은 가히 파격적이다. 진작 예고는 했지만 무려 20%포인트 내린다는 대담한 발상이 놀랍기만 하다.  조세정책은 모름지기 ‘넓은 세원 낮은 세율’ 원칙을 근간으로 삼아야 한다. 사회적 약자라는 이유로 자영업자의 소득을 제대로 파악하지 못한 채 손쉬운 직장인의 세 부담부터 늘리는 것도 바람직하지 못하다. 조세원칙까지 훼손하면서 증세를 감행한다면 세 부담이 늘어난 담세자의 불만을 달랠 길이 없다. 증세에 앞서 조세원칙을 바로 세워 제대로 집행하는 것이 공평과세에 한 발짝 다가서는 길이다. [서울경제 바로가기]'장미전쟁'의 승자는...5월 대선 실황중계 [바로가기]서울경제의 모든 연재물!... 서경Cube [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
"[색과 삶] 교실과 복도","국민일보","교실의 색채적용학교와 같은 집단생활은 중압감을 주고 감정 또한 통제하기 어렵기 때문에 정서적 안정을 배려하는 색채적용이 필요하다. 우리나라 대부분 학교에서는 복도나 교실을 베이지색이라 부르는 연한 노랑으로 칠한다. 노랑은 밝고 명랑한 분위기를 지니고 있다. 그러나 인간은 본능적으로 노랑에 대한 경계심을 유전적으로 물려받았다. 선명한 노랑으로 칠해진 유치원에서는 아이들이 더 많이 운다는 보고도 있다. 실내의 색이 단조로우면 따분해지고, 단체생활에서 흥미를 잃기 쉽다.  복도는 진한 자주색부터 연한 살구색으로 이어지는 분홍계열의 색을 적용하는 것이 좋다. 분홍계열은 따뜻함과 애정을 발산하여 복도에 들어서는 학생들의 기분을 포근하게 감싸준다. 밝은 분홍계열을 바탕색으로 칠하고 문틀과 같이 작은 공간에 진한 자주색이나 나무 색으로 강조하면 전체가 잘 조화된다. 바탕색이 되는 분홍은 자칫하면 가볍게 느껴지거나 지루하게 보일 우려가 있기 때문에 벽의 상단은 밝은 색으로 하단은 진한 색으로 적용하면 색채조절 측면에서 안정감을 준다. 교실에서 넓은 공간을 차지하는 뒤 벽면은 연한 파랑의 파스텔 색조가 좋다. 파랑은 차분하고 스트레스를 줄이는 특징이 있다. 하늘색은 공간을 확장시켜 확 트인 느낌을 주고, 생각을 많이 하는 실내에 효과적이다. 교실의 색으로 보라도 좋다. 보라는 명상과 자기성찰을 자극하는 성질이 있어 학생들이 타인에 대한 존중과 자존감을 찾는 데 도움이 된다. 밝고 강렬한 보라는 압박감을 유발할 수 있고 현실도피나 방종을 자극할 우려가 있으므로 반드시 밝은 보라를 한쪽 벽면에만 적용해야 한다. 필자가 근무하는 대학 강의실의 색을 5가지 파스텔 색조로 적용했다. 각 강의실을 쉽게 구분하는 효과는 물론 학생들의 정서적 측면도 고려한 색채 적용이다. 성기혁(경복대 교수·시각디자인과) [국민일보 홈페이지] [페이스북] [트위터][취재대행소 왱!(클릭)]GoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 재배포금지"
"[사설] 압박과 함께 협상 문도 열어놓은 미국의 새 대북정책","국민일보","미국의 도널드 트럼프 행정부가 26일(현지시간) 새로운 대북정책 기조를 발표했다. 그런데 출범 이후 선제타격을 비롯한 모든 옵션 검토, 핵항공모함 칼빈슨호의 한반도 해역 배치, 중국을 통한 대북 압박 등을 구사해 오던 것과는 차이가 난다. 강력한 제재는 하되 협상도 가질 수 있다는 입장을 밝힌 것이다. 김정은 정권의 핵·미사일 도발과 이에 맞선 트럼프 대통령의 초강경 대응으로 조성된 한반도 안보 위기가 중대 전환점을 맞을지 주목된다. 렉스 틸러슨 국무장관과 제임스 매티스 국방장관, 댄 코츠 국가정보국(DNI) 국장은 백악관에서 상원의원 전원을 대상으로 대북정책 브리핑을 가진 뒤 “트럼프 대통령의 접근은 경제 제재를 강화하고 동맹국 및 역내 파트너들과의 외교적 조치를 추구함으로써 북한이 핵·탄도미사일, 핵확산 프로그램을 해체하도록 압력을 가하는 것을 목표로 하고 있다”고 말했다. 이들은 성명에서 “우리는 그 목표를 향한 협상의 문을 열어두겠다”고도 했다. ‘최고의 압박과 관여(maximum pressure and engagement)’로 알려진 트럼프 행정부의 대북정책은 경제 제재와 외교적 수단을 통해 북핵을 폐기하겠다는 게 핵심이다. 또한 이 과정에서 협상도 할 수 있다는 것이다. 1993년 북핵 위기가 불거진 이래 미국이 외교안보부서 장관 명의의 합동성명을 발표한 것은 처음이다. 북한 문제를 매우 위중하다고 보고 대외정책의 최우선 순위에 뒀다는 점을 방증한다. 대북 기조를 공식화함에 따라 앞으로 미국은 이 목표를 달성하기 위해 우방국인 한국, 일본은 물론 중국 등과도 긴밀한 협의를 해 나갈 것으로 보인다. 13일 뒤에 출범하는 대한민국의 새 정부도 이러한 흐름에 뒤처지지 않는 게 당면 과제가 된 것이다. 장기간 지속된 국정 공백을 하루빨리 메우는 동시에 미·중의 논의 테이블에서 배제되는 ‘코리아 패싱(Korea passing)’을 당하지 않도록 해야 한다. 유력 대선 후보들이 집권 직후 가동할 외교안보 프로그램을 지금부터 가다듬어야 하는 이유도 여기에 있다. 아울러 북한과 중국에도 트럼프 행정부의 대북 기조를 허투루 듣지 않기를 촉구한다. 우선 북한은 상황을 절대 오판해서는 안 된다. 미국이 ‘협상’이라는 단어를 포함시켰다고 해서 핵무기를 계속 개발해도 된다고 여긴다면 큰코다칠 수 있음을 알아야 한다. 미국은 성명에서 핵과 탄도미사일을 본토에 대한 중대한 위협으로 명시했다. 자국 안보에 필요하다면 언제든지 군사적 조치를 취하겠다는 경고다. 핵 개발을 하면서 미국과 협상할 생각은 아예 갖지 않는 게 좋다. 중국도 이번만큼은 북한이 핵과 탄도미사일을 영구 포기할 수 있도록 적극 나서야 한다. 김정은의 도발로 한반도 위기가 고조될수록 중국의 이익에도 도움이 되지 않는다는 것은 이미 명확해졌다.[국민일보 홈페이지] [페이스북] [트위터][취재대행소 왱!(클릭)]GoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 재배포금지"
"[사설]삼성전자 지주사 포기, 경영상의 판단 뿐이었을까","서울경제","[서울경제] 삼성전자가 경영 투명성 차원에서 검토해온 지주사 전환작업을 결국 포기하기로 결정했다. 삼성전자는 27일 이사회를 열어 지주사 전환이 사업 경쟁력 강화에 별 도움이 되지 않을뿐더러 경영역량 분산으로 사업에 부담을 줄 수 있다며 지주사로 전환하지 않겠다고 선언했다. 이뿐 아니라 40조원 규모의 자사주를 전량 소각해 지주사 전환 논란에 쐐기를 박는 조치를 단행했다.   삼성전자의 결정에 대해 시장에서는 공식적인 경영상 판단 외에 정치권과 여론의 압박도 적지 않게 부담으로 작용했을 것이라는 관측이 나오고 있다. 유력 대선주자들이 대기업의 지주회사 전환을 가로막는 공약을 앞다퉈 쏟아내고 국회에도 다수의 관련법안이 상정돼 있는 등 걸림돌이 적지 않기 때문이다. 대부분 지주사의 자회사 지분 의무보유 비율을 대폭 높이고 자사주 활용을 강화하겠다는 내용 일색이다. 삼성이 “지주사 전환을 한다고 하면 이런 개정법들이 가속화되면서 적용될 가능성이 높다”고 설명한 것도 이런 배경일 것이다. 한마디로 정치 리스크가 기업의 독자적인 경영에 발목을 잡고 있다는 해석이 가능한 대목이다.   지주사 전환은 한때 정부와 정치권이 모범적인 지배구조라며 기업에 도입하라고 적극 권장해온 사안이다. 그런데도 삼성이 지주사를 검토한다고 하자 이번에는 편법승계 수단이라며 이런저런 제동을 걸고 나서니 오락가락하는 정책에 갈피를 못 잡겠다는 하소연이 쏟아지는 것이다. 그러잖아도 정권 교체기를 맞아 경제 불투명성이 산업계 전반을 무겁게 짓누르고 있다. 삼성전자가 역대 최상의 실적을 올리며 시가총액 300조원을 돌파했지만 투자자들이 여전히 불안한 시각을 거두지 않는 것도 다름 아닌 정치 리스크를 우려하기 때문이다. 지배구조든 신성장동력이든 일관된 정책환경에서 시장과 기업 자율에 맡겨야만 빛을 발한다는 사실을 모두가 무겁게 되새길 때다.  [서울경제 바로가기]'장미전쟁'의 승자는...5월 대선 실황중계 [바로가기]서울경제의 모든 연재물!... 서경Cube [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
"[무언설태] 홍준표 ""집권땐 주가 3,000""··· 어디서 들어본 듯 한데","서울경제","[서울경제] ▲자유한국당 홍준표 대선후보가 자신이 대통령이 되면 코스피지수가 최소한 3,000 이상으로 뜰 것이라고 호언장담했다네요. 홍준표 후보는 27일 자신의 페이스북에서 올린 글에서 “어제 코스피지수가 6년 만에 2,200을 돌파했다. 홍준표가 뜨니까 그렇다는 분석이 있다”며 이같이 밝혔습니다. 대권 주자의 장밋빛 주가 전망은 어디서 들어본 듯한 기시감이 드는데요, MB는 과거 이렇게 말했죠. “아마 임기 5년 중에 제대로 되면 5,000까지 가는 게 정상”이라고. 홍 후보는 경제 살리기에 자신이 있다는 뜻으로 한 말이겠으나 지금까지 정치인의 주가 예측이 맞은 적이 없으니···.  ▲한국GM 노조가 올해 임협에서 기본급 인상은 물론 500%의 성과급까지 요구하고 나서 논란을 빚고 있답니다. 지난해 국내 완성차업체 중 유일하게 5,000억원의 적자를 내면서 3년간 2조원의 손실을 봤던 것도 전혀 아랑곳하지 않는 분위기라는데요. 그런데 베네수엘라에서는 GM이 철수하는 바람에 2,700명의 근로자 전원이 해고통보를 받았다는군요. 왠지 모르게 남의 일처럼 들리지 않네요. ▲더불어민주당 문재인 대선후보 선거대책위원회의 변재일 통합정부추진위원회 공동위원장은 27일 박근혜 전 대통령의 탄핵에 찬성한 세력의 ‘입법연대’를 통해 의회의 협치를 구현해야 한다고 주장했네요.  변 위원장은 이날 국회에서 ‘통합정부, 무엇을 할 것인가’라는 주제로 개최한 토론회 발제문에서 이 같은 내용이 포함된 ‘통합정부’ 구상을 제안했습니다. 선거일 전까지 피 터지게 싸우다가 5월 10일부터 잘 해보자는 말씀인 것 같은데 잘 될까요.▲최근 우리나라에서 미세먼지 농도가 심한 날일수록 중국의 영향이 더 컸다는 연구결과가 나왔습니다. 서울연구원이 미세먼지 주의보가 발령됐던 2015년 10월 19일∼22일 4일간의 기여도를 분석한 결과 중국 등 국외 영향이 평소 55%에서 이 기간 72%로 17%포인트나 높아졌습니다. 같은 기간 다른 지역이 미친 영향은 23%에서 12%로 11%포인트 줄었고 서울 자체 영향도 22%에서 16%로 6%포인트나 감소했다. 사정이 이런데도 우리 정부 당국은 중국을 상대로 미세먼지 대책을 세우자는 목소리는 내지 못하고 있는 실정인데요, 아무리 중국의 힘이 세다고 해도 우리 정부가 알아서 기는 것은 아닌지 모르겠네요. [서울경제 바로가기]'장미전쟁'의 승자는...5월 대선 실황중계 [바로가기]서울경제의 모든 연재물!... 서경Cube [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
"[연합시론] 혼돈의 대선, 그 이후도 대비해야","연합뉴스","(서울=연합뉴스) 국민의당 안철수 후보의 여론조사 지지율이 급속히 떨어지고 있다. 얼마 전까지만 해도 더불어민주당 문재인 후보와 양강을 구축했던 것과는 딴판이다. 대선 구도도 `1강(强)·2중(中)·2약(弱)'으로 재편되는 조짐이다. 대선을 불과 12일 앞두고 판세가 요동치고 있는 셈이다. 하지만 과거 대선에서 흔히 그래 왔듯 앞으로 남은 기간에 또 어떤 변화가 있을는지는 알 수 없다. 여론조사기관인 리얼미터가 27일 내놓은 조사 결과에 따르면 문 후보 44.4%, 안 후보 22.8%, 자유한국당 홍준표 후보 13.0%, 정의당 심상정 후보 7.5%, 바른정당 유승민 후보 5.4%의 지지율을 기록했다. 한 주 전에 비해 문 후보는 2.3%포인트 내렸으나 안 후보는 이보다 훨씬 더 큰 5.6%포인트 하락 폭을 보였다. 반면 홍 후보는 2.5%포인트, 심 후보는 2.9%포인트, 유 후보는 0.5%포인트 상승했다. 안 후보의 지지율 급락은 주로 보수층과 호남지역의 이반에 기인한 것으로 분석된다. 그동안 지지를 반분해왔던 호남의 경우 문 후보 55.3%, 안 후보 31.1%로 격차가 벌어졌고, 보수층의 상당수도 홍 후보 쪽으로 돌아선 것으로 조사됐다. 자신의 이념성향을 보수라고 밝힌 응답자 가운데 38.5%가 홍 후보를 지지한 반면 안 후보는 25.1%에 그쳤다. 중도를 표방해온 안 후보가 진보·보수의 틈바구니에서 협공을 당하는 흐름이 뚜렷하다. 일각에선 자칫 하다가는 선두는 고사하고 2등 자리도 위태로워지는 게 아니냐는 관측까지 나오고 있다.안 후보는 대선 반전 카드로 통합정부 로드맵을 꺼내 들 태세다. 안 후보의 말처럼 ""최고 인재를 이념과 지역, 세대를 뛰어넘어 고루 찾아 쓰겠다""는 게 골자다. 구체적으로는 대선 득표율에 따라 통합 내각의 지분을 나누거나, 합리적 보수·진보 의원들을 결집하는 방안 등이 검토되고 있다고 한다. 국민의당, 자유한국당, 바른정당 간 후보 단일화가 물 건너간 상황에서 그와 유사한 효과를 거둘 수 있는 카드다. 문 후보는 이에 맞서 비(非)영남 출신 총리론과 함께 국민의당, 정의당과의 협치, 나아가 당 대 당 통합 방안을 제시했다. 두 후보 모두 유권자 표심을 겨냥한 행보이긴 하나, 대선 이후 국정운영을 위한 큰 틀의 방향에 대해선 옳다고 본다. 과반 의석을 가진 정당이 없는 국회 지형 상 어떤 식으로든 협치가 불가피할 것이기 때문이다. 정권 인수위 구성도 없이 대선 다음 날부터 곧바로 업무가 개시되는 데다, 국무총리를 비롯한 각 부 장관에 대한 내정과 인사청문 절차를 단숨에 밟아야 하는 긴박한 사정까지 고려하면 협치의 신속한 이행은 국정 공백을 최소화하는 길이기도 하다. 하지만 이런 정도에서 그쳐선 안 된다. 어차피 협치를 해야 한다면 그 전에 상대 후보의 공약이나 정책 가운데 차용할 것은 없는지 살펴볼 필요가 있다. 이른바 정책 협치다. 내 것만 완벽하다고 주장하기보다는 서로의 장점을 흡수하는 열린 마음이 협치의 첫걸음이 될 것이다. 아울러 대선과정에서 씻어내기 어려운 상처나 후유증을 남기는 언행도 자제해야 한다. 대선 이후 상대 후보가 협치의 대상이 될 수밖에 없다는 점을 헤아려야 한다. 과도한 인신공격이나 네거티브 공세, 패권적 이념 몰이 등을 자제해야 하는 이유이기도 하다.최신 유행 트렌드 총집결 #흥(클릭!)"
"[사설]압박속 대화 문 열어둔 美 대북정책 기조 주목한다","서울경제","[서울경제] 미국이 ‘최고의 압박과 관여(maximum pressure and engagement)’라는 새 대북 정책기조를 채택했다. 미 백악관은 26일(현지시간) 국무장관과 국방장관, 국가정보국(DNI) 국장 등 외교·안보수장들의 공동성명에서 이 같은 기조로 북한의 핵 포기를 이끌어내겠다고 밝혔다. 미 행정부는 성명에 앞서 이례적으로 상원의원 전원을 백악관으로 초청해 대북정책을 설명했고 상원의원들도 이에 호응했다.도널드 트럼프 행정부의 정책기조인 이날 공동성명에는 몇 가지 주목할 부분이 있다. 트럼프 대통령과 측근 인사들이 그동안 수차례 언급해온 ‘무력사용, 선제타격, 모든 옵션’ 등 강경 표현은 담기지 않았으며 주된 대북압박 카드가 ‘경제제재와 외교적 압박’이다. 또 이의 연장선상에서 북한과의 대화 가능성도 열어놓았다는 점이다. 외교·안보수장들은 이날 “한반도의 안정과 평화로운 비핵화를 추구한다. 그 목표를 향해 협상에도 문을 열어두겠다”고 했다.  형식적으로는 트럼프 행정부의 대북정책이 다소 완화된 듯 보이지만 메시지는 분명하다. 북한의 추가 핵실험과 탄도미사일 개발 등은 미국 국가안보에 대한 긴급한 위협이자 외교정책의 최우선순위인 만큼 이번에는 어떤 수단을 동원하더라도 북한 핵 프로그램을 해체하겠다는 것이다. 다만 제재 파트너인 중국과 실제 당사자로 동맹인 한국을 고려해 경제와 외교적 압박을 우선하겠다는 것이다. 트럼프 행정부는 협상 가능성을 제기하면서도 “우리는 우리 자신과 동맹을 방어할 준비가 돼 있다”며 최악의 경우 군사적 행동에 나설 가능성도 배제하지 않았다. 북한의 추가 도발이 예고됐던 4월 말이 지나가면서 한반도 정세가 소강상태에 접어들고 있다. 미중 정상회담 후 중국이 대북압박에 동참하면서 북한이 핵·미사일 등 추가 도발을 하지 않았기 때문이다. 이 상황을 오판할 수 있는 북한 김정은 정권은 미 행정부의 대북기조를 제대로 읽어야 한다. 핵 포기 외에는 정권을 존속시킬 길이 없다는 점만 더 분명해졌을 뿐이다.  [서울경제 바로가기]'장미전쟁'의 승자는...5월 대선 실황중계 [바로가기]서울경제의 모든 연재물!... 서경Cube [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
"아이디 5075화","매일경제","[매일경제 공식 페이스북] [오늘의 인기뉴스] [매경 프리미엄][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
"[사설] 대선 D-11 중소기업 숨통 조이면서 '중소기업부' 만들면 뭐하나","한국경제","일손 부족한데 근로시간 단축 밀어붙이고 한계상황 허덕이는데 최저임금 1만원 예고 전속고발권 폐지도 되레 중소기업에 '날벼락'대선후보들이 너도나도 ‘중소기업 대통령’을 자처하고 있다. 일감 몰아주기 등 대기업의 불공정 행위를 엄단하고 중소기업에 대한 연구개발·금융 지원 등을 강화해 이참에 산업구조를 중소기업 위주로 확 바꾸겠다고 목소리를 높이고 있다. 대선후보들은 이구동성으로 ‘중소기업부’ 승격을 약속하고 있다. 각 부처에 흩어져 있는 업무와 예산을 한곳에 모아 중소기업을 집중적으로 육성하겠다고 한다.그렇지만 후보들이 내놓은 다른 공약을 살펴보면 과연 그런가 하는 의구심이 든다. 일자리 창출과 대·중소기업 격차 해소 등을 위한다는 명분이지만 중소기업 경영에 치명타를 줄 게 뻔한 정책이 수두룩하다. 근로시간 단축만 해도 그렇다. 문재인 더불어민주당 후보는 주 68시간인 근로시간을 주 52시간·연 1800시간으로, 안철수 국민의당 후보는 연 1800시간으로 줄이는 공약을 내놨다. 대기업과는 달리 중소기업은 지금도 구인난에 시달리는 탓에 초과근무를 하는 곳이 수두룩하다. 이런 상황에서 충분한 유예기간 없이 시행하면 상당수 중소기업은 인건비를 감당하기 어렵다. 중소기업중앙회가 추산한 추가 부담은 연 8조6000억원에 달한다.가파른 최저임금 인상은 영세 업체에는 재앙이다. 2000년 이후 연평균 8.7%나 인상돼 온 최저임금을 일부 대선후보들이 두 자릿수 이상으로 올리겠다고 약속해서다. 문 후보는 2020년까지 최저임금을 시간당 1만원으로 올리겠다고 공약했다. 올해 6470원인 최저임금을 1만원으로 올리려면 3년간 평균 15.6%씩 인상해야 할 판이다. 안 후보도 2022년까지 최저임금 1만원 인상안을 제시했다.피해는 자영업자와 영세 중소기업, 그리고 소속 근로자에게 돌아갈 가능성이 높다. 최저임금 적용 대상의 약 90%가 이들이고 지금도 이들 중 18.2%(342만명)가 최저임금도 못 받고 있다. 법대로 한다면 대량 실직사태가 불 보듯 뻔하다.공정거래위원회 전속고발권 폐지도 발등의 불이다. 전속고발권 폐지는 대기업의 불공정 행위를 잡겠다는 취지이지만 고발당한 기업의 84%가 중소·중견기업이다. 법률적 대응 역량이 취약한 중소기업들이 불똥을 맞게 된다.후보 모두가 중소기업을 키우겠다고 하지만 중소기업을 옥죄는 정책이 공약집 곳곳에 난무한다. 중소기업을 진정으로 위한다면 이들의 인력난을 덜어줄 근로자 파견제 허용 확대 등 고용 유연성을 높이는 방안을 먼저 검토하는 게 우선이다. 중소기업을 살리겠다고 해놓고 노조 등 특정 계층의 이익을 대변하느라 근로시간 단축 등을 강행해 중소기업 성장을 해치는 우(愚)를 범해선 안 된다.[한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
"[안현실 칼럼] 피해자 프레임에 갇힌 공화국","한국경제","""정치인이 부추기는 피해자의식자조·자립·혁신은 점점 멀어져중소기업·농업 등 다 죽인다""안현실 논설·전문위원종교인들은 종종 로버트 휴즈의 ‘불평의 문화’를 인용하며 이렇게 말한다. “자신의 욕심대로 되지 않는다고 스스로 피해자라고 여기며 불평하지 말라”고. 설교가 먹혀들었으면 ‘피해자의식(victimhood)’이라는 말이 사회학자의 눈을 사로잡지도 못했을 것이다.선거일이 가까워지면서 피해자의식이 곳곳에서 분출한다. 온 나라가 ‘선’과 ‘악’, ‘우리’와 ‘그들’이라는 이분법으로 짝 갈라진다. 정치인이 이 틈을 놓칠 리 없다. 구세주를 자처하며 ‘공공의 적’을 지목하고 나선다. 그리곤 적개심을 고취시킨다.멀리 갈 것도 없다. 중소기업단체협의회 앞에서 쏟아진 발언들만 해도 그렇다. “30대 재벌 사내유보금이 700조원이 넘지만 중소기업 10개 중 7개는 경영이 더욱 어려워졌다” “재벌 총수 일가의 이익을 위한 일감 몰아주기, 기술 탈취, 부당 내부거래, 납품단가 후려치기 등으로 중소기업은 수탈대상으로 전락한 지 오래다.” 계급투쟁을 방불케 한다.농민단체 앞에서도 마찬가지다. “우리 사회는 농업을 희생해도 괜찮은 영역으로 생각했고 농민은 그런 대우를 받았다.” “농민 동의 없이 농산물 시장을 개방하고 외국 농산물과 경쟁시키는 게 적폐다.” 여기선 개방이 적이요, 가해자다.피해자의식을 부추기는 게 어디 이뿐인가. 부자, 기업가 등이 가해자로 설정되는 서민정책, 노동정책은 말할 것도 없다. 청년정책, 교육정책, 연구정책, 에너지정책, 산업정책, 부동산정책 등에서조차 ‘피해자-가해자 프레임’이 어김없이 등장한다. 피해자의식 굿판이 벌어지는 제단에 무엇이 쌓일지는 짐작하는 대로다. 가해자를 응징할 무소불위 기관, 슈퍼 규제법이 출몰한다. 공정거래위원회에 기업을 분할할 칼자루를 쥐여주자는 게 단적인 사례다. 동시에 돈이 하늘에서 떨어지는지 피해자를 달랠 지원 일색의 선심성 공약이 쏟아진다. 모든 분야, 모든 정책이 ‘규제’와 ‘복지’, 두 축을 중심으로 모여든다.중소기업, 농업이 중요하지 않다는 게 아니다. 피해자의식이 전부 근거 없다는 것도 아니다. 그중엔 마땅히 고쳐야 할 부분도 있다. 그러나 ‘선’과 ‘악’, ‘우리’와 ‘그들’이라는 이분법은 문제 해결을 더 멀어지게 할 뿐이다. 지금까지의 중소기업정책, 농업정책만 봐도 그렇다. 중소기업, 농업을 살렸는가 죽였는가. 그것도 부족한지 이젠 중소기업부 등 부처 승격이나 작명까지 굿판에 등장했다. 이건 ‘제로섬 게임’이 아니다. 지구상에 한국만 있는 것도 아니다.피해자의식에 편승해 이득을 보는 이들은 따로 있다. 정치인, 피해자의식 몰이를 업으로 삼는 단체만이 아니다. 최대 수혜자는 자조, 자립 등과는 담을 쌓은 ‘좀비 중소기업’ ‘좀비 농민’이라고 해야 맞을 것이다. 아니면 정치지향 중소기업이나 농민이든가.그렇다면 피해자의식 문화가 만연할수록 진짜 피해자는 누구이겠나. 정치인이나 이해단체는 그들의 필요에 따라 중소기업, 농민을 전체주의적, 파쇼적 집단으로 묶으려 든다. 하지만 개별주체로는 천차만별이다. 이들을 동질적 집단화한 것 자체가 이미 정책 실패를 예고한 것이다. 결국 자조, 자립하려는 정상 중소기업, 정상 농민만 피해를 보게 된다. 이게 현실이다. 더욱 심각한 건 그 피해가 미래로도 이어진다는 점이다. 자신을 포함해 누군가는 망하게 할 수밖에 없는 ‘혁신’, 고통과 망각을 요구하는 ‘구조조정’ 등은 피해자의식이 지배하는 사회에서는 일어날 수 없다. 산업을 통째로 바꾼다는 4차 산업혁명은 더욱 그렇다.정치부터 갇혀버린 ‘피해자 프레임’이다. 대선후보들이 하나같이 말하는 희망과 기회가 충만한 나라, 개인의 자율과 창의가 넘치는 나라. 이런 공화국에서 가능하겠나.안현실 논설·전문위원 ahs@hankyung.com[한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
