"title","press","body"
"[3차 TV토론]의원 정수놓고 대립..劉 “200석” 安 “사회적 합의”","이데일리","- 23일 KBS 중앙선관위 주최 대선후보 토론회- 유승민 ""200명 축소"" 안철수 ""가능성 염두""[이데일리 임현영 기자] 유승민·안철수 후보가 23일 KBS에서 열린 TV토론에서 국회의원 정수를 놓고 대립했다.유승민 바른정당 대선 후보는 “200명으로 줄여도 된다”고 주장했지만 안철수 국민의당 후보는 “사회적 합의가 필요하다”고 판단을 유보했다.유 후보는 이날  KBS에서 열린 중앙선거관리위원회 주최 대선 후보 합동토론회에서 “국회의원 정수는 200명으로 줄여도 된다”며 “그 안에서 10% 내외로 여성·장애인 등 소수자를 배려하면 된다”고 주장했다.이어 “안 후보는 200명으로 줄이는 것에 대해 찬성하는가”라고 묻자 안 후보는 “외환위기때 김대중 정부에서 국회의원 정수를 10% 줄인 예가 있다. 해볼 만 하다고 본다”며 “그것도 사회적 합의가 필요하다”고 강조했다.유 후보는 이에 “의원정수를 줄이겠다는 말씀을 유지해 오다가 최근에 완전히 공약에서 빠진 듯 하다”고 공격하자 안 후보는 “고통분담 차원에서 정치권도 기득권을 내려놓아야 하고, (의원정수 축소도) 한 가지 방법으로 쓸 수 있다고 말씀드렸다”고 맞받아쳤다.또 안 후보가 주장하는 ‘독일식 정당명부제 비례대표 제도’의 세부 방식에 대해서는 문재인 더불어민주당 대선후보가 이견을 제기했다. 독일식 정당명부제란 독일의 국회의원 선출 방식으로, 지역구 국회의원과 비례대표의원을 동시에 선출하는 방식이다.문 후보는 “안 후보의 방식은 ‘독일식 정당명부제 비례대표’ 중에서도 개방형이다. 이는 비례대표 수까지 투표하는 형태”라며 “그렇다면 여성·사회적 약자가 비례대표가 되는 것을 가로막을 가능성이 있다. 옳지 않다고 본다”고 응수했다.임현영 (ssing@edaily.co.kr)＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
"[사설] 주말 민락수변공원은 시민의식 실종의 생생한 현장","부산일보","부산에서 광안대교 야경이 아름다운 곳으로 손꼽히는 관광 명소인 수영구 민락수변공원의 쓰레기 문제가 심각하다. 특히 수많은 사람이 몰리는 주말에는 민락수변공원 전체가 '쓰레기 지옥'이 된다. 하룻밤 사이에만 1000L 마대 수십 포대의 쓰레기가 나오고, 민락수변공원을 청소하는 미화원이 '주말엔 비라도 왔으면' 하는 하소연을 할 정도라니 기가 막힐 노릇이다.부산 수영구와 경찰 등 관련기관들은 민락수변공원의 쓰레기 문제 해결을 위해 각종 대책을 마련해 시행하고 있다. 순찰 인력을 늘리고 쓰레기통을 곳곳에 설치하는 한편 주말이면 환경미화원을 추가로 투입해 청소를 하고 있다. 전용 쓰레기봉투를 나눠 주며 쓰레기 되가져가기 캠페인도 펼치고 있다. 그러나 이 같은 대책이 무색하게 민락수변공원의 쓰레기는 줄기는커녕 해가 갈수록 도를 더해 가고 있는 것이 현실이다.쓰레기로 난장판이 된 민락수변공원은 실종된 시민의식을 적나라하게 드러내 보이는 현장이다. 민락수변공원에서 발생하는 쓰레기는 행락객이 음식을 먹거나 술판을 벌인 뒤 뒷정리를 하지 않고 남겨두고 간 경우가 대부분이기 때문이다. 민락수변공원은 부산시민의 소중한 휴식처이자 관광 자산이다. 그 누구도 아닌 시민 스스로가 가꾸고 지켜 가야 모두가 즐길 수 있다. 만약 지금과 같은 쓰레기 천지 무질서가 계속되면 더 이상 명소라 부를 수 없는 곳이 되고 만다.관할 지자체와 경찰은 시민의식만 탓하며 손을 놓고 있어서는 안 된다. 수많은 인파가 몰리는 곳이어서 현실적으로 단속에 어려움이 있는 것은 분명하지만, 그렇다고 해도 이대로 내버려 둬서는 안 된다. 쓰레기 무단투기는 엄연히 불법인 만큼 행정력을 총동원해서라도 철저한 계도와 단속을 펼칠 필요가 있다. 아울러 민락수변공원을 찾는 시민관광객이 눈살을 찌푸리지 않도록 버려진 쓰레기는 지금보다 더 많은 인력을 투입해 말끔하게 청소하는 것이 지자체가 해야 할 당연한 의무다. 시민과 지자체, 경찰이 함께 힘을 모아 부산의 소중한 관광 자산인 민락수변공원을 지켜 내야 한다."
"[연합시론] 말싸움만 벌인 대선 TV토론, 이런 거 계속해야 하나","연합뉴스","(서울=연합뉴스) 대선후보 TV토론이 헛돌고 있다. 이런 식이라면 후보들의 국정 구상이나 공약, 정책 등에 대해 유권자들이 제대로 알아가는 자리가 되긴 어려울 것 같다. 중앙선거방송토론위원회 주최로 23일 열린 5개 주요정당 대선후보 초청 토론의 첫 주제는 외교ㆍ안보ㆍ국방이었다. 정치 분야 2시간 중 1시간 정도 할애됐으나 정작 유권자들이 궁금해하는 핵심적 사안은 거의 다뤄지지 않았다. '5.9 대선'을 앞두고 준비된 총 6번의 후보 토론회 가운데 이날로 절반을 마쳤는데, 남은 토론회도 별반 기대할 게 없을 것 같다는 지적이 나온다. 북핵ㆍ미사일 도발과 한반도 주변 강국들의 기류가 예사롭지 않은 안보 위기 상황인데도 후보들은 이렇다 할 만한 해법을 내놓지 못했다. 각 후보가 모두 발언에서 짤막하게 원칙적 언급만 한 게 전부다. 바른정당 유승민 후보는 ""절대 북핵ㆍ미사일을 용납하지 않겠다는 지도자의 자세가 무엇보다 중요하다""며 ""중국을 동원해 북한을 압박하되 트럼프 대통령과 이 문제에 대한 전략부터 세우겠다""고 했고, 국민의당 안철수 후보는 ""우리가 주도적으로 역할을 해야 하고 국제공조를 해야 한다""며 ""먼저 미국과 정상회담을 통해 한미동맹을 공고히 하고, 중국 정부를 적극 설득해 대북제재에 동참토록 해야 한다""고 말했다. 자유한국당 홍준표 후보는 ""한반도가 세계의 화약고가 되고 있는데 좌파 대통령이 탄생하면 살기 어려워진다""며 ""미국 전술핵을 한반도에 들여오고, 해병특전대를 창설하겠다""고, 더불어민주당 문재인 후보는 ""진짜 안보가 필요하다. 안보 팔이 장사, 색깔론은 끝내야 한다""며 ""다자외교를 주도해 나가면서 북핵을 완전히 폐기하고 남북관계를 평화와 경제협력·공동번영 관계로 대전환할 복안이 있다""고 주장했다. 정의당 심상정 후보는 ""북핵에 대한 군사대응책은 미국이 제공하는 확장억지력으로 충분하다. 평화외교를 추진해 비핵화를 끌어내겠다""고 약속했다.안보 위기는 초미의 관심사이고 대선 최대 이슈이기도 하다. 대선후보라면 당연히 토론회를 통해 구체적인 안보 대책을 내놓고 심도 있는 토론을 할 의무가 있다. 누가 안보 적임자인지는 유권자들이 판단할 일이다. 그런데도 주어진 한 시간 동안 정교한 안보해법을 내놓은 후보는 없었다. 상당수 후보가 2007년 11월 유엔 북한인권결의안 표결 배경과 관련한 '송민순 문건' 논란에 많은 시간을 할애했다. 토론 주제와 전혀 상관없는 홍 후보의 대선후보 사퇴 여부, 문 후보 아들과 안 후보 부인의 특혜채용 의혹 등이 엉뚱하게 끼어들기도 했다. 정책이라고 해야 사병 처우 개선 문제가 거론된 게 거의 전부가 아니었나 싶다. 오죽하면 홍 후보가 ""이 자리는 미래를 얘기하는 자리""라고까지 했을 정도다. 이런 식이 돼선 토론회 무용론이 나올 법하다. 후보의 미래 비전이나 국정 포부는 실종되고, 서로 과거 흠결만 추궁하는 이전투구식 토론회라면 차라리 하지 않는 게 낫다고 본다.최신 유행 트렌드 총집결 #흥(클릭!)"
"[국민만평-서민호 화백] VS","국민일보","서민호 min3018@kmib.co.kr[국민일보 홈페이지] [페이스북] [트위터][취재대행소 왱!(클릭)]GoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 재배포금지"
"[사설]진흙탕 대선 속 돋보이는 심상정 후보의 정책선거","경향신문","대선이 보름 남짓 앞으로 다가왔지만 정책 대결은 실종된 채 네거티브 선거운동만 난무하고 있다. 그러나 이 가운데서도 홀로 정책선거의 모범을 보이고 있는 후보가 있다. 정의당 심상정 후보다. 노동이 외면당하는 대선판에서 심 후보는 노동의 가치를 중심에 놓고 정치와 외교안보, 복지, 환경 등 정책 전반에 대한 대안을 제시하고 있다. 심 후보의 정책선거를 향한 노력은 형식과 내용에서 단연 돋보인다. 심 후보와 정의당은 네거티브 대신 정책선거를 철저히 지향하고 있다. 당의 논평은 일관되게 정책 중심이다. 이번 대선에서 각 정당의 논평 약 70%가 상대를 비방하는 내용이고, 정책에 대한 토론은 7%에 그친다는 집계에 비춰보면 정의당의 존재는 더욱 두드러진다. 심 후보는 ‘노동이 당당한 나라’를 구호 삼아 주 35시간 노동 등 친노동 공약을 제시하고 있다. ‘슈퍼우먼 방지법’, 장애등급제 폐지 등 복지 공약도 이번 대선에서 정책 담론을 주도하고 있다. 심 후보의 공약들은 시민단체들에 의해 호평받고 있다. 최근 19개 소비자단체와 경실련 등 17개 주거 관련 시민단체는 각각 대선후보 가운데 심 후보 공약에 가장 높은 평점을 줬다. 심 후보는 어제 TV토론에서도 정책 대결 취지에 가장 부합하는 토론 태도와 내용을 보여줬다. 대선 국면에서 정책선거를 실천하기는 현실적으로 쉽지 않다. 무엇보다 평소 유권자들과의 부단한 소통을 통해 정책을 다듬어온 정당과 후보만 가능한 일이다. 유권자들에게 가장 잘 먹히는 네거티브 선거운동에 대한 유혹도 뿌리쳐야 한다. 심 후보는 지난주 TV토론에서 ‘우군’인 더불어민주당 문재인 후보를 공격했다는 이유로 일부 당원들로부터 비판받았다. 한 정당의 대선후보가 정책과 정치지향이 다른 정당의 후보와 차별성을 부각하는 것은 당연하다. 심 후보에 대한 당 안팎의 비판은 정당정치의 정신을 훼손하는 일이다. 심 후보는 대통령 선거 결선투표제 도입을 줄기차게 주장해왔다. 이 제도가 도입되면 후보 단일화를 명분으로 상대적으로 지지율이 낮은 정당의 후보 사퇴를 강요하는 일은 없어진다. 대신 정책을 통한 정당들 간 연대는 더욱 활성화될 수 있다. 심 후보와 정의당의 정책선거를 향한 분투를 주목한다. 아울러 그 결과가 대선 후 결선투표제 도입으로 이어지기를 기대한다.▶ 경향신문 SNS [트위터] [페이스북]▶ [인기 무료만화 보기]©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
"[사설] 색깔론 ‘블랙홀’에 빠진 대선, 이젠 고리 끊자","한국일보","5ㆍ9대선전이 중반으로 접어드는데도 주요 후보진영이 안보 프레임과 색깔론의 블랙홀에 빠져 소모적 난타전을 거듭하고 있다. 2차 TV토론에서 불거진 북한인권결의안 기권 논란이 이른바 '송민순 문건' 파문으로 진실게임 양상으로 치달아 각 진영이 사생결단식으로 치고 받더니 어제 밤 열린 3차 TV토론 역시 이 사안에 매몰돼 접점 없는 공방만 벌인 느낌이다. 남은 대선 TV토론도 후보의 정치리더십과 정책역량, 도덕성 등 총체적 자질을 검증하는 자리가 아니라 주적 운운하는 마녀사냥식의 흠집내기 무대로 전락할까 우려된다. 대북관 및 안보관을 둘러싼 논란 확산은 문재인 후보가 '북한이 주적이냐' 질문에 너무 경직적으로 대처한 탓이 크다. 사실 북한인권결의안 문제도 여태 끌 사안이 아니다. 당시 비화를 기술한 송민순 전 외교통상부 장관의 책이 나온 때가 지난해 10월이다. 문재인 진영은 처음부터 종북몰이나 색깔론으로 몰아붙이며 무시하거나 부인으로 일관했을 뿐 진정성 있는 설명을 내놓지 않았다. 송 전 장관은 북한의 위협을 담은 문건의 추가 공개가 이에 대한 항변이라고 했다. 문 후보 측은 이번에도 '제2의 북풍공작'으로 규정하고 송 전 장관 형사고발까지 거론하더니 어제 ""북의 의견을 타진하기 전에 노무현 대통령이 이미 기권으로 결론 내렸다""는 당시 안보정책조정회의 발언과 대북 통지문 등 3가지 자료를 공개했다. '문 후보가 북한에 물어보고 기권을 결정했다'는 송 전 장관의 주장이 허위라는 것이다. ""기억에만 의존하지 말고 객관적 자료로 진실되게 상황을 설명해야 한다""고 주장해온 우리는 문 후보가 3차 토론에서 이 자료를 근거로 반박논리를 편 것을 평가한다. 이 자료로 의혹이 일거에 해소되리라는 기대보다, 불명확한 설명과 잦은 말 바꾸기로 논란을 키우고 낡은 공방의 빌미를 제공하는 일이 없기를 바라는 마음에서다.안철수 후보는 최근 자신의 '햇볕정책 공과' 발언과 관련 ""20년 전 정책을 계승하냐 안 하냐가 대체 왜 중요하냐""고 반문했다. 그런 정신이라면 3차 TV토론을 끝으로 네거티브 차원의 안보논쟁이나 색깔론 공방을 멈추는 게 옳다. 대신 그 자리에 작금의 안보ㆍ경제 복합위기를 극복하고 국민을 통합하며 미래 국운을 개척하는 지혜들이 모여 경쟁하길 바란다. 때마침 문 후보는 어제 '담대한 한반도 비핵화 평화구상'이라는 안보공약을 내놨고, 안 후보는 광화문에서 '국민과의 약속, 미래비전 선포' 이벤트를 가졌다.  '자신의 이야기'로 손님을 끄는 게 '장사의 정석' 아닌가.▶한국일보 [페이스북] [카카오 친구맺기]▶자동차의 모든 것! [모클][ⓒ 한국일보(hankookilbo.com), 무단 전재 및 재배포 금지]"
"[3차 TV토론]文安인사 언제까지…'네거티브'·'MB아바타' 난타전(종합)","이데일리","- 23일 중앙선관위 주최 대선 후보 합동토론회- 文·安, '가족의혹' 상임위 개최로 신경전…文, 사실상 거부- 安 “MB아바타냐” Vs 文 “항간에 그런 말, 떠도는 얘기”문재인(왼쪽) 더불어민주당, 안철수 국민의당 대선 후보가 23일 중앙선거관리위원회 주최 대선 후보 합동토론회에서 공방을 주고 받고 있다. (사진=KBS 화면 캡쳐)[이데일리 유태환 기자] 문재인 더불어민주당, 안철수 국민의당 대선 후보는 23일 열린 토론에서도 네거티브 난타전을 벌였다. 각종 여론조사에서 1, 2위를 다투고 있는 만큼 설전을 벌이며 논쟁을 이어가는 모양새다.◇安, 상임위 열어 ‘가족 의혹’ 검증 요구…文, 거부포문은 안 후보가 먼저 열었다. 안 후보는 이날 KBS에서 열린 중앙선거관리위원회 대선 후보 합동토론회에서 “이게 민주당 네거티브 문건이다”며 “조직적으로 국민 세금을 가지고 네거티브 비방을 한다는 증거가 다 있다”고 문 후보를 비판했다. 그러면서 “제 딸 재산 내용이라든지 제 아내도 마찬가지다”라며 “사실 지금 보통 취업비리 채용비리라고 하면 두 가지 중 하나다. 권력을 가지고 외압을 행사하거나, 돈으로 매수하거나. 그런데 당시 저는 교수출신이고 둘 다 어느 위치에 있지도 않았으며 제 아내는 독립된 전문가”라고 부인의 1+1 특혜 채용 의혹에 대해 일축했다.이어 “카이스트 교수가 서울대 교수로 이직한 게 특혜냐. 아니면 권력 실세에 있는 아버지를 둔 아들이 5급 직원으로 채용된 게 특혜냐”며 “이 문제를 풀기 위해서는 국회에서 교육문화위원회를 열고 환경노동위원회를 열어서 모두 투명하게 검증받는 게 옳다고 본다. 이 자리에서 두 위원회 상임위를 열자고 약속하자”고 제안했다.문 후보는 “주제에서도 동떨어진 얘기를 하고 있다”며 즉답을 피했다. 이에 안 후보는 재차 “제 아내 임용관련해서 저희들은 계속 밝혔다”며 “문 후보 아드님 채용에 대해서는 밝히지 않고 앞으로 열 며칠만 버티고 가자는 말씀이신 것 같다”고 날을 세웠다. 안 후보는 또 “국회를 열어서 이 문제를 깨끗하게 정리할 수 있는 방법 있다”며 “그것을 회피한다면 국민들이 아 무슨 문제가 있구나 판단할 거라는 말씀을 드린다”고 압박의 고삐를 늦추지 않았다. 문 후보는 이같은 안 후보 압박에 “사모님 관한 것도 국회 상임위를 열어 해명하고 싶으면 하시라”며 “국민을 바라보고 정치를 하시라. 저 문재인을 반대하기 위해 정치하시는 거냐”며 사실상 거부 의사를 전했다.◇安 “민주당, MB아바타 유포” Vs 文 “배후에 MB”두 후보는 ‘안철수=MB(이명박)아바타’ 논란으로 공방을 이어갔다. 안 후보가 “문 후보에 질문하겠다. 제가 MB아바타냐”고 질문하자 문 후보는 “항간에 그런 말도 있다. 저는 방금 안 후보가 말한 그런 얘기를 제 입으로 올린 적이 없는데 떠도는 이야기로 질문하니 달리 답할 방법이 없다”고 비켜나갔다.안 후보는 “제가 지난 대선 때 후보를 양보해 드렸다”며 “MB정부 정권 연장을 하면 안된다는 결심에서 문 후보도 그런 취지(였다). 그런데도 MB 아바타냐”고 재차 공세를 취했다. 문 후보도 “아니면 아니라고 (본인이) 해명하라”고 맞섰다.안 후보는 “2012년에도 세간에 안 알려졌으나 독대하고 얘기 드린 적이 있다”며 “지금 민주당에서 제가 MB아바타라는 소문을 유포시키는데, 막아주셨으며 좋겠다 부탁도(했었다). 이게 5년 후에도 계속(되고 있다)”고 물러서지 않았다. 문 후보도 “MB아바타, 이번 선거 부상할 때 배후에 MB측 지원받는 것 아니냐 하는 말이있었다”며 “2012년 쟁점이라고는 생각하지 않는다”고 물러서지 않았다.안 후보는 다시 한 번 “그때부터 (MB아바타 공세가) 시작됐다”며 “지금도 여러 가지 가짜뉴스가 퍼지고 있고 문 후보도 가짜뉴스로 당선을 바라지 않는 일 아닌가”라고 반문했다.하지만 문 후보는 “안 후보가 아마도 SNS 상에서 공격받는 것을 말씀하시는 것 같다”며 “왜 저를 걸고 들어가시느냐”고 반발했다. 다만 문 후보는 “MB아바타가 아니라고 확인해주는 것이냐”는 안 후보 질문에는 “저는 (MB아바타라고) 그렇게 생각하지는 않는다”고 답했다.유태환 (pok2032@edaily.co.kr)＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
"[지금 SNS에선]‘혼술남녀’ PD의 죽음","경향신문","CJ E&M <혼술남녀>의 조연출이었던 이모 PD의 죽음이 수면 위로 올라왔다. 지난해 10월 스스로 목숨을 끊은 지 6개월 만이다. 그동안 무슨 일이 벌어진 것일까. 대책위원회가 밝힌 내용을 요약하면 이렇다. ‘서울 노량진 청년 공시생들의 애환과 고민을 담은 드라마’라는 프로그램의 취지가 무색하게 드라마 제작에 투입된 20대 직원은 살인적 노동강도와 비인격적 대우에 시달렸다. 55일 동안 출근하지 않은 날은 이틀이었고, 하루 평균 수면 시간은 4.5시간에 불과했다. 사측은 고인이 실종된 지 나흘이 지나서야 유가족에게 알렸고, “평소 근무태도가 불량했다”며 고인을 비난했다. CJ 측은 “제작 환경이 타 프로그램에 비해 나쁘지 않았다. 이 PD의 근무태도가 불량해 오히려 사측이 피해를 입었다”고 밝혔다.소셜미디어에는 고인을 애도하고 사측을 비판하는 글들이 빗발쳤다. “가혹한 제작환경과 군대식 조직문화에서 비롯된 모욕·학대로 발생한 사건” “‘드라마계의 관행’이라고 해서 살인적인드라마 제작환경이 정당화될 수는 없다”는 비판이 올라왔다. 트위터에는 고인을 추모하고 방송계의 열악한 노동환경을 고발하기 위한 계정 ‘tvn신입조연출 사망사건대책위’(@tvn_honsul_pd)도 만들어졌다.한 트위터 이용자는 “<혼술남녀>는 청년 세대의 아픔을 조명하겠다는 취지의 드라마였는데, 정작 그 청년들을 착취하면서 제작되었단 것에는 아무런 문제의식이 없다. 중요한 건 그저 돈”이라고 비판했다. 다른 이용자는 “단 하루만이라도 술 한잔할 수 있는 여유가 있었다면 너는 죽지 않았을지도 모른다. 하지만 <혼술남녀> 촬영현장은 그 술 한잔을 허락하지 않았다”고 밝혔다. 문재인 더불어민주당 대선 후보는 “고인의 죽음이 개인의 문제가 아니라 우리 사회의 뿌리 깊은 병폐인 ‘노동착취’에 기인하고 있다”고 적었다.피해자 동생의 페이스북 계정이 돌연 정지되는 사건도 벌어졌다. 사태가 커지자 고용노동부는 뒤늦게 내사에 착수했다. 뒤늦게나마 고인의 죽음의 진상이 밝혀지고, ‘청년의 뼈를 갈아 넣어 방송을 만드는’ 제작환경이 개선되길 바란다.<이영경 기자 samemind@kyunghyang.com>▶ 경향신문 SNS [트위터] [페이스북]▶ [인기 무료만화 보기]©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
"[사설]국민의당 색깔론, 남북대결 정책으로 선회하겠다는 건가","경향신문","국민의당 안철수 대선후보가 대북 문제에서 노골적으로 우클릭하는 모습을 보이고 있다. 아무리 보수 유권자들의 표심을 잡는 것이 당면 과제라고 해도 햇볕정책을 부정하고 ‘북한 주적’ 문제와 ‘북한인권결의안 논란’을 틈타 무책임한 색깔론에 편승하는 것은 실망스럽다. 국민의당도 연일 험한 언사로 더불어민주당 문재인 후보를 공격하고 있다. 도를 넘어도 한참 넘었다.  안 후보는 2012년 10월17일 ‘김대중 대통령의 국정철학과 대한민국의 미래’ 토론회 축사에서 “김 전 대통령은 분단 50년 만에 처음으로 남북정상회담을 열고 남북한 대화의 큰 물꼬를 트셨다”며 “이제는 제가 앞장서겠다”고 했다. 그런 안 후보가 지금은 햇볕정책과 애써 거리를 두려 하고 있다. 안 후보는 뉴스1과의 인터뷰에서 “20년 전 정책(햇볕정책)을 계승하냐 안 하냐가 도대체 뭐가 중요한지 여쭙고 싶다”고 말했다. 햇볕정책이 절대선이라고 볼 수는 없다. 그러나 안보를 튼튼히 하면서 남북 화해·협력을 추진한다는 햇볕정책의 기본 정신은 지금도 여전히 유용하다. 안 후보는 햇볕정책에 대해 명확한 입장을 밝혀야 한다. 햇볕정책 전도사를 자처했던 박지원 국민의당 대표나 통일부 장관을 지낸 정동영 국민의당 의원도 안 후보와 같은 입장인지 묻고 싶다. 안 후보가 북한을 주적으로 규정한 것은 냉전시대의 남북 대결정책으로 회귀하겠다는 말로 들린다. 북한 핵은 현존하는 위협이고, 군은 만일의 사태에 대비해 만반의 태세를 갖춰야 한다는 데는 이론이 있을 수 없다. 하지만 북한은 협상과 교류의 상대이기도 하다. 더구나 지금은 후보들 간에 대북 적개심 경쟁을 벌일 시간이 없다. 북핵 문제를 풀 구체적인 방안을 제시하고 다른 후보와 정책 경쟁을 벌이는 것이 어느 대선 때보다 절실하게 요구된다.안 후보는 북한인권결의안 논란과 관련해서도 점점 발을 깊이 내딛고 있다. 이 논란은 2007년 유엔의 북한인권결의안 표결 전 노무현 정부가 먼저 북한의 반응을 물어본 뒤 기권하기로 했다는 송민순 전 외교통상부 장관의 문제제기에서 비롯됐다. 그런데 북한의 반응을 물어본 시점이 기권 방침을 결정한 뒤라고 문 후보 측은 주장하고 있다. 그럼에도 안 후보 측은 문 후보가 근거 없이 거짓말을 하고 있다는 식으로 몰아가고 있다. 선거 승리를 위해 상대 약점을 공격할 수 있다. 그러나 정당한 근거 없이 색깔론을 씌우는 것은 부당하고 위험한 일이다. 안 후보와 국민의당은 선거 때마다 표를 구걸하기 위해 ‘안보 네거티브’ 공세를 펴는 무능한 보수 세력을 닮아가고 있다.▶ 경향신문 SNS [트위터] [페이스북]▶ [인기 무료만화 보기]©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
"[사설]불황에도 웃는 은행들, 금융소비자 보호는 안 보인다","경향신문","주요 시중은행이 올해 1분기 예상을 뛰어넘는 호실적을 올렸다. 보도에 따르면 신한, 국민, 우리, 하나 등 4대 은행의 1분기 순익은 전년 같은 기간에 비해 23.6% 많은 2조2707억원을 기록했다. 지난해의 성과를 능가하면서 올해는 사상 최대의 실적을 기록할 것이라는 전망도 나온다.  은행들이 돈을 많이 버는 것을 삐딱하게 볼 일은 아니다. 운영경비를 줄이는 등 허리띠를 졸라맸고, 위험 관리를 잘해 대손충당금을 쌓는 비용을 줄이는 노력 덕이 없지 않기 때문이다. 매각 이익 등 일회성 요인도 있었다. 하지만 속을 들여다보면 꼭 개운한 것만도 아니다. 수익이 늘어난 것은 예대마진 등 순이자마진이 좋아진 데 기인한 측면이 크다. 순이자마진은 은행이 대출 등 자산을 운용해 벌어들인 수익에서 조달비용을 빼 운용자산 총액으로 나눈 수치이다. 미 금리 인상 여파로 지난해 말부터 시중금리가 오르기 시작한 데다 가계대출을 억누르기 위한 금융당국의 규제조치가 되레 대출금리를 올리는 쪽으로 작용하면서 예대마진 차가 커졌다. 결국 이자놀이로 재미를 봤다고 해도 과언이 아니다. 이런 은행을 두고 자신들이 어려울 땐 세금으로 연명하면서, 시민들이 어려울 때는 제 잇속만 챙기는 ‘등골브레이커’라는 소리가 나오는 것도 이상하지 않을 정도다. 은행들의 금리장사가 도를 넘었다는 것이 어제오늘의 일은 아니다. 은행은 저금리 기조하에서도 정부의 대출규제 완화로 이자수익을 늘려왔다. 그사이 가계대출은 1400조원을 넘어섰다. 매달 벌어서 생계비를 빼고 원리금 갚기도 어려운 한계가구는 200만가구에 달한다. 금리가 추가로 오르면 은행들의 대출금리 인상은 더욱 노골화될 것이다. 그렇게 되면 한계가구를 시작으로 대출자들의 부담이 크게 늘면서 경제 전체를 압박하게 될 것은 불문가지이다.  은행은 기업이기도 하지만 국가 경제 유지에 필수적인 공공재이다. 당연히 큰 틀에서 사회적 책임 의식을 갖고 경영이 이뤄져야 한다. 지금처럼 시민을 볼모로 한 고리대금업자 방식의 돈벌이는 안된다. 금융당국도 은행산업 발전만 강조할 게 아니라 금융소비자 보호에 전력을 기울여야 한다. 특히 은행들의 불투명한 가산금리 결정 과정을 명확하게 가려내야 한다. 가계대출을 줄이기 위한 대출규제가 잘못된 방향으로 움직이면서 은행 배불리기 수단으로 전락하고 있는 것은 아닌지도 들여다봐야 한다.▶ 경향신문 SNS [트위터] [페이스북]▶ [인기 무료만화 보기]©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
