"title","press","body"
"[연합시론] 이탈한 대선, 정상궤도에 올려놔야","연합뉴스","(서울=연합뉴스) 대선을 불과 보름 앞두고 부동층이 늘고 있다고 한다. 이변이라면 이변이다. 통상적으로는 대선 투표일이 임박할수록 부동층은 줄어드는 게 일반적 현상이다. 하지만 이번 대선은 정반대 흐름을 보이고 있다. 부동층이 많다는 것은 흔쾌히 선택할, 호감 가는 후보가 없다는 얘기다. 최선이 아닐 경우 차선을 택하게 되지만 이도 여의치 않은 것이다. 유권자 기대에 부응하지 못하는 우리 정치의 현주소가 반영된 결과이기도 하다. 정책 대결 대신 이전투구식 싸움이 난무하는 수준 낮은 대선에 대한 유권자의 실망과 거부감도 적잖은 영향을 미친 것으로 보인다. 당선 가능성에서 한참 먼 보수 후보들의 침체로 갈 곳 잃은 보수 성향 유권자들이 마음 둘 곳 없는 것도 원인으로 꼽힌다. 24일 공개된 한 여론조사 결과에 따르면 부동층은 21.3%로, 2주일 전 14.5%, 1주일 전 20.6%에 이어 계속 증가 추세다. 역대 대선의 경우 이 정도 시점이 되면 부동층은 10% 초반대로 줄어드는 게 상례다. 특히 비교적 표심을 일찍 정하는 60대 이상의 부동층 비율이 26.5%로, 20대(24.1%)나 30대(21.3%)보다 높았다. 지역적으로는 강원·제주(34.3%), 대구·경북(25.6%)의 부동층이 많았다. 지금이라도 지지 후보를 바꿀 수 있다는 응답도 34%나 됐다. 다른 여론조사에서도 부동층은 전체 유권자의 4분의 1인 25.5%나 되는 것으로 집계됐다.이 같은 부동층 규모는 종전과 다른 선거 환경과 무관치 않아 보인다. 과거 대선에서 흔했던 보수·진보, 영·호남 등 이념과 지역에 따른 '묻지 마 몰표' 경향에서 탈피하는 조짐이 확연하다. 또 대통령 탄핵 이후 급하게 치러지는 대선의 성격에다, 안보위기·실물경제 침체 등이 겹쳐 이번에는 제대로 된 리더십을 선출해야 한다는 분위기가 팽배하다. 그러나 이런 유권자 기대에 부응할 만큼 충분한 자질을 갖춘 후보를 찾기가 쉽지 않은 게 현실이다. 몇 차례 열린 대선후보 TV토론에서 알 수 있듯 후보들의 품격이나 인식 수준이 향후 5년을 믿고 맡길 만큼 미덥지 않다는 게 시중 여론이다. 과거 회귀적인 신상털기만 난무할 뿐 미래 비전이나 정책 경쟁이 실종된 것도 걱정이다. 변변한 공약조차 없는 후보들이 즐비한데 유권자의 성에 찰 리 없다.늦긴 했지만, 지금부터라도 대선을 정상궤도로 되돌려야 한다. 이를 위해 그동안 제기된 여러 의혹에 대한 명쾌한 입장 정리가 시급하다. 의혹을 쌓아둔 채 대선이 끝날 때까지 어물쩍 버티면 된다는 식은 안 된다. 인신공격을 겨냥해 의혹 제기를 한 대선후보가 있다면 서둘러 거둬들여야 할 것이다. 나아가 그동안 네거티브 공세에 치중하느라 공약과 정책을 소홀히 했다면 다시 가다듬어 생산적 경쟁에 나서야 한다. 최소한 유권자들에게 각 후보와 '공약·정책 궁합'은 맞춰볼 수 있도록 하는 게 기본 도리일 것이다. 찍을 후보가 없어 부동층으로 돌다가 끝내 기권을 선택하는 사실상의 참정권 제약이 있어선 안 된다.최신 유행 트렌드 총집결 #흥(클릭!)"
"[사설] 쌀 농가, 농업소득 아닌 보조금이 생명줄 됐다는 이 현실","한국경제","통계청이 발표한 ‘2016년 농가 및 어가 경제조사 결과’에 따르면 지난해 농가 평균소득이 전년 수준에 미치지 못했다. 약간 떨어졌다지만 농가소득이 감소한 것은 2011년 이후 5년 만의 일이다. 농작물 수입, 그중에서도 미곡 수입이 20.7% 감소한 것이 가장 큰 요인으로 꼽힌다. 결국 쌀값 하락이 농가소득의 발목을 잡은 것이다.주요 작물을 보면 이 같은 사실은 더욱 확연해진다. 논벼 농가소득이 전년 대비 13.6% 떨어졌다. 이런 상황에서 그나마 농가소득을 떠받친 것은 다름 아닌 이전소득으로 나타났다. 농가소득 중 농업소득은 10.6% 하락한 반면, 각종 보조금 등이 포함되는 이전소득은 11.1%나 증가한 것이 이를 말해준다. 실제로 쌀농사와 관련해 정부가 투입하는 재정은 직불금 등 연간 수조원에 달한다. 결국 한국의 쌀 농가는 ‘농업소득이 아니라 정부 보조금이 생명줄이 되고 있다’고 해도 과언이 아니다. 어쩌다 국내 쌀산업이 이렇게 되고 말았나.농가는 쌀값 폭락을 원망하지만 남 탓만 할 일이 아니다. 쌀 재고가 넘쳐나며 국민 경제에 부담이 된 것은 근본적으로는 쌀 개방을 막고 경쟁력을 높이지 않은 잘못이 크다. 쌀 관세화 유예 대가로 늘어난 의무수입 물량이 재고 누적의 가장 큰 요인으로 작용하고 있고, 쌀 소비가 하락하는데도 고품질 쌀이나 신제품 개발 등으로 대응하지 못했다는 점에서 그렇다. 이러다 보니 재고가 증가하면 쌀값이 하락하고, 이에 따라 정부 보조금이 확대되는 악순환만 되풀이되고 있다. 뒤늦게 정부가 갖가지 처방을 내놓고 있지만 보조금에 이미 찌들 대로 찌든 농가는 좀체 움직이려 하지 않는다. 정책이 번번이 실패할 수밖에 없는 이유다.사정이 이런데도 대선후보들은 근본 대책을 내놓기는커녕 농민 표를 얻는 데만 혈안이 돼 있다. ‘쌀 농가소득 보장’ ‘식량주권 확보’ ‘농업 정책자금 금리 인하’ ‘농민 기본소득 지급’ 등 포퓰리즘이 넘쳐난다. 이런 식으로는 백날 해 봐야 쌀산업이 살아날 수 없다. ‘쌀=성역’이라는 도그마를 깨고 경쟁력을 높이는 것 말고는 다른 답이 없다.[한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
" [한겨레 사설] 북한, 주변국의 ‘핵실험 자제 요구’ 경청해야 ","한겨레","[한겨레] 북한의 핵실험 가능성이 거론되는 인민군 창건일 4월25일을 맞아 한반도 위기 국면이 한껏 고조되고 있다.  북한은 24일 대남 선전매체를 통해 “북침 전쟁” “칼빈슨호 수장” 등 한반도 전쟁을 상정한 듯한 발언을 거침없이 내뱉었다. 미국 압박에 대한 불안을 잠재우려는 대내 선전용 성격이 짙어 보인다. 북한의 도발적 발언에도 미 국무부가 “우리는 군사적 충돌을 하지 않을 것이며, 북한을 위협하지도 않을 것”이라고 밝힌 점은 긍정적으로 평가된다.  최근 한반도 긴장이 이렇게 높아진 데엔 북한의 핵능력 증강 움직임이 주된 원인이다. 하지만 핵추진 항공모함 칼빈슨호의 한반도 영역 재진입과 도널드 트럼프 대통령을 비롯한 미 고위인사들의 ‘군사적 옵션’ 또는 ‘선제타격설’ 발언 등 미국 책임도 상당하다. 그런 점에서 트럼프 대통령이 23일(현지시각) 아베 신조 일본 총리 및 시진핑 중국 국가주석과 잇따라 전화 통화를 하며 북한 문제에 대한 협력을 다짐한 것은 외교적 해법에 대한 기대를 갖게 한다.  중국 정부가 25일 북한을 명시적으로 지목해 핵실험을 하지 말라고 촉구한 것도 매우 이례적이다. 중국 외교부는 “유엔 안보리에는 북한의 핵미사일 활용에 대한 명확한 금지 요구가 있다”며 “유관 각국이 냉정과 자제를 유지하고 정세를 긴장시키는 행동을 취하지 않기를 강력히 촉구한다”고 밝혔다. 중국 관영매체인 가 22일 “미국이 북한 핵시설에 대해 ‘외과수술식 타격’을 한다면 외교적 수단으로 억제에 나서겠지만 (중국의) 군사적 개입은 불필요하다”고 밝힌 것도 중국의 강경한 인식의 일단을 보여준다.  이처럼 중국을 포함한 주변 각국이 북한에 핵실험 자제를 촉구하고 있는데도 북한이 강행한다면 심각한 후폭풍을 면치 못할 것이다. 북한은 이제 기존의 핵무장 노선을 계속 유지할지, 외교적 타결로 돌아설지 분명한 입장을 정해야 할 때다. 북한이 25일 이후 핵실험을 자제한다면 외교적 공간이 열리는 걸 기대할 수 있을 것이다.  북핵 위기가 중대 국면으로 접어들고 있는 상황에서 대통령 후보들도 손 놓고 있을 때가 아니다. 북핵 문제를 충돌 없이 해결하고, 평화적 남북관계를 어떻게 구축할 것인지를 놓고 머리를 맞대야 한다.  ▶ 한겨레 절친이 되어 주세요! [신문구독] [주주신청][▶ 대선 팩트체크] [페이스북] [카카오톡] [정치BAR][ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
"[사설] '안 되는 게 없는 대한민국'으로 바꾸자는 경총의 고언","한국경제","한국경영자총협회(경총)는 어제 “‘되는 게 없는 나라’가 아니라 ‘안 되는 게 없는 대한민국’을 건설하자”는 경영계 정책건의서를 각 당 대선후보에게 전달했다. 경총은 건의서에서 “차기 정부 5년은 우리나라가 직면한 여러 난관을 극복하고 선진국으로 진입할 수 있을지를 판가름하는 중요한 분수령이 될 것”이라고 했다. 동시에 국민소득 3만달러 이상의 선진국으로 도약하기 위해서는 일자리 최우선의 경제 운영과 함께 훼손된 시장경제 원칙을 바로 세워야 한다고 호소했다.한국의 1인당 국민소득은 2006년 처음 2만달러에 진입한 이후 11년간 3만달러 벽에 막혀 있다. 사회 전반에 반(反)기업 정서가 퍼져 있는 데다 정부와 정치권이 투자 입지 고용 등 각 분야에서 규제 정책을 쏟아내고 있는 탓이다. 경제 활력이 떨어지면서 최근에는 성장률도 연 3% 아래로 추락했다. 경총의 호소처럼 경제적 자유를 제한하는 각종 입법과 규제부터 최소화해 경제 활력을 살려야 한다. 그래야 기업투자 활성화와 일자리 창출력 제고의 선순환이 이어질 수 있다.경총 건의서는 일부 대기업의 과도한 임금 수준, 고율의 최저임금 인상, 낮은 노동생산성 등 기업의 일자리 창출력을 약화시키는 요인도 드러내고 있다. 어느 부문보다 노동시장의 구조 개혁이 절실하다는 것이다. 지난달 대한상공회의소도 ‘대선후보께 드리는 제언’을 통해 우리 사회 전반에 걸쳐 ‘기득권 내려놓기’가 필요하다고 밝혔다. 성과에 비해 과도한 임금을 요구하는 일부 노조, 자격증을 방패 삼은 일부 고부가가치 서비스부문 모두 기득권을 내려놔야 한다고 강조했다.“활기찬 시장경제를 통해 일자리 전성시대를 열어달라”는 경총의 정책건의서는 한국 경제가 지금 안고 있는 과제에 대한 명확한 해법을 담고 있다. 전 세계가 4차 산업혁명 시대에 맞춰 일자리 경쟁을 벌이고 있는 만큼 이에 대응할 수 있는 공정하고 유연한 노동시장 구축을 주문하고 있다. 일자리 창출을 막는 법과 제도부터 과감하게 없애달라는 건의서를 반기업주의자들에게 둘러싸여 있는 대선후보들이 제대로 읽고 있는지 궁금하다.[한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
"[전문가 포럼] 법률챗봇의 등장이 말해주는 것","한국경제","법률·금융 등 다방면에 도입된 챗봇 기능 우리가 논쟁할 때 실리콘밸리는 제품 출시'판교 밸리'도 꿈 익는 창의적 공간 되길김영대 < 대검찰청 과학수사부장 >법적 문제에 대한 법률 자문에 응하는 로봇, 일명 ‘법률챗봇(Legal Chatbot)’이 실리콘밸리에서 많은 관심을 받고 있다. 챗봇은 ‘수다를 떨다’를 뜻하는 ‘chatter’와 ‘robot’의 결합어인데 사람이 질문하면 자동으로 답변해 주는 대화형 메신저 프로그램이다. 법률챗봇은 인터넷에서 단순히 질문에 답하는 정도가 아니라 인공지능(AI)을 활용해 곧 상담센터의 역할을 대신할 것이라고 한다.법률챗봇은 이민, 주차단속, 건강보험 등 다양한 분야에서 활용되고 있다. 예를 들면 미국 스탠퍼드대 학생 조슈아 브라우더가 개발한 주차위반 상담 법률챗봇 ‘두낫페이(DoNotPay)’는 자신이 불합리한 주차위반 단속을 당해 겪은 불편 사항을 개선하기 위해 개발했는데 이 법률챗봇의 조언을 받은 사람들이 이미 16만건의 주차위반 고지를 취소할 수 있었다고 한다. 자신이 겪은 이민 문제의 복잡성을 개선하고 서류 작성을 돕기 위해 개발한 ‘비자봇(Visabot)’, 건강보험 선택 시 소비자의 시간과 비용을 절약해 주기 위해 개발한 ‘보험챗봇’ 등이 있다. 법률챗봇 개발자는 소셜네트워크서비스(SNS) 등 운영업자에게 챗봇 프로그램을 판매하고 그 운영업자는 고객에게 법률챗봇을 이용하도록 서비스를 제공하고 있는데 고객은 대부분 무료로 이용하고 있다고 한다.우리나라에서도 금융, 쇼핑, 배달 등에서 챗봇 기능이 도입돼 있다. 법률챗봇은 운영 초기라서 미래를 장담하기는 어렵지만 변호사를 이용하는 것보다 비용이 훨씬 저렴하다는 장점이 있다. 그러나 다양한 사례에서 각각 다른 법률이 적용되는 복잡한 법률체계에서 정확한 답을 내놓기까지는 상당한 시간이 필요할 것으로 보인다.비행기 엔진에 센서를 부착해 운용정보를 수집하고 이 빅데이터를 분석, 필요한 부품을 교체해 장애 발생을 사전에 차단하는 것 같은 산업인터넷이 큰 관심 분야로 떠오르고 있다. 산업인터넷은 모든 제조공장에서 활용이 가능해 이미 산업인터넷 플랫폼을 만들어 시판하는 기업도 있다.냉장고, 에어컨, 스마트TV 등 모든 물품에 센서를 부착해 실시간으로 데이터를 인터넷으로 주고받고 이를 분석해 효율적으로 운용하는 사물인터넷(IoT) 시대가 도래했다. 그렇지만 IoT 제품은 IoT를 이용한 디도스(DDoS) 공격 등 사이버 공격에 대한 우려가 있다. 실제 IoT를 이용해 유명 기업을 사이버 공격한 사례가 있다고 한다. 실리콘밸리에서는 IoT 제품의 소프트웨어가 안전성을 충분히 갖추고 있는지 사전에 진단해 보는 IoT 보안툴을 개발해 시판하고 있다.이런 법률챗봇, 산업인터넷 플랫폼, IoT 보안툴 등이 최근 실리콘밸리 출장을 다녀오면서 직접 접한 새로운 내용들이다. 우리나라에도 적용되는 부분이 있으나 개인적인 생각으로는 실리콘밸리가 우리보다는 한발 앞서간다는 생각을 지울 수 없다. 실행이 빠른 것이다. 우리가 개념을 논의하고 도입 시 문제점을 논의하는 사이에 실리콘밸리에서는 제품이 출시되는 것 아닌가 하는 느낌을 강하게 받았다.방문한 실리콘밸리 기업에서는 직원들의 젊음, 밝고 활기찬 분위기, 긍정적인 에너지를 듬뿍 느낄 수 있었다. 회사 내에 구내식당, 카페, 아이스크림 가게, 게임장, 예쁜 정원 등이 잘 갖춰져 있는데 모든 시설의 이용료가 무료이고 이 아이디어 자체가 모두 직원들로부터 나왔다고 한다. 어쩌면 직원들을 위한 꿈의 직장이 아닌가 하는 생각이 들 정도였다. 물론 겉으로 보이지 않는 치열한 경쟁이 이곳에도 존재할 것이다. 그렇지만 직원들의 밝고 활기찬 표정에서 창의성은 이런 환경에서 나오는 것이 아닌가 하는 생각이 들었다.작년 판교밸리를 방문했을 때 실리콘밸리 못지않은 젊고 활기찬 분위기를 느꼈다. 우리의 판교밸리가 실리콘밸리 이상으로 직원들이 행복감을 느끼는 꿈의 직장이 돼 더욱 창의적인 공간으로 거듭나기를 희망해 본다.김영대 < 대검찰청 과학수사부장 >[한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
"아이디 5072화","매일경제","[매일경제 공식 페이스북] [오늘의 인기뉴스] [매경 프리미엄][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
"[정규재 칼럼] 대기업이 너무 적은 것이 문제다!","한국경제","전근대적 경제관이 한국 정치 지배선진국일수록 대기업 경제 비중 높아대기업 적대시하면 경제 번영 불가능5만달러 되려면 걸맞은 지식 갖춰야정규재 논설고문 jkj@hankyung.com정의당의 심상정 대통령 후보가 근로자의 기업 이익 균점권을 요구하는 것은 일응 정의당의 노선에 부합한다. 그것 때문이기도 하겠지만 우리는 정의당에는 국부(國富) 창출에 대해서건, 근로자 복지에 대해서건 그다지 기대하는 것이 없다. 시장경제를 착취 제도로 이해한다면 이익균점권은 꽤 그럴듯한 치료제로 보일 것이다. 종업원 지주제를 통한 알량한 배당보다는 원천이익의 균점이 소위 ‘근본 대책’이라고 생각할 수도 있겠다. 그러나 이는 중세 천동설과 다를 바 없다. 눈에 보이는 것이 전부가 아니라는 것을 깨닫는 게 과학의 출발이다. 시장을 장사치들의 불의한 교환 과정으로 보면 불가피하게 시장 철폐를 정치의 목표로 할 수밖에 없다.근로자 이익균점권은 6월 항쟁의 결과인 1987년 헌법 개정 당시에도 논란이었다. 그러나 기원은 제헌 헌법으로까지 거슬러 올라간다. 이익균점이라는 단어는 제헌 헌법 초안 작성자인 유진오의 제안에 따라 헌법에 삽입됐지만, 다행히 심의 과정에서 삭제됐다. 기업 이익이 위험 선택에 대한 대가요, 그것에 대한 보상과 징벌 과정을 통해 문명이 진보한다는 것을 이해하지 못하면 자본과 노동의 대가가 어떻게 다른지 이해할 수 없다. 유진오는 기업은 국영기업을 기본으로 봤고, 무역도 민간무역을 원칙상 불허하는 국가독점 무역 체제를 상정했다. 민간무역은 곧 밀(密)무역인 줄 알았고 민간 대기업이라고는 본 적이 없었던 식민지 지식인의 한계였다고 할 것이다. 지금 한국 정치권 일각에서 당시의 기업관을 고집하는 것은 지적 게으름일 수밖에 없다.문제는 대통령 당선에 가장 근접한 것으로 보이는 더불어민주당 문재인 후보의 경제관이다. 문 후보의 공약과 민주당의 그동안 입법활동은 대기업과 자본가를 적대시하는 전근대적 경제관이다. 이런 경제관으로는 나라 경제의 앞날을 기대할 수 없다. 정부 지원에 기대어 살아가는 영세기업으로 가득찬 골목길의 비명소리만 더욱 비참하게 터져나올 뿐이다. 올바른 경제분석 없이 올바른 경제대책, 다시 말해 보통의 근로자들이 잘살고, 국가 복지는 서민에게 집중되며, 기업들은 새로운 좋은 물건과 서비스로 세계에서 뛰고, 학교를 졸업하면 자신의 소질에 걸맞은 일자리를 그다지 어렵지 않게 찾을 수 있는 그런 경제를 절대 만들 수 없다.지금 문 후보가 내세우는 경제민주화는 제헌 헌법 당시의 소규모 식민지 경제를 재현하자는 시대착오적 정치투쟁에 불과하다. 대기업을 적대시하는 기업관부터가 그렇다. 우리 경제의 가장 큰 문제는 대기업이 너무 많은 게 아니라 대기업이 너무 적다는 점이다. 기업 수 99%, 근로자 비중 88%라는 소위 ‘9988론’은 중소기업의 중요성이 아니라 고통과 빈약함을 상징할 뿐이다. 이 엄연한 사실을 문 후보는 깨달아야 한다.한국에서 250명 이상을 고용하고 있는 대기업은 전체 기업의 0.2%밖에 되지 않는다. 여기서 일하는 종업원 수는 전체 근로자의 19.9%다. 일본은 기업 수 0.6%에 종업원 수 25.8%다. 일본도 그다지 높은 비율은 아니다. 독일의 대기업 수는 전체 기업의 2.1%, 고용은 52.9%로 껑충 뛰어 오른다. 독일 근로자의 절반 이상이 대기업에서 일한다. 이는 미국도 마찬가지다. 미국 근로자의 40% 이상이 대기업에서 근무한다. 반면 한국에서는 9명 이하 영세업체 수가 비정상적으로 많다. 전체 기업의 81.1%가 9명 이하 사업장이며, 이들 영세업체에서 허덕이며 일하는 근로자 수는 전체의 24.2%다. 일본은 이 수치가 14%, 독일은 6.7%에 불과하다. 이 차이는 무엇을 말하는 것인가.아, 한국에는 대기업이 너무 적다! 그것이 과도한 자영업, 골목에서 터지는 비명소리, 좋은 직장을 구하지 못하는 서민들의 고단한 삶의 실체다. 이 사실을 모르고 또 중소기업·골목상권 보호와 대기업 규제를 떠들고 있으니 이 나라 대졸 청년들이 번듯한 직장을 기대하기란 앞으로도 하늘의 별따기일 것이다. 국민소득 5만달러로 가려면 그것에 걸맞은 경제지식이 필요하다.정규재 논설고문 jkj@hankyung.com[한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
"[류재윤의 '중국과 中國' (18) 政(정)] 사조직을 인지 못하면 치명적이다","한국경제","류재윤 < 한국콜마 고문 >여기서의 정(政)은 흔히 말하는 국가의 정치가 아니다. 사람 간에 또는 기업 같은 조직에서 나타나는 ‘내부 정치’ 또는 ‘암투’를 말한다. 주위에서 흔히 듣는 “그 사람은 일보다는 정치를 잘해!”라는 맥락에서의 정치다. 심지어 “업무는 안 하고, 온종일 정치만 해!” 또는 “잘나가는 이유는 능력이 아니라 줄을 잘 선 거지”의 경우다.우리말의 암투(暗鬪)가 어감이 좋지 않은 이유는 어둡기(暗) 때문일 것이다. 중국의 전통문화는 음양의 상대성을 단순히 선악으로 보지 않는다. 직선상의 양끝이 아니라 서로 돌고 도는 원과 같은 성격으로 파악한다. 외부와의 투쟁이 늘 있듯이 내부에서의 투쟁도 매우 자연스러운 현상으로 받아들이는 듯하다. 그래서 중국에서는 암투라는 말보다는 내투(鬪)라고 말한다. 물론 암투는 중국인들에게도 대부분 긍정적이지는 않다. 그래서 “우리 중국인은 外鬪外行，鬪行(외부 투쟁은 하수지만, 내부 투쟁은 고수다)”이라고 푸념한다.그 어떤 조직이든 내투는 은밀한 곳에서 정보를 왜곡하고 조직을 와해시킨다. 개인적으로도 시도하지만 대부분 파벌(또는 사조직)을 통해 조직적으로 행해진다. ‘개인의 이익이 아니라 조직 전체의 이익을 중시하며, 한 개인의 역량이 아니라 시스템적으로 작동하는 조직’을 만들려고 한다면 중국 내투의 특징을 반드시 이해해야 한다.중국인에게 온갖 쓴 말을 하는 짱이민(문화학자)은 “중국인들의 최대 행복은 ‘권자(圈子·사조직)’에 속한 것이고, 이 권자는 자신들에게 행복을 준다 /…/ 중국인들은 조직을 찾기를 좋아한다 /…/ 조직이 있으면 배경이 생긴 것 같다. 스스로를 대단한 권자에 속하게 하면, 다른 이들이 숭배하게 된다”고 말한다. 권자는 회사 밖에서는 사교 모임일 수도 있지만, 조직 내에서는 계파 또는 사조직을 의미한다.학자들은 일찍이 사조직의 위험성에 대해 관찰했다. “그들은 대기업 집단의 기획 단계에서부터 개인의 이익에 따라 단독 행동한다. 이런 은폐된 관계망(關係網·사조직)이 매우 중요한 이유는 개인의 이익을 기업 이익 위에 두기 때문이다. 만약 발견되지 않거나 혹은 구속하지 않는다면 (조직에 대한) 파괴성은 상당히 크다.” 더 나아가 “새로운 책임자는 최대한 자신의 사람으로 조직을 구성한다/…/ 회사를 떠날 때 (우리 경우처럼 당사자만 떠나는 게 아니라) 자신의 사람들과 함께 떠난다/…/사람이 갈 때는 그동안의 ‘거래처, 정보 및 기술 등’도 함께 떠나는데, 중국인들은 이를 용인한다.”(고든 레딩 ‘華人資本主義精神’) 공들여서 인재를 키워도 그 인재와 그의 유·무형 자산이 조직에 남지 않고 사유화되는 경향이 있다.중국인들은 왜 이렇게 ‘아는 이들끼리’에 집착할까? 앞서 중국 사회학의 시조인 페이샤오퉁 교수는 “중국은 아는 이들끼리의 사회”라고 강조했음을 소개한 적이 있다. 물론 마르크스 사상 유입 이후 한동안 중국 전통 사상이 핍박을 받은 적도 있다. 그럼에도 불구하고 오늘날 중국인들은 공자에 대해 존중심과 자부심을 갖고 있다. 국학(國學)이라고 불리는 전통 중국 사상을 배우는 열풍은 이 사회에서 성공한 자들의 유행이 된 지 오래다.중국인들은 운명을 믿는다. 임어당은 중국인을 통치하는 세 명의 여신(女神)이 있는데, ‘체면’과 ‘갚음’ 외에 ‘운명’을 꼽았다. 아직도 대부분의 중국인은 운명을 믿고 인연을 인정한다. 민간신앙을 믿고 현재의 체제에서도 유교 사상은 그 근간에 있다고 할 수 있다. 주역을 맹신하며 점 보는 것 또한 즐긴다. 모 학자는 서양과 중국 내세관의 차이점에 유의했다. 서양 내세관은 혈연으로 뭉쳐진 아는 이들끼리의 이승이 아니라 신을 중심으로 하는 새로운 내세다. 서양의 혈연은 단지 현실세계에서만 존재하는 관계에 불과하다. 내세에는 ‘신’을 중심으로 하는, 믿음을 중심으로 하는 신도들끼리의 새로운 관계가 형성된다.한편 중국의 민간신앙 및 유교에서의 내세는 다르다. 비록 내세에 대한 구체적인 언급은 없지만 그래도 곳곳에서 이 세상에는 이미 존재하지 않는 ‘조상(祖上)’을 의식하고 근신할 것을 가르친다. 중국에서 혈연 등의 인연은 현실에 국한되지 않고 내세에서도 연결되고 있다. 그러다 보니 당초 모르는 이들이 모인 조직(회사 또는 사회적 관계 속)에서 존재하는 ‘아는 이끼리의 모임(사조직)’은 중시될 수밖에 없다.류재윤 < 한국콜마 고문 >[한경닷컴 바로가기] [글방] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
"[캠페인] Oh My Vote!","오마이뉴스","모든 시민은 투표한다[오마이뉴스임진순 기자]""오, 나의 소중한 한 표! Oh My Vote""를 꼭 행사합시다.  ▲  오, 나의 소중한 한 표 ⓒ 임진순저작권자(c) 오마이뉴스(시민기자), 무단 전재 및 재배포 금지☞ 이 기사 응원! 자발적 유료 구독 [10만인클럽]☞ 모든 시민은 기자다! [오마이뉴스 기사 더보기]☞ 페이지 좋아요! 공식 [페이스북]"
"[천자 칼럼] 왜 '칼 빈슨'호(號)일까","한국경제","고두현 논설위원 kdh@hankyung.com미국 항공모함에는 대통령 이름을 주로 붙인다. 조지워싱턴호, 로널드레이건호…. 예외가 셋 있다. 체스터윌리엄니미츠호는 유명한 해군 제독, 존C스테니스호는 최장수 상원의원 이름을 땄다. 흥미로운 건 칼빈슨호다. 칼 빈슨은 50년의 하원의원 생활 중 29년을 해양위원장으로 활약한 인물이다. 그는 태평양과 대서양 사이에 낀 미국은 해군으로 승부해야 한다며 ‘두 대양 해군법’을 통해 해군력을 70%나 키웠다. ‘두 대양의 아버지’로 불린 그 덕분에 미국이 2차 세계대전에서 이길 수 있었다.그의 이름을 딴 칼빈슨호는 1983년 첫 항해 때 부산항에 들어와 화제를 모았다. 지난달 독수리훈련에 이어 이번 주에도 한국으로 온다. 걸프전과 이라크전 등 실전 경험이 풍부한 베테랑 항공모함이다. 2011년 사살된 오사마 빈 라덴의 시신을 바다 한가운데 수장하기도 했다. 축구장 3배 크기의 갑판(길이 333ｍ, 폭 77ｍ)에 최대 병력 6000명, 탑재기는 80대에 이른다. 원자로 덕분에 항속 거리는 무제한이다. 작전 반경이 1000㎞에 이르니 웬만한 중소국 군사력과 맞먹는다.한국도 미국처럼 군함에 인물 명을 많이 쓴다. 대형 이지스함에 세종대왕과 서애 류성룡, 구축함에 광개토대왕과 을지문덕 이름을 붙혔다. 2차 대전 이전까지 최대 항모전단을 자랑한 일본은 항공모함 이름에 용, 학, 봉황 등 하늘을 나는 생물체를 썼다. 인명을 쓰지 않은 것은 침몰 때 명예를 생각해서라고 한다.중국 항모 이름은 지명이다. 2012년 취역한 옛 소련제 랴오닝(遼寧)함은 랴오닝성 다롄 조선소에서 개조하면서 붙인 이름이다. 최근 자체 기술로 완성한 산둥(山東)함은 모항이 산둥성에 있다. 물론 전투력에선 아직 멀었다. 중국 항모가 두 척뿐인 데 비해 미국 항모는 11척이다. 탑재 비행기 수준 차이도 크다.항모를 가진 나라는 미국 러시아 중국 인도 프랑스 등 10개국밖에 안 된다. 한 척 가격이 7조5000억원, 연간 유지비가 3000억원 이상이다. 역시 경제력과 기술력의 승리다. 미국이 지난해 지출한 군비는 6110억달러로 중국(2150억달러) 러시아(692억달러)보다 훨씬 많다. 한국은 약 368억달러로 10위지만, 전투력과 자원 등을 합산한 군사력은 7위에서 11위로 떨어졌다. 북한은 36위에서 25위로 11단계 뛰었다.한반도 긴장이 최고조에 이른 요즘, 96세 노구를 이끌고 항모 진수식에 참석했던 칼 빈슨의 말을 새삼 떠올린다. “값싼 군대가 세상에서 가장 값비싼 대가를 치르게 한다.”고두현 논설위원 kdh@hankyung.com[한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
